exp4_4_2,Number of Total Clusters
Area of Cluster412,2.0
Area of Cluster413,2.0
Area of Cluster414,2.0
Area of Cluster415,2.0
Area of Cluster416,2.0
Area of Cluster417,2.0
Area of Cluster418,2.0
Area of Cluster419,2.5
Area of Cluster420,2.5
Area of Cluster421,2.5
Area of Cluster422,2.5
Area of Cluster423,2.5
Area of Cluster424,2.5
Area of Cluster425,2.5
Area of Cluster426,2.5
Area of Cluster427,2.5
Area of Cluster428,2.5
Area of Cluster429,2.5
Area of Cluster430,2.5
Area of Cluster431,2.5
Area of Cluster432,2.5
Area of Cluster433,2.5
Area of Cluster434,2.5
Area of Cluster435,2.5
Area of Cluster436,2.5
Area of Cluster437,2.5
Area of Cluster438,2.5
Area of Cluster439,2.5
Area of Cluster440,3.0
Area of Cluster441,3.0
Area of Cluster442,3.0
Area of Cluster443,3.0
Area of Cluster444,3.0
Area of Cluster445,3.0
Area of Cluster446,3.0
Area of Cluster447,3.0
Area of Cluster448,3.0
Area of Cluster449,3.0
Area of Cluster450,3.0
Area of Cluster451,3.0
Area of Cluster452,3.0
Area of Cluster453,3.0
Area of Cluster454,3.0
Area of Cluster455,3.0
Area of Cluster456,3.0
Area of Cluster457,3.0
Area of Cluster458,3.0
Area of Cluster459,3.5
Area of Cluster460,3.5
Area of Cluster461,3.5
Area of Cluster462,3.5
Area of Cluster463,3.5
Area of Cluster464,3.5
Area of Cluster465,3.5
Area of Cluster466,3.5
Area of Cluster467,3.5
Area of Cluster468,3.5
Area of Cluster469,3.5
Area of Cluster470,3.5
Area of Cluster471,3.5
Area of Cluster472,3.5
Area of Cluster473,3.5
Area of Cluster474,3.5
Area of Cluster475,3.5
Area of Cluster476,3.5
Area of Cluster477,4.0
Area of Cluster478,4.0
Area of Cluster479,4.0
Area of Cluster480,4.0
Area of Cluster481,4.0
Area of Cluster482,4.0
Area of Cluster483,4.0
Area of Cluster484,4.0
Area of Cluster485,4.0
Area of Cluster486,4.0
Area of Cluster487,4.0
Area of Cluster488,4.0
Area of Cluster489,4.0
Area of Cluster490,4.0
Area of Cluster491,4.0
Area of Cluster492,4.0
Area of Cluster493,4.0
Area of Cluster494,4.5
Area of Cluster495,4.5
Area of Cluster496,4.5
Area of Cluster497,4.5
Area of Cluster498,4.5
Area of Cluster499,4.5
Area of Cluster500,4.5
Area of Cluster501,4.5
Area of Cluster502,4.5
Area of Cluster503,4.5
Area of Cluster504,4.5
Area of Cluster505,4.5
Area of Cluster506,4.5
Area of Cluster507,4.5
Area of Cluster508,5.0
Area of Cluster509,5.0
Area of Cluster510,5.0
Area of Cluster511,5.0
Area of Cluster512,5.0
Area of Cluster513,5.0
Area of Cluster514,5.0
Area of Cluster515,5.0
Area of Cluster516,5.0
Area of Cluster517,5.0
Area of Cluster518,5.0
Area of Cluster519,5.0
Area of Cluster520,5.0
Area of Cluster521,5.0
Area of Cluster522,5.0
Area of Cluster523,5.0
Area of Cluster524,5.5
Area of Cluster525,5.5
Area of Cluster526,5.5
Area of Cluster527,5.5
Area of Cluster528,5.5
Area of Cluster529,5.5
Area of Cluster530,5.5
Area of Cluster531,5.5
Area of Cluster532,5.5
Area of Cluster533,5.5
Area of Cluster534,5.5
Area of Cluster535,5.5
Area of Cluster536,5.5
Area of Cluster537,5.5
Area of Cluster538,5.5
Area of Cluster539,5.5
Area of Cluster540,5.5
Area of Cluster541,5.5
Area of Cluster542,5.5
Area of Cluster543,5.5
Area of Cluster544,5.5
Area of Cluster545,5.5
Area of Cluster546,5.5
Area of Cluster547,5.5
Area of Cluster548,5.5
Area of Cluster549,6.0
Area of Cluster550,6.0
Area of Cluster551,6.0
Area of Cluster552,6.0
Area of Cluster553,6.0
Area of Cluster554,6.0
Area of Cluster555,6.0
Area of Cluster556,6.0
Area of Cluster557,6.0
Area of Cluster558,6.0
Area of Cluster559,6.0
Area of Cluster560,6.5
Area of Cluster561,6.5
Area of Cluster562,6.5
Area of Cluster563,6.5
Area of Cluster564,6.5
Area of Cluster565,6.5
Area of Cluster566,7.0
Area of Cluster567,7.0
Area of Cluster568,7.0
Area of Cluster569,7.0
Area of Cluster570,7.0
Area of Cluster571,7.0
Area of Cluster572,7.0
Area of Cluster573,7.0
Area of Cluster574,7.0
Area of Cluster575,7.0
Area of Cluster576,7.5
Area of Cluster577,7.5
Area of Cluster578,7.5
Area of Cluster579,7.5
Area of Cluster580,7.5
Area of Cluster581,7.5
Area of Cluster582,7.5
Area of Cluster583,7.5
Area of Cluster584,7.5
Area of Cluster585,8.0
Area of Cluster586,8.0
Area of Cluster587,8.0
Area of Cluster588,8.0
Area of Cluster589,8.0
Area of Cluster590,8.0
Area of Cluster591,8.0
Area of Cluster592,8.5
Area of Cluster593,8.5
Area of Cluster594,8.5
Area of Cluster595,8.5
Area of Cluster596,8.5
Area of Cluster597,8.5
Area of Cluster598,8.5
Area of Cluster599,9.0
Area of Cluster600,9.0
Area of Cluster601,9.0
Area of Cluster602,9.0
Area of Cluster603,9.0
Area of Cluster604,9.0
Area of Cluster605,9.0
Area of Cluster606,9.0
Area of Cluster607,9.0
Area of Cluster608,9.5
Area of Cluster609,9.5
Area of Cluster610,9.5
Area of Cluster611,9.5
Area of Cluster612,9.5
Area of Cluster613,9.5
Area of Cluster614,9.5
Area of Cluster615,9.5
Area of Cluster616,9.5
Area of Cluster617,9.5
Area of Cluster618,9.5
Area of Cluster619,10.0
Area of Cluster620,10.0
Area of Cluster621,10.0
Area of Cluster622,10.0
Area of Cluster623,10.0
Area of Cluster624,10.0
Area of Cluster625,10.0
Area of Cluster626,10.5
Area of Cluster627,10.5
Area of Cluster628,10.5
Area of Cluster629,10.5
Area of Cluster630,11.0
Area of Cluster631,11.0
Area of Cluster632,11.0
Area of Cluster633,11.0
Area of Cluster634,11.0
Area of Cluster635,11.0
Area of Cluster636,11.0
Area of Cluster637,11.0
Area of Cluster638,11.5
Area of Cluster639,11.5
Area of Cluster640,11.5
Area of Cluster641,11.5
Area of Cluster642,12.0
Area of Cluster643,12.0
Area of Cluster644,12.0
Area of Cluster645,12.0
Area of Cluster646,12.0
Area of Cluster647,12.0
Area of Cluster648,12.5
Area of Cluster649,12.5
Area of Cluster650,12.5
Area of Cluster651,12.5
Area of Cluster652,13.0
Area of Cluster653,13.0
Area of Cluster654,13.0
Area of Cluster655,13.0
Area of Cluster656,13.0
Area of Cluster657,13.0
Area of Cluster658,13.5
Area of Cluster659,13.5
Area of Cluster660,13.5
Area of Cluster661,13.5
Area of Cluster662,13.5
Area of Cluster663,13.5
Area of Cluster664,14.0
Area of Cluster665,14.0
Area of Cluster666,14.0
Area of Cluster667,14.5
Area of Cluster668,14.5
Area of Cluster669,14.5
Area of Cluster670,14.5
Area of Cluster671,14.5
Area of Cluster672,15.0
Area of Cluster673,15.0
Area of Cluster674,15.5
Area of Cluster675,15.5
Area of Cluster676,15.5
Area of Cluster677,15.5
Area of Cluster678,15.5
Area of Cluster679,16.0
Area of Cluster680,16.0
Area of Cluster681,16.0
Area of Cluster682,16.0
Area of Cluster683,16.0
Area of Cluster684,16.5
Area of Cluster685,16.5
Area of Cluster686,17.0
Area of Cluster687,17.0
Area of Cluster688,17.5
Area of Cluster689,17.5
Area of Cluster690,17.5
Area of Cluster691,17.5
Area of Cluster692,18.0
Area of Cluster693,18.0
Area of Cluster694,18.0
Area of Cluster695,18.0
Area of Cluster696,18.5
Area of Cluster697,18.5
Area of Cluster698,18.5
Area of Cluster699,18.5
Area of Cluster700,18.5
Area of Cluster701,19.0
Area of Cluster702,19.0
Area of Cluster703,19.0
Area of Cluster704,19.0
Area of Cluster705,19.0
Area of Cluster706,19.0
Area of Cluster707,19.5
Area of Cluster708,19.5
Area of Cluster709,19.5
Area of Cluster710,19.5
Area of Cluster711,20.0
Area of Cluster712,20.0
Area of Cluster713,20.0
Area of Cluster714,20.5
Area of Cluster715,20.5
Area of Cluster716,20.5
Area of Cluster717,20.5
Area of Cluster718,21.0
Area of Cluster719,21.0
Area of Cluster720,21.0
Area of Cluster721,21.0
Area of Cluster722,21.5
Area of Cluster723,21.5
Area of Cluster724,22.0
Area of Cluster725,22.0
Area of Cluster726,23.0
Area of Cluster727,23.0
Area of Cluster728,23.0
Area of Cluster729,23.5
Area of Cluster730,23.5
Area of Cluster731,24.0
Area of Cluster732,24.0
Area of Cluster733,24.0
Area of Cluster734,24.0
Area of Cluster735,24.5
Area of Cluster736,24.5
Area of Cluster737,24.5
Area of Cluster738,24.5
Area of Cluster739,24.5
Area of Cluster740,25.0
Area of Cluster741,25.0
Area of Cluster742,25.5
Area of Cluster743,25.5
Area of Cluster744,25.5
Area of Cluster745,25.5
Area of Cluster746,25.5
Area of Cluster747,26.0
Area of Cluster748,26.0
Area of Cluster749,26.5
Area of Cluster750,26.5
Area of Cluster751,26.5
Area of Cluster752,27.0
Area of Cluster753,27.0
Area of Cluster754,27.0
Area of Cluster755,27.5
Area of Cluster756,27.5
Area of Cluster757,27.5
Area of Cluster758,27.5
Area of Cluster759,27.5
Area of Cluster760,27.5
Area of Cluster761,27.5
Area of Cluster762,28.0
Area of Cluster763,28.5
Area of Cluster764,28.5
Area of Cluster765,28.5
Area of Cluster766,28.5
Area of Cluster767,29.0
Area of Cluster768,29.0
Area of Cluster769,29.0
Area of Cluster770,29.5
Area of Cluster771,30.0
Area of Cluster772,30.5
Area of Cluster773,30.5
Area of Cluster774,30.5
Area of Cluster775,30.5
Area of Cluster776,30.5
Area of Cluster777,31.0
Area of Cluster778,31.0
Area of Cluster779,31.0
Area of Cluster780,31.0
Area of Cluster781,31.0
Area of Cluster782,31.0
Area of Cluster783,31.0
Area of Cluster784,31.5
Area of Cluster785,32.0
Area of Cluster786,32.0
Area of Cluster787,32.0
Area of Cluster788,32.5
Area of Cluster789,32.5
Area of Cluster790,32.5
Area of Cluster791,33.0
Area of Cluster792,33.0
Area of Cluster793,33.0
Area of Cluster794,33.0
Area of Cluster795,33.0
Area of Cluster796,33.5
Area of Cluster797,33.5
Area of Cluster798,33.5
Area of Cluster799,33.5
Area of Cluster800,33.5
Area of Cluster801,33.5
Area of Cluster802,33.5
Area of Cluster803,34.0
Area of Cluster804,34.0
Area of Cluster805,34.5
Area of Cluster806,35.0
Area of Cluster807,35.0
Area of Cluster808,35.0
Area of Cluster809,35.0
Area of Cluster810,36.0
Area of Cluster811,36.5
Area of Cluster812,37.0
Area of Cluster813,37.0
Area of Cluster814,37.0
Area of Cluster815,37.5
Area of Cluster816,37.5
Area of Cluster817,37.5
Area of Cluster818,38.0
Area of Cluster819,38.5
Area of Cluster820,38.5
Area of Cluster821,38.5
Area of Cluster822,39.0
Area of Cluster823,39.0
Area of Cluster824,39.0
Area of Cluster825,40.0
Area of Cluster826,40.0
Area of Cluster827,40.0
Area of Cluster828,41.0
Area of Cluster829,41.0
Area of Cluster830,41.0
Area of Cluster831,41.5
Area of Cluster832,42.0
Area of Cluster833,42.0
Area of Cluster834,42.0
Area of Cluster835,42.5
Area of Cluster836,42.5
Area of Cluster837,43.0
Area of Cluster838,43.0
Area of Cluster839,43.0
Area of Cluster840,43.0
Area of Cluster841,43.5
Area of Cluster842,44.0
Area of Cluster843,44.0
Area of Cluster844,44.0
Area of Cluster845,44.5
Area of Cluster846,45.0
Area of Cluster847,45.0
Area of Cluster848,45.5
Area of Cluster849,45.5
Area of Cluster850,45.5
Area of Cluster851,45.5
Area of Cluster852,46.0
Area of Cluster853,47.0
Area of Cluster854,47.0
Area of Cluster855,47.5
Area of Cluster856,47.5
Area of Cluster857,47.5
Area of Cluster858,48.0
Area of Cluster859,48.0
Area of Cluster860,48.5
Area of Cluster861,48.5
Area of Cluster862,48.5
Area of Cluster863,48.5
Area of Cluster864,49.5
Area of Cluster865,50.5
Area of Cluster866,51.5
Area of Cluster867,52.0
Area of Cluster868,52.0
Area of Cluster869,52.5
Area of Cluster870,53.5
Area of Cluster871,53.5
Area of Cluster872,53.5
Area of Cluster873,53.5
Area of Cluster874,54.5
Area of Cluster875,56.0
Area of Cluster876,56.0
Area of Cluster877,56.5
Area of Cluster878,57.0
Area of Cluster879,57.5
Area of Cluster880,58.0
Area of Cluster881,58.0
Area of Cluster882,58.0
Area of Cluster883,58.5
Area of Cluster884,59.0
Area of Cluster885,59.5
Area of Cluster886,59.5
Area of Cluster887,60.0
Area of Cluster888,60.0
Area of Cluster889,60.5
Area of Cluster890,61.0
Area of Cluster891,61.5
Area of Cluster892,61.5
Area of Cluster893,61.5
Area of Cluster894,61.5
Area of Cluster895,62.0
Area of Cluster896,62.0
Area of Cluster897,62.5
Area of Cluster898,62.5
Area of Cluster899,62.5
Area of Cluster900,63.5
Area of Cluster901,64.5
Area of Cluster902,64.5
Area of Cluster903,65.0
Area of Cluster904,65.0
Area of Cluster905,66.0
Area of Cluster906,66.5
Area of Cluster907,67.0
Area of Cluster908,67.5
Area of Cluster909,68.0
Area of Cluster910,68.0
Area of Cluster911,68.5
Area of Cluster912,69.0
Area of Cluster913,70.0
Area of Cluster914,71.0
Area of Cluster915,71.0
Area of Cluster916,71.0
Area of Cluster917,72.0
Area of Cluster918,72.0
Area of Cluster919,72.5
Area of Cluster920,72.5
Area of Cluster921,72.5
Area of Cluster922,73.0
Area of Cluster923,73.0
Area of Cluster924,73.5
Area of Cluster925,73.5
Area of Cluster926,74.0
Area of Cluster927,74.0
Area of Cluster928,75.0
Area of Cluster929,75.5
Area of Cluster930,76.0
Area of Cluster931,76.5
Area of Cluster932,76.5
Area of Cluster933,77.5
Area of Cluster934,78.5
Area of Cluster935,80.0
Area of Cluster936,80.5
Area of Cluster937,80.5
Area of Cluster938,81.0
Area of Cluster939,81.5
Area of Cluster940,82.5
Area of Cluster941,83.5
Area of Cluster942,84.0
Area of Cluster943,84.5
Area of Cluster944,85.0
Area of Cluster945,85.0
Area of Cluster946,85.0
Area of Cluster947,85.5
Area of Cluster948,85.5
Area of Cluster949,87.0
Area of Cluster950,88.5
Area of Cluster951,89.5
Area of Cluster952,90.0
Area of Cluster953,90.5
Area of Cluster954,90.5
Area of Cluster955,90.5
Area of Cluster956,91.0
Area of Cluster957,91.0
Area of Cluster958,91.0
Area of Cluster959,91.5
Area of Cluster960,91.5
Area of Cluster961,92.0
Area of Cluster962,92.0
Area of Cluster963,92.0
Area of Cluster964,92.0
Area of Cluster965,92.5
Area of Cluster966,92.5
Area of Cluster967,93.0
Area of Cluster968,93.5
Area of Cluster969,94.5
Area of Cluster970,95.0
Area of Cluster971,95.0
Area of Cluster972,95.5
Area of Cluster973,96.0
Area of Cluster974,97.5
Area of Cluster975,98.0
Area of Cluster976,100.0
Area of Cluster977,101.0
Area of Cluster978,101.5
Area of Cluster979,101.5
Area of Cluster980,102.0
Area of Cluster981,102.0
Area of Cluster982,103.5
Area of Cluster983,104.0
Area of Cluster984,106.5
Area of Cluster985,107.5
Area of Cluster986,107.5
Area of Cluster987,108.0
Area of Cluster988,108.5
Area of Cluster989,109.5
Area of Cluster990,110.0
Area of Cluster991,111.5
Area of Cluster992,112.5
Area of Cluster993,114.5
Area of Cluster994,116.5
Area of Cluster995,118.0
Area of Cluster996,118.0
Area of Cluster997,119.5
Area of Cluster998,119.5
Area of Cluster999,120.0
Area of Cluster1000,120.5
Area of Cluster1001,121.0
Area of Cluster1002,121.0
Area of Cluster1003,121.5
Area of Cluster1004,121.5
Area of Cluster1005,121.5
Area of Cluster1006,123.0
Area of Cluster1007,123.5
Area of Cluster1008,123.5
Area of Cluster1009,125.0
Area of Cluster1010,125.0
Area of Cluster1011,125.0
Area of Cluster1012,125.5
Area of Cluster1013,127.0
Area of Cluster1014,127.5
Area of Cluster1015,130.0
Area of Cluster1016,130.5
Area of Cluster1017,131.0
Area of Cluster1018,131.5
Area of Cluster1019,132.0
Area of Cluster1020,132.0
Area of Cluster1021,132.5
Area of Cluster1022,133.5
Area of Cluster1023,136.0
Area of Cluster1024,136.5
Area of Cluster1025,139.0
Area of Cluster1026,139.0
Area of Cluster1027,139.0
Area of Cluster1028,140.5
Area of Cluster1029,143.5
Area of Cluster1030,143.5
Area of Cluster1031,146.0
Area of Cluster1032,147.0
Area of Cluster1033,149.0
Area of Cluster1034,151.5
Area of Cluster1035,151.5
Area of Cluster1036,153.0
Area of Cluster1037,153.0
Area of Cluster1038,153.5
Area of Cluster1039,156.0
Area of Cluster1040,156.5
Area of Cluster1041,156.5
Area of Cluster1042,159.0
Area of Cluster1043,160.5
Area of Cluster1044,163.5
Area of Cluster1045,165.5
Area of Cluster1046,166.0
Area of Cluster1047,167.5
Area of Cluster1048,170.0
Area of Cluster1049,170.5
Area of Cluster1050,172.0
Area of Cluster1051,172.5
Area of Cluster1052,173.0
Area of Cluster1053,175.5
Area of Cluster1054,178.0
Area of Cluster1055,183.5
Area of Cluster1056,184.5
Area of Cluster1057,185.5
Area of Cluster1058,188.5
Area of Cluster1059,189.0
Area of Cluster1060,193.0
Area of Cluster1061,193.0
Area of Cluster1062,195.5
Area of Cluster1063,196.5
Area of Cluster1064,201.0
Area of Cluster1065,204.5
Area of Cluster1066,213.0
Area of Cluster1067,214.5
Area of Cluster1068,217.5
