exp3_3_2,Number of Total Clusters
Area of Cluster160,0.0
Area of Cluster161,0.0
Area of Cluster162,0.0
Area of Cluster163,0.0
Area of Cluster164,0.0
Area of Cluster165,0.0
Area of Cluster166,0.0
Area of Cluster167,0.0
Area of Cluster168,0.0
Area of Cluster169,0.0
Area of Cluster170,0.0
Area of Cluster171,0.0
Area of Cluster172,0.0
Area of Cluster173,0.0
Area of Cluster174,0.0
Area of Cluster175,0.0
Area of Cluster176,0.0
Area of Cluster177,0.0
Area of Cluster178,0.0
Area of Cluster179,0.0
Area of Cluster180,0.0
Area of Cluster181,0.0
Area of Cluster182,0.0
Area of Cluster183,0.0
Area of Cluster184,0.0
Area of Cluster185,0.0
Area of Cluster186,0.0
Area of Cluster187,0.0
Area of Cluster188,0.0
Area of Cluster189,0.0
Area of Cluster190,0.0
Area of Cluster191,0.0
Area of Cluster192,0.0
Area of Cluster193,0.0
Area of Cluster194,0.0
Area of Cluster195,0.0
Area of Cluster196,0.0
Area of Cluster197,0.0
Area of Cluster198,0.0
Area of Cluster199,0.0
Area of Cluster200,0.0
Area of Cluster201,0.0
Area of Cluster202,0.0
Area of Cluster203,0.0
Area of Cluster204,0.0
Area of Cluster205,0.0
Area of Cluster206,0.0
Area of Cluster207,0.0
Area of Cluster208,0.0
Area of Cluster209,0.0
Area of Cluster210,0.0
Area of Cluster211,0.0
Area of Cluster212,0.0
Area of Cluster213,0.0
Area of Cluster214,0.0
Area of Cluster215,0.0
Area of Cluster216,0.0
Area of Cluster217,0.0
Area of Cluster218,0.0
Area of Cluster219,0.0
Area of Cluster220,0.0
Area of Cluster221,0.0
Area of Cluster222,0.0
Area of Cluster223,0.0
Area of Cluster224,0.0
Area of Cluster225,0.0
Area of Cluster226,0.0
Area of Cluster227,0.0
Area of Cluster228,0.0
Area of Cluster229,0.0
Area of Cluster230,0.0
Area of Cluster231,0.0
Area of Cluster232,0.0
Area of Cluster233,0.0
Area of Cluster234,0.0
Area of Cluster235,0.0
Area of Cluster236,0.0
Area of Cluster237,0.0
Area of Cluster238,0.0
Area of Cluster239,0.0
Area of Cluster240,0.0
Area of Cluster241,0.0
Area of Cluster242,0.0
Area of Cluster243,0.0
Area of Cluster244,0.0
Area of Cluster245,0.0
Area of Cluster246,0.0
Area of Cluster247,0.0
Area of Cluster248,0.0
Area of Cluster249,0.0
Area of Cluster250,0.0
Area of Cluster251,0.0
Area of Cluster252,0.0
Area of Cluster253,0.0
Area of Cluster254,0.0
Area of Cluster255,0.0
Area of Cluster256,0.0
Area of Cluster257,0.0
Area of Cluster258,0.0
Area of Cluster259,0.0
Area of Cluster260,0.0
Area of Cluster261,0.0
Area of Cluster262,0.0
Area of Cluster263,0.0
Area of Cluster264,0.0
Area of Cluster265,0.0
Area of Cluster266,0.0
Area of Cluster267,0.0
Area of Cluster268,0.0
Area of Cluster269,0.0
Area of Cluster270,0.0
Area of Cluster271,0.0
Area of Cluster272,0.0
Area of Cluster273,0.0
Area of Cluster274,0.0
Area of Cluster275,0.0
Area of Cluster276,0.0
Area of Cluster277,0.0
Area of Cluster278,0.0
Area of Cluster279,0.0
Area of Cluster280,0.0
Area of Cluster281,0.0
Area of Cluster282,0.0
Area of Cluster283,0.0
Area of Cluster284,0.0
Area of Cluster285,0.0
Area of Cluster286,0.0
Area of Cluster287,0.0
Area of Cluster288,0.0
Area of Cluster289,0.0
Area of Cluster290,0.0
Area of Cluster291,0.0
Area of Cluster292,0.0
Area of Cluster293,0.0
Area of Cluster294,0.0
Area of Cluster295,0.0
Area of Cluster296,0.0
Area of Cluster297,0.0
Area of Cluster298,0.0
Area of Cluster299,0.0
Area of Cluster300,0.0
Area of Cluster301,0.0
Area of Cluster302,0.0
Area of Cluster303,0.0
Area of Cluster304,0.0
Area of Cluster305,0.0
Area of Cluster306,0.0
Area of Cluster307,0.0
Area of Cluster308,0.0
Area of Cluster309,0.0
Area of Cluster310,0.0
Area of Cluster311,0.0
Area of Cluster312,0.0
Area of Cluster313,0.0
Area of Cluster314,0.0
Area of Cluster315,0.0
Area of Cluster316,0.0
Area of Cluster317,0.0
Area of Cluster318,0.0
Area of Cluster319,0.0
Area of Cluster320,0.0
Area of Cluster321,0.0
Area of Cluster322,0.0
Area of Cluster323,0.0
Area of Cluster324,0.0
Area of Cluster325,0.0
Area of Cluster326,0.0
Area of Cluster327,0.0
Area of Cluster328,0.0
Area of Cluster329,0.0
Area of Cluster330,0.0
Area of Cluster331,0.0
Area of Cluster332,0.0
Area of Cluster333,0.0
Area of Cluster334,0.0
Area of Cluster335,0.0
Area of Cluster336,0.0
Area of Cluster337,0.0
Area of Cluster338,0.0
Area of Cluster339,0.0
Area of Cluster340,0.0
Area of Cluster341,0.0
Area of Cluster342,0.0
Area of Cluster343,0.0
Area of Cluster344,0.0
Area of Cluster345,0.0
Area of Cluster346,0.0
Area of Cluster347,0.0
Area of Cluster348,0.0
Area of Cluster349,0.0
Area of Cluster350,0.0
Area of Cluster351,0.0
Area of Cluster352,0.0
Area of Cluster353,0.0
Area of Cluster354,0.0
Area of Cluster355,0.0
Area of Cluster356,0.0
Area of Cluster357,0.0
Area of Cluster358,0.0
Area of Cluster359,0.0
Area of Cluster360,0.0
Area of Cluster361,0.0
Area of Cluster362,0.0
Area of Cluster363,0.0
Area of Cluster364,0.5
Area of Cluster365,0.5
Area of Cluster366,0.5
Area of Cluster367,0.5
Area of Cluster368,0.5
Area of Cluster369,0.5
Area of Cluster370,0.5
Area of Cluster371,0.5
Area of Cluster372,0.5
Area of Cluster373,0.5
Area of Cluster374,0.5
Area of Cluster375,0.5
Area of Cluster376,0.5
Area of Cluster377,0.5
Area of Cluster378,0.5
Area of Cluster379,0.5
Area of Cluster380,0.5
Area of Cluster381,0.5
Area of Cluster382,0.5
Area of Cluster383,0.5
Area of Cluster384,0.5
Area of Cluster385,0.5
Area of Cluster386,0.5
Area of Cluster387,0.5
Area of Cluster388,0.5
Area of Cluster389,0.5
Area of Cluster390,0.5
Area of Cluster391,0.5
Area of Cluster392,0.5
Area of Cluster393,0.5
Area of Cluster394,0.5
Area of Cluster395,0.5
Area of Cluster396,0.5
Area of Cluster397,0.5
Area of Cluster398,0.5
Area of Cluster399,0.5
Area of Cluster400,0.5
Area of Cluster401,0.5
Area of Cluster402,0.5
Area of Cluster403,0.5
Area of Cluster404,0.5
Area of Cluster405,0.5
Area of Cluster406,0.5
Area of Cluster407,0.5
Area of Cluster408,0.5
Area of Cluster409,0.5
Area of Cluster410,0.5
Area of Cluster411,0.5
Area of Cluster412,0.5
Area of Cluster413,0.5
Area of Cluster414,0.5
Area of Cluster415,0.5
Area of Cluster416,0.5
Area of Cluster417,1.0
Area of Cluster418,1.0
Area of Cluster419,1.0
Area of Cluster420,1.0
Area of Cluster421,1.0
Area of Cluster422,1.0
Area of Cluster423,1.0
Area of Cluster424,1.0
Area of Cluster425,1.0
Area of Cluster426,1.0
Area of Cluster427,1.0
Area of Cluster428,1.0
Area of Cluster429,1.0
Area of Cluster430,1.0
Area of Cluster431,1.0
Area of Cluster432,1.0
Area of Cluster433,1.0
Area of Cluster434,1.0
Area of Cluster435,1.0
Area of Cluster436,1.0
Area of Cluster437,1.0
Area of Cluster438,1.0
Area of Cluster439,1.0
Area of Cluster440,1.0
Area of Cluster441,1.0
Area of Cluster442,1.0
Area of Cluster443,1.0
Area of Cluster444,1.0
Area of Cluster445,1.0
Area of Cluster446,1.0
Area of Cluster447,1.0
Area of Cluster448,1.0
Area of Cluster449,1.0
Area of Cluster450,1.0
Area of Cluster451,1.0
Area of Cluster452,1.0
Area of Cluster453,1.0
Area of Cluster454,1.0
Area of Cluster455,1.0
Area of Cluster456,1.0
Area of Cluster457,1.0
Area of Cluster458,1.0
Area of Cluster459,1.0
Area of Cluster460,1.0
Area of Cluster461,1.0
Area of Cluster462,1.0
Area of Cluster463,1.0
Area of Cluster464,1.0
Area of Cluster465,1.0
Area of Cluster466,1.0
Area of Cluster467,1.0
Area of Cluster468,1.0
Area of Cluster469,1.0
Area of Cluster470,1.0
Area of Cluster471,1.0
Area of Cluster472,1.5
Area of Cluster473,1.5
Area of Cluster474,1.5
Area of Cluster475,1.5
Area of Cluster476,1.5
Area of Cluster477,1.5
Area of Cluster478,1.5
Area of Cluster479,1.5
Area of Cluster480,1.5
Area of Cluster481,1.5
Area of Cluster482,1.5
Area of Cluster483,1.5
Area of Cluster484,1.5
Area of Cluster485,1.5
Area of Cluster486,1.5
Area of Cluster487,1.5
Area of Cluster488,1.5
Area of Cluster489,1.5
Area of Cluster490,1.5
Area of Cluster491,1.5
Area of Cluster492,1.5
Area of Cluster493,1.5
Area of Cluster494,1.5
Area of Cluster495,1.5
Area of Cluster496,1.5
Area of Cluster497,1.5
Area of Cluster498,1.5
Area of Cluster499,1.5
Area of Cluster500,2.0
Area of Cluster501,2.0
Area of Cluster502,2.0
Area of Cluster503,2.0
Area of Cluster504,2.0
Area of Cluster505,2.0
Area of Cluster506,2.0
Area of Cluster507,2.0
Area of Cluster508,2.0
Area of Cluster509,2.0
Area of Cluster510,2.0
Area of Cluster511,2.0
Area of Cluster512,2.0
Area of Cluster513,2.0
Area of Cluster514,2.0
Area of Cluster515,2.0
Area of Cluster516,2.0
Area of Cluster517,2.0
Area of Cluster518,2.0
Area of Cluster519,2.0
Area of Cluster520,2.0
Area of Cluster521,2.0
Area of Cluster522,2.0
Area of Cluster523,2.0
Area of Cluster524,2.0
Area of Cluster525,2.0
Area of Cluster526,2.0
Area of Cluster527,2.0
Area of Cluster528,2.0
Area of Cluster529,2.0
Area of Cluster530,2.0
Area of Cluster531,2.0
Area of Cluster532,2.0
Area of Cluster533,2.5
Area of Cluster534,2.5
Area of Cluster535,2.5
Area of Cluster536,2.5
Area of Cluster537,2.5
Area of Cluster538,2.5
Area of Cluster539,2.5
Area of Cluster540,2.5
Area of Cluster541,2.5
Area of Cluster542,2.5
Area of Cluster543,2.5
Area of Cluster544,2.5
Area of Cluster545,2.5
Area of Cluster546,2.5
Area of Cluster547,2.5
Area of Cluster548,2.5
Area of Cluster549,2.5
Area of Cluster550,3.0
Area of Cluster551,3.0
Area of Cluster552,3.0
Area of Cluster553,3.0
Area of Cluster554,3.0
Area of Cluster555,3.0
Area of Cluster556,3.0
Area of Cluster557,3.0
Area of Cluster558,3.0
Area of Cluster559,3.0
Area of Cluster560,3.0
Area of Cluster561,3.0
Area of Cluster562,3.0
Area of Cluster563,3.0
Area of Cluster564,3.0
Area of Cluster565,3.0
Area of Cluster566,3.0
Area of Cluster567,3.0
Area of Cluster568,3.0
Area of Cluster569,3.0
Area of Cluster570,3.0
Area of Cluster571,3.0
Area of Cluster572,3.5
Area of Cluster573,3.5
Area of Cluster574,3.5
Area of Cluster575,3.5
Area of Cluster576,3.5
Area of Cluster577,3.5
Area of Cluster578,3.5
Area of Cluster579,3.5
Area of Cluster580,3.5
Area of Cluster581,3.5
Area of Cluster582,3.5
Area of Cluster583,3.5
Area of Cluster584,3.5
Area of Cluster585,3.5
Area of Cluster586,3.5
Area of Cluster587,3.5
Area of Cluster588,3.5
Area of Cluster589,3.5
Area of Cluster590,3.5
Area of Cluster591,3.5
Area of Cluster592,3.5
Area of Cluster593,3.5
Area of Cluster594,3.5
Area of Cluster595,3.5
Area of Cluster596,4.0
Area of Cluster597,4.0
Area of Cluster598,4.0
Area of Cluster599,4.0
Area of Cluster600,4.0
Area of Cluster601,4.0
Area of Cluster602,4.0
Area of Cluster603,4.0
Area of Cluster604,4.0
Area of Cluster605,4.0
Area of Cluster606,4.0
Area of Cluster607,4.0
Area of Cluster608,4.0
Area of Cluster609,4.0
Area of Cluster610,4.0
Area of Cluster611,4.0
Area of Cluster612,4.0
Area of Cluster613,4.0
Area of Cluster614,4.0
Area of Cluster615,4.0
Area of Cluster616,4.0
Area of Cluster617,4.5
Area of Cluster618,4.5
Area of Cluster619,4.5
Area of Cluster620,4.5
Area of Cluster621,4.5
Area of Cluster622,4.5
Area of Cluster623,4.5
Area of Cluster624,4.5
Area of Cluster625,4.5
Area of Cluster626,4.5
Area of Cluster627,4.5
Area of Cluster628,4.5
Area of Cluster629,4.5
Area of Cluster630,4.5
Area of Cluster631,4.5
Area of Cluster632,4.5
Area of Cluster633,4.5
Area of Cluster634,4.5
Area of Cluster635,4.5
Area of Cluster636,4.5
Area of Cluster637,5.0
Area of Cluster638,5.0
Area of Cluster639,5.0
Area of Cluster640,5.0
Area of Cluster641,5.0
Area of Cluster642,5.0
Area of Cluster643,5.0
Area of Cluster644,5.0
Area of Cluster645,5.0
Area of Cluster646,5.0
Area of Cluster647,5.0
Area of Cluster648,5.0
Area of Cluster649,5.0
Area of Cluster650,5.0
Area of Cluster651,5.0
Area of Cluster652,5.0
Area of Cluster653,5.0
Area of Cluster654,5.5
Area of Cluster655,5.5
Area of Cluster656,5.5
Area of Cluster657,5.5
Area of Cluster658,5.5
Area of Cluster659,5.5
Area of Cluster660,5.5
Area of Cluster661,5.5
Area of Cluster662,5.5
Area of Cluster663,5.5
Area of Cluster664,5.5
Area of Cluster665,5.5
Area of Cluster666,5.5
Area of Cluster667,5.5
Area of Cluster668,5.5
Area of Cluster669,5.5
Area of Cluster670,5.5
Area of Cluster671,6.0
Area of Cluster672,6.0
Area of Cluster673,6.0
Area of Cluster674,6.0
Area of Cluster675,6.0
Area of Cluster676,6.0
Area of Cluster677,6.0
Area of Cluster678,6.0
Area of Cluster679,6.0
Area of Cluster680,6.0
Area of Cluster681,6.0
Area of Cluster682,6.0
Area of Cluster683,6.0
Area of Cluster684,6.0
Area of Cluster685,6.0
Area of Cluster686,6.0
Area of Cluster687,6.0
Area of Cluster688,6.0
Area of Cluster689,6.0
Area of Cluster690,6.0
Area of Cluster691,6.5
Area of Cluster692,6.5
Area of Cluster693,6.5
Area of Cluster694,6.5
Area of Cluster695,6.5
Area of Cluster696,6.5
Area of Cluster697,6.5
Area of Cluster698,6.5
Area of Cluster699,7.0
Area of Cluster700,7.0
Area of Cluster701,7.0
Area of Cluster702,7.0
Area of Cluster703,7.0
Area of Cluster704,7.0
Area of Cluster705,7.0
Area of Cluster706,7.0
Area of Cluster707,7.0
Area of Cluster708,7.0
Area of Cluster709,7.5
Area of Cluster710,7.5
Area of Cluster711,7.5
Area of Cluster712,7.5
Area of Cluster713,7.5
Area of Cluster714,7.5
Area of Cluster715,7.5
Area of Cluster716,7.5
Area of Cluster717,7.5
Area of Cluster718,7.5
Area of Cluster719,7.5
Area of Cluster720,7.5
Area of Cluster721,7.5
Area of Cluster722,7.5
Area of Cluster723,7.5
Area of Cluster724,8.0
Area of Cluster725,8.0
Area of Cluster726,8.0
Area of Cluster727,8.0
Area of Cluster728,8.0
Area of Cluster729,8.0
Area of Cluster730,8.0
Area of Cluster731,8.0
Area of Cluster732,8.0
Area of Cluster733,8.0
Area of Cluster734,8.0
Area of Cluster735,8.0
Area of Cluster736,8.0
Area of Cluster737,8.0
Area of Cluster738,8.0
Area of Cluster739,8.5
Area of Cluster740,8.5
Area of Cluster741,8.5
Area of Cluster742,8.5
Area of Cluster743,8.5
Area of Cluster744,8.5
Area of Cluster745,8.5
Area of Cluster746,8.5
Area of Cluster747,8.5
Area of Cluster748,8.5
Area of Cluster749,9.0
Area of Cluster750,9.0
Area of Cluster751,9.0
Area of Cluster752,9.0
Area of Cluster753,9.0
Area of Cluster754,9.0
Area of Cluster755,9.0
Area of Cluster756,9.0
Area of Cluster757,9.0
Area of Cluster758,9.0
Area of Cluster759,9.0
Area of Cluster760,9.0
Area of Cluster761,9.0
Area of Cluster762,9.5
Area of Cluster763,9.5
Area of Cluster764,9.5
Area of Cluster765,9.5
Area of Cluster766,9.5
Area of Cluster767,9.5
Area of Cluster768,9.5
Area of Cluster769,9.5
Area of Cluster770,9.5
Area of Cluster771,10.0
Area of Cluster772,10.0
Area of Cluster773,10.0
Area of Cluster774,10.0
Area of Cluster775,10.0
Area of Cluster776,10.0
Area of Cluster777,10.0
Area of Cluster778,10.0
Area of Cluster779,10.0
Area of Cluster780,10.0
Area of Cluster781,10.5
Area of Cluster782,10.5
Area of Cluster783,10.5
Area of Cluster784,10.5
Area of Cluster785,10.5
Area of Cluster786,10.5
Area of Cluster787,11.0
Area of Cluster788,11.0
Area of Cluster789,11.0
Area of Cluster790,11.0
Area of Cluster791,11.0
Area of Cluster792,11.5
Area of Cluster793,11.5
Area of Cluster794,11.5
Area of Cluster795,11.5
Area of Cluster796,11.5
Area of Cluster797,11.5
Area of Cluster798,11.5
Area of Cluster799,11.5
Area of Cluster800,11.5
Area of Cluster801,12.0
Area of Cluster802,12.0
Area of Cluster803,12.0
Area of Cluster804,12.0
Area of Cluster805,12.0
Area of Cluster806,12.0
Area of Cluster807,12.0
Area of Cluster808,12.0
Area of Cluster809,12.5
Area of Cluster810,12.5
Area of Cluster811,12.5
Area of Cluster812,12.5
Area of Cluster813,12.5
Area of Cluster814,12.5
Area of Cluster815,12.5
Area of Cluster816,12.5
Area of Cluster817,12.5
Area of Cluster818,12.5
Area of Cluster819,12.5
Area of Cluster820,12.5
Area of Cluster821,13.0
Area of Cluster822,13.0
Area of Cluster823,13.0
Area of Cluster824,13.0
Area of Cluster825,13.0
Area of Cluster826,13.0
Area of Cluster827,13.0
Area of Cluster828,13.5
Area of Cluster829,13.5
Area of Cluster830,13.5
Area of Cluster831,13.5
Area of Cluster832,13.5
Area of Cluster833,13.5
Area of Cluster834,13.5
Area of Cluster835,14.0
Area of Cluster836,14.0
Area of Cluster837,14.0
Area of Cluster838,14.0
Area of Cluster839,14.0
Area of Cluster840,14.0
Area of Cluster841,14.0
Area of Cluster842,14.0
Area of Cluster843,14.0
Area of Cluster844,14.0
Area of Cluster845,14.0
Area of Cluster846,14.5
Area of Cluster847,14.5
Area of Cluster848,14.5
Area of Cluster849,14.5
Area of Cluster850,14.5
Area of Cluster851,14.5
Area of Cluster852,14.5
Area of Cluster853,14.5
Area of Cluster854,15.0
Area of Cluster855,15.0
Area of Cluster856,15.5
Area of Cluster857,15.5
Area of Cluster858,15.5
Area of Cluster859,15.5
Area of Cluster860,15.5
Area of Cluster861,15.5
Area of Cluster862,15.5
Area of Cluster863,15.5
Area of Cluster864,15.5
Area of Cluster865,16.0
Area of Cluster866,16.0
Area of Cluster867,16.0
Area of Cluster868,16.0
Area of Cluster869,16.0
Area of Cluster870,16.0
Area of Cluster871,16.5
Area of Cluster872,16.5
Area of Cluster873,16.5
Area of Cluster874,17.0
Area of Cluster875,17.0
Area of Cluster876,17.0
Area of Cluster877,17.0
Area of Cluster878,17.0
Area of Cluster879,17.5
Area of Cluster880,17.5
Area of Cluster881,18.0
Area of Cluster882,18.0
Area of Cluster883,18.0
Area of Cluster884,18.0
Area of Cluster885,18.0
Area of Cluster886,18.0
Area of Cluster887,18.5
Area of Cluster888,18.5
Area of Cluster889,18.5
Area of Cluster890,19.0
Area of Cluster891,19.0
Area of Cluster892,19.0
Area of Cluster893,19.5
Area of Cluster894,19.5
Area of Cluster895,19.5
Area of Cluster896,19.5
Area of Cluster897,20.0
Area of Cluster898,20.5
Area of Cluster899,20.5
Area of Cluster900,20.5
Area of Cluster901,20.5
Area of Cluster902,20.5
Area of Cluster903,20.5
Area of Cluster904,21.0
Area of Cluster905,21.0
Area of Cluster906,21.0
Area of Cluster907,21.0
Area of Cluster908,21.0
Area of Cluster909,21.0
Area of Cluster910,21.5
Area of Cluster911,21.5
Area of Cluster912,22.0
Area of Cluster913,22.0
Area of Cluster914,22.0
Area of Cluster915,22.5
Area of Cluster916,22.5
Area of Cluster917,22.5
Area of Cluster918,23.0
Area of Cluster919,23.0
Area of Cluster920,23.5
Area of Cluster921,23.5
Area of Cluster922,23.5
Area of Cluster923,23.5
Area of Cluster924,23.5
Area of Cluster925,24.0
Area of Cluster926,24.0
Area of Cluster927,24.0
Area of Cluster928,24.0
Area of Cluster929,24.0
Area of Cluster930,24.0
Area of Cluster931,24.5
Area of Cluster932,24.5
Area of Cluster933,24.5
Area of Cluster934,25.0
Area of Cluster935,25.0
Area of Cluster936,26.0
Area of Cluster937,26.0
Area of Cluster938,26.0
Area of Cluster939,26.0
Area of Cluster940,26.0
Area of Cluster941,26.0
Area of Cluster942,26.0
Area of Cluster943,26.0
Area of Cluster944,26.0
Area of Cluster945,26.5
Area of Cluster946,26.5
Area of Cluster947,26.5
Area of Cluster948,27.0
Area of Cluster949,27.5
Area of Cluster950,27.5
Area of Cluster951,27.5
Area of Cluster952,28.0
Area of Cluster953,28.0
Area of Cluster954,28.0
Area of Cluster955,28.0
Area of Cluster956,28.0
Area of Cluster957,28.0
Area of Cluster958,28.5
Area of Cluster959,28.5
Area of Cluster960,28.5
Area of Cluster961,28.5
Area of Cluster962,29.0
Area of Cluster963,29.0
Area of Cluster964,29.5
Area of Cluster965,29.5
Area of Cluster966,29.5
Area of Cluster967,29.5
Area of Cluster968,29.5
Area of Cluster969,30.0
Area of Cluster970,30.0
Area of Cluster971,30.0
Area of Cluster972,30.0
Area of Cluster973,30.5
Area of Cluster974,30.5
Area of Cluster975,30.5
Area of Cluster976,30.5
Area of Cluster977,30.5
Area of Cluster978,31.0
Area of Cluster979,31.0
Area of Cluster980,31.0
Area of Cluster981,31.0
Area of Cluster982,31.0
Area of Cluster983,31.0
Area of Cluster984,31.0
Area of Cluster985,31.5
Area of Cluster986,32.0
Area of Cluster987,32.0
Area of Cluster988,32.0
Area of Cluster989,32.0
Area of Cluster990,32.5
Area of Cluster991,32.5
Area of Cluster992,33.0
Area of Cluster993,33.0
Area of Cluster994,33.0
Area of Cluster995,33.0
Area of Cluster996,33.0
Area of Cluster997,33.0
Area of Cluster998,33.0
Area of Cluster999,33.0
Area of Cluster1000,33.5
Area of Cluster1001,33.5
Area of Cluster1002,33.5
Area of Cluster1003,33.5
Area of Cluster1004,33.5
Area of Cluster1005,33.5
Area of Cluster1006,34.0
Area of Cluster1007,34.0
Area of Cluster1008,34.5
Area of Cluster1009,34.5
Area of Cluster1010,34.5
Area of Cluster1011,34.5
Area of Cluster1012,34.5
Area of Cluster1013,35.0
Area of Cluster1014,35.5
Area of Cluster1015,35.5
Area of Cluster1016,35.5
Area of Cluster1017,35.5
Area of Cluster1018,35.5
Area of Cluster1019,35.5
Area of Cluster1020,36.0
Area of Cluster1021,36.5
Area of Cluster1022,36.5
Area of Cluster1023,36.5
Area of Cluster1024,36.5
Area of Cluster1025,36.5
Area of Cluster1026,36.5
Area of Cluster1027,36.5
Area of Cluster1028,37.0
Area of Cluster1029,37.0
Area of Cluster1030,37.0
Area of Cluster1031,37.5
Area of Cluster1032,37.5
Area of Cluster1033,37.5
Area of Cluster1034,37.5
Area of Cluster1035,37.5
Area of Cluster1036,38.0
Area of Cluster1037,38.0
Area of Cluster1038,38.0
Area of Cluster1039,38.0
Area of Cluster1040,38.5
Area of Cluster1041,38.5
Area of Cluster1042,38.5
Area of Cluster1043,38.5
Area of Cluster1044,38.5
Area of Cluster1045,38.5
Area of Cluster1046,38.5
Area of Cluster1047,38.5
Area of Cluster1048,39.0
Area of Cluster1049,39.5
Area of Cluster1050,39.5
Area of Cluster1051,39.5
Area of Cluster1052,40.0
Area of Cluster1053,40.0
Area of Cluster1054,40.0
Area of Cluster1055,40.5
Area of Cluster1056,41.0
Area of Cluster1057,41.0
Area of Cluster1058,41.0
Area of Cluster1059,41.5
Area of Cluster1060,42.0
Area of Cluster1061,42.0
Area of Cluster1062,42.5
Area of Cluster1063,42.5
Area of Cluster1064,43.0
Area of Cluster1065,43.0
Area of Cluster1066,43.5
Area of Cluster1067,43.5
Area of Cluster1068,43.5
