exp1_1_1,Number of Total Clusters
Area of Cluster194,0.0
Area of Cluster195,0.0
Area of Cluster196,0.0
Area of Cluster197,0.0
Area of Cluster198,0.0
Area of Cluster199,0.0
Area of Cluster200,0.0
Area of Cluster201,0.0
Area of Cluster202,0.0
Area of Cluster203,0.0
Area of Cluster204,0.0
Area of Cluster205,0.0
Area of Cluster206,0.0
Area of Cluster207,0.0
Area of Cluster208,0.0
Area of Cluster209,0.0
Area of Cluster210,0.0
Area of Cluster211,0.0
Area of Cluster212,0.0
Area of Cluster213,0.0
Area of Cluster214,0.0
Area of Cluster215,0.0
Area of Cluster216,0.0
Area of Cluster217,0.0
Area of Cluster218,0.0
Area of Cluster219,0.0
Area of Cluster220,0.0
Area of Cluster221,0.0
Area of Cluster222,0.0
Area of Cluster223,0.0
Area of Cluster224,0.0
Area of Cluster225,0.0
Area of Cluster226,0.0
Area of Cluster227,0.0
Area of Cluster228,0.0
Area of Cluster229,0.0
Area of Cluster230,0.0
Area of Cluster231,0.0
Area of Cluster232,0.0
Area of Cluster233,0.0
Area of Cluster234,0.0
Area of Cluster235,0.0
Area of Cluster236,0.0
Area of Cluster237,0.0
Area of Cluster238,0.0
Area of Cluster239,0.0
Area of Cluster240,0.0
Area of Cluster241,0.0
Area of Cluster242,0.0
Area of Cluster243,0.0
Area of Cluster244,0.0
Area of Cluster245,0.0
Area of Cluster246,0.0
Area of Cluster247,0.0
Area of Cluster248,0.0
Area of Cluster249,0.0
Area of Cluster250,0.0
Area of Cluster251,0.0
Area of Cluster252,0.0
Area of Cluster253,0.5
Area of Cluster254,0.5
Area of Cluster255,0.5
Area of Cluster256,0.5
Area of Cluster257,0.5
Area of Cluster258,0.5
Area of Cluster259,0.5
Area of Cluster260,0.5
Area of Cluster261,0.5
Area of Cluster262,0.5
Area of Cluster263,0.5
Area of Cluster264,0.5
Area of Cluster265,0.5
Area of Cluster266,0.5
Area of Cluster267,0.5
Area of Cluster268,0.5
Area of Cluster269,0.5
Area of Cluster270,0.5
Area of Cluster271,0.5
Area of Cluster272,0.5
Area of Cluster273,0.5
Area of Cluster274,0.5
Area of Cluster275,0.5
Area of Cluster276,0.5
Area of Cluster277,0.5
Area of Cluster278,0.5
Area of Cluster279,0.5
Area of Cluster280,0.5
Area of Cluster281,0.5
Area of Cluster282,0.5
Area of Cluster283,0.5
Area of Cluster284,0.5
Area of Cluster285,0.5
Area of Cluster286,0.5
Area of Cluster287,0.5
Area of Cluster288,0.5
Area of Cluster289,0.5
Area of Cluster290,0.5
Area of Cluster291,1.0
Area of Cluster292,1.0
Area of Cluster293,1.0
Area of Cluster294,1.0
Area of Cluster295,1.0
Area of Cluster296,1.0
Area of Cluster297,1.0
Area of Cluster298,1.0
Area of Cluster299,1.0
Area of Cluster300,1.0
Area of Cluster301,1.0
Area of Cluster302,1.0
Area of Cluster303,1.0
Area of Cluster304,1.0
Area of Cluster305,1.0
Area of Cluster306,1.0
Area of Cluster307,1.0
Area of Cluster308,1.0
Area of Cluster309,1.0
Area of Cluster310,1.0
Area of Cluster311,1.0
Area of Cluster312,1.0
Area of Cluster313,1.0
Area of Cluster314,1.0
Area of Cluster315,1.0
Area of Cluster316,1.0
Area of Cluster317,1.0
Area of Cluster318,1.0
Area of Cluster319,1.0
Area of Cluster320,1.0
Area of Cluster321,1.0
Area of Cluster322,1.0
Area of Cluster323,1.0
Area of Cluster324,1.0
Area of Cluster325,1.0
Area of Cluster326,1.0
Area of Cluster327,1.0
Area of Cluster328,1.0
Area of Cluster329,1.0
Area of Cluster330,1.0
Area of Cluster331,1.0
Area of Cluster332,1.0
Area of Cluster333,1.0
Area of Cluster334,1.0
Area of Cluster335,1.0
Area of Cluster336,1.0
Area of Cluster337,1.0
Area of Cluster338,1.0
Area of Cluster339,1.0
Area of Cluster340,1.0
Area of Cluster341,1.5
Area of Cluster342,1.5
Area of Cluster343,1.5
Area of Cluster344,1.5
Area of Cluster345,1.5
Area of Cluster346,1.5
Area of Cluster347,1.5
Area of Cluster348,1.5
Area of Cluster349,1.5
Area of Cluster350,1.5
Area of Cluster351,1.5
Area of Cluster352,1.5
Area of Cluster353,1.5
Area of Cluster354,1.5
Area of Cluster355,1.5
Area of Cluster356,1.5
Area of Cluster357,1.5
Area of Cluster358,1.5
Area of Cluster359,1.5
Area of Cluster360,1.5
Area of Cluster361,1.5
Area of Cluster362,1.5
Area of Cluster363,1.5
Area of Cluster364,1.5
Area of Cluster365,1.5
Area of Cluster366,1.5
Area of Cluster367,1.5
Area of Cluster368,1.5
Area of Cluster369,1.5
Area of Cluster370,1.5
Area of Cluster371,1.5
Area of Cluster372,1.5
Area of Cluster373,1.5
Area of Cluster374,1.5
Area of Cluster375,1.5
Area of Cluster376,1.5
Area of Cluster377,1.5
Area of Cluster378,2.0
Area of Cluster379,2.0
Area of Cluster380,2.0
Area of Cluster381,2.0
Area of Cluster382,2.0
Area of Cluster383,2.0
Area of Cluster384,2.0
Area of Cluster385,2.0
Area of Cluster386,2.0
Area of Cluster387,2.0
Area of Cluster388,2.0
Area of Cluster389,2.0
Area of Cluster390,2.0
Area of Cluster391,2.0
Area of Cluster392,2.0
Area of Cluster393,2.0
Area of Cluster394,2.0
Area of Cluster395,2.0
Area of Cluster396,2.0
Area of Cluster397,2.0
Area of Cluster398,2.0
Area of Cluster399,2.0
Area of Cluster400,2.0
Area of Cluster401,2.0
Area of Cluster402,2.0
Area of Cluster403,2.0
Area of Cluster404,2.0
Area of Cluster405,2.0
Area of Cluster406,2.0
Area of Cluster407,2.0
Area of Cluster408,2.0
Area of Cluster409,2.0
Area of Cluster410,2.0
Area of Cluster411,2.0
Area of Cluster412,2.0
Area of Cluster413,2.0
Area of Cluster414,2.0
Area of Cluster415,2.0
Area of Cluster416,2.5
Area of Cluster417,2.5
Area of Cluster418,2.5
Area of Cluster419,2.5
Area of Cluster420,2.5
Area of Cluster421,2.5
Area of Cluster422,2.5
Area of Cluster423,2.5
Area of Cluster424,2.5
Area of Cluster425,2.5
Area of Cluster426,2.5
Area of Cluster427,2.5
Area of Cluster428,2.5
Area of Cluster429,2.5
Area of Cluster430,2.5
Area of Cluster431,2.5
Area of Cluster432,2.5
Area of Cluster433,2.5
Area of Cluster434,2.5
Area of Cluster435,3.0
Area of Cluster436,3.0
Area of Cluster437,3.0
Area of Cluster438,3.0
Area of Cluster439,3.0
Area of Cluster440,3.0
Area of Cluster441,3.0
Area of Cluster442,3.0
Area of Cluster443,3.0
Area of Cluster444,3.0
Area of Cluster445,3.0
Area of Cluster446,3.0
Area of Cluster447,3.0
Area of Cluster448,3.0
Area of Cluster449,3.0
Area of Cluster450,3.0
Area of Cluster451,3.0
Area of Cluster452,3.0
Area of Cluster453,3.0
Area of Cluster454,3.0
Area of Cluster455,3.0
Area of Cluster456,3.0
Area of Cluster457,3.0
Area of Cluster458,3.5
Area of Cluster459,3.5
Area of Cluster460,3.5
Area of Cluster461,3.5
Area of Cluster462,3.5
Area of Cluster463,3.5
Area of Cluster464,3.5
Area of Cluster465,3.5
Area of Cluster466,3.5
Area of Cluster467,3.5
Area of Cluster468,3.5
Area of Cluster469,3.5
Area of Cluster470,3.5
Area of Cluster471,3.5
Area of Cluster472,3.5
Area of Cluster473,3.5
Area of Cluster474,3.5
Area of Cluster475,3.5
Area of Cluster476,3.5
Area of Cluster477,3.5
Area of Cluster478,4.0
Area of Cluster479,4.0
Area of Cluster480,4.0
Area of Cluster481,4.0
Area of Cluster482,4.0
Area of Cluster483,4.0
Area of Cluster484,4.0
Area of Cluster485,4.0
Area of Cluster486,4.0
Area of Cluster487,4.0
Area of Cluster488,4.0
Area of Cluster489,4.0
Area of Cluster490,4.0
Area of Cluster491,4.0
Area of Cluster492,4.5
Area of Cluster493,4.5
Area of Cluster494,4.5
Area of Cluster495,4.5
Area of Cluster496,4.5
Area of Cluster497,4.5
Area of Cluster498,4.5
Area of Cluster499,4.5
Area of Cluster500,4.5
Area of Cluster501,4.5
Area of Cluster502,4.5
Area of Cluster503,4.5
Area of Cluster504,4.5
Area of Cluster505,4.5
Area of Cluster506,4.5
Area of Cluster507,4.5
Area of Cluster508,4.5
Area of Cluster509,4.5
Area of Cluster510,4.5
Area of Cluster511,4.5
Area of Cluster512,4.5
Area of Cluster513,4.5
Area of Cluster514,4.5
Area of Cluster515,4.5
Area of Cluster516,4.5
Area of Cluster517,5.0
Area of Cluster518,5.0
Area of Cluster519,5.0
Area of Cluster520,5.0
Area of Cluster521,5.0
Area of Cluster522,5.0
Area of Cluster523,5.0
Area of Cluster524,5.0
Area of Cluster525,5.0
Area of Cluster526,5.0
Area of Cluster527,5.0
Area of Cluster528,5.0
Area of Cluster529,5.0
Area of Cluster530,5.0
Area of Cluster531,5.0
Area of Cluster532,5.0
Area of Cluster533,5.0
Area of Cluster534,5.0
Area of Cluster535,5.0
Area of Cluster536,5.5
Area of Cluster537,5.5
Area of Cluster538,5.5
Area of Cluster539,5.5
Area of Cluster540,5.5
Area of Cluster541,5.5
Area of Cluster542,5.5
Area of Cluster543,5.5
Area of Cluster544,5.5
Area of Cluster545,5.5
Area of Cluster546,5.5
Area of Cluster547,5.5
Area of Cluster548,5.5
Area of Cluster549,5.5
Area of Cluster550,5.5
Area of Cluster551,6.0
Area of Cluster552,6.0
Area of Cluster553,6.0
Area of Cluster554,6.0
Area of Cluster555,6.0
Area of Cluster556,6.0
Area of Cluster557,6.0
Area of Cluster558,6.0
Area of Cluster559,6.0
Area of Cluster560,6.0
Area of Cluster561,6.0
Area of Cluster562,6.5
Area of Cluster563,6.5
Area of Cluster564,6.5
Area of Cluster565,6.5
Area of Cluster566,6.5
Area of Cluster567,6.5
Area of Cluster568,6.5
Area of Cluster569,6.5
Area of Cluster570,6.5
Area of Cluster571,6.5
Area of Cluster572,6.5
Area of Cluster573,6.5
Area of Cluster574,6.5
Area of Cluster575,6.5
Area of Cluster576,6.5
Area of Cluster577,7.0
Area of Cluster578,7.0
Area of Cluster579,7.0
Area of Cluster580,7.0
Area of Cluster581,7.0
Area of Cluster582,7.0
Area of Cluster583,7.0
Area of Cluster584,7.0
Area of Cluster585,7.0
Area of Cluster586,7.0
Area of Cluster587,7.0
Area of Cluster588,7.5
Area of Cluster589,7.5
Area of Cluster590,7.5
Area of Cluster591,7.5
Area of Cluster592,7.5
Area of Cluster593,7.5
Area of Cluster594,7.5
Area of Cluster595,7.5
Area of Cluster596,7.5
Area of Cluster597,7.5
Area of Cluster598,7.5
Area of Cluster599,7.5
Area of Cluster600,7.5
Area of Cluster601,7.5
Area of Cluster602,7.5
Area of Cluster603,7.5
Area of Cluster604,8.0
Area of Cluster605,8.0
Area of Cluster606,8.0
Area of Cluster607,8.0
Area of Cluster608,8.0
Area of Cluster609,8.0
Area of Cluster610,8.0
Area of Cluster611,8.0
Area of Cluster612,8.0
Area of Cluster613,8.0
Area of Cluster614,8.5
Area of Cluster615,8.5
Area of Cluster616,8.5
Area of Cluster617,8.5
Area of Cluster618,8.5
Area of Cluster619,8.5
Area of Cluster620,8.5
Area of Cluster621,8.5
Area of Cluster622,8.5
Area of Cluster623,8.5
Area of Cluster624,8.5
Area of Cluster625,8.5
Area of Cluster626,8.5
Area of Cluster627,9.0
Area of Cluster628,9.0
Area of Cluster629,9.0
Area of Cluster630,9.0
Area of Cluster631,9.0
Area of Cluster632,9.0
Area of Cluster633,9.0
Area of Cluster634,9.0
Area of Cluster635,9.0
Area of Cluster636,9.0
Area of Cluster637,9.0
Area of Cluster638,9.0
Area of Cluster639,9.5
Area of Cluster640,9.5
Area of Cluster641,9.5
Area of Cluster642,9.5
Area of Cluster643,9.5
Area of Cluster644,9.5
Area of Cluster645,9.5
Area of Cluster646,9.5
Area of Cluster647,9.5
Area of Cluster648,9.5
Area of Cluster649,9.5
Area of Cluster650,9.5
Area of Cluster651,9.5
Area of Cluster652,9.5
Area of Cluster653,10.0
Area of Cluster654,10.0
Area of Cluster655,10.0
Area of Cluster656,10.0
Area of Cluster657,10.0
Area of Cluster658,10.0
Area of Cluster659,10.0
Area of Cluster660,10.0
Area of Cluster661,10.0
Area of Cluster662,10.0
Area of Cluster663,10.0
Area of Cluster664,10.5
Area of Cluster665,10.5
Area of Cluster666,10.5
Area of Cluster667,10.5
Area of Cluster668,10.5
Area of Cluster669,10.5
Area of Cluster670,10.5
Area of Cluster671,11.0
Area of Cluster672,11.0
Area of Cluster673,11.0
Area of Cluster674,11.0
Area of Cluster675,11.0
Area of Cluster676,11.0
Area of Cluster677,11.0
Area of Cluster678,11.5
Area of Cluster679,11.5
Area of Cluster680,11.5
Area of Cluster681,11.5
Area of Cluster682,11.5
Area of Cluster683,11.5
Area of Cluster684,11.5
Area of Cluster685,11.5
Area of Cluster686,11.5
Area of Cluster687,11.5
Area of Cluster688,11.5
Area of Cluster689,12.0
Area of Cluster690,12.0
Area of Cluster691,12.0
Area of Cluster692,12.0
Area of Cluster693,12.0
Area of Cluster694,12.0
Area of Cluster695,12.0
Area of Cluster696,12.0
Area of Cluster697,12.0
Area of Cluster698,12.0
Area of Cluster699,12.0
Area of Cluster700,12.0
Area of Cluster701,12.0
Area of Cluster702,12.5
Area of Cluster703,12.5
Area of Cluster704,12.5
Area of Cluster705,13.0
Area of Cluster706,13.0
Area of Cluster707,13.0
Area of Cluster708,13.0
Area of Cluster709,13.0
Area of Cluster710,13.0
Area of Cluster711,13.0
Area of Cluster712,13.0
Area of Cluster713,13.0
Area of Cluster714,13.0
Area of Cluster715,13.0
Area of Cluster716,13.0
Area of Cluster717,13.5
Area of Cluster718,13.5
Area of Cluster719,13.5
Area of Cluster720,13.5
Area of Cluster721,13.5
Area of Cluster722,13.5
Area of Cluster723,13.5
Area of Cluster724,14.0
Area of Cluster725,14.0
Area of Cluster726,14.0
Area of Cluster727,14.0
Area of Cluster728,14.5
Area of Cluster729,14.5
Area of Cluster730,14.5
Area of Cluster731,14.5
Area of Cluster732,14.5
Area of Cluster733,14.5
Area of Cluster734,14.5
Area of Cluster735,14.5
Area of Cluster736,14.5
Area of Cluster737,15.0
Area of Cluster738,15.0
Area of Cluster739,15.0
Area of Cluster740,15.0
Area of Cluster741,15.0
Area of Cluster742,15.0
Area of Cluster743,15.0
Area of Cluster744,15.0
Area of Cluster745,15.5
Area of Cluster746,15.5
Area of Cluster747,15.5
Area of Cluster748,15.5
Area of Cluster749,15.5
Area of Cluster750,15.5
Area of Cluster751,16.0
Area of Cluster752,16.0
Area of Cluster753,16.0
Area of Cluster754,16.0
Area of Cluster755,16.0
Area of Cluster756,16.0
Area of Cluster757,16.0
Area of Cluster758,16.0
Area of Cluster759,16.0
Area of Cluster760,16.5
Area of Cluster761,16.5
Area of Cluster762,16.5
Area of Cluster763,16.5
Area of Cluster764,17.0
Area of Cluster765,17.0
Area of Cluster766,17.0
Area of Cluster767,17.0
Area of Cluster768,17.5
Area of Cluster769,17.5
Area of Cluster770,17.5
Area of Cluster771,17.5
Area of Cluster772,17.5
Area of Cluster773,17.5
Area of Cluster774,17.5
Area of Cluster775,18.0
Area of Cluster776,18.0
Area of Cluster777,18.0
Area of Cluster778,18.0
Area of Cluster779,18.0
Area of Cluster780,18.0
Area of Cluster781,18.0
Area of Cluster782,18.5
Area of Cluster783,18.5
Area of Cluster784,18.5
Area of Cluster785,19.0
Area of Cluster786,19.0
Area of Cluster787,19.0
Area of Cluster788,19.0
Area of Cluster789,19.5
Area of Cluster790,19.5
Area of Cluster791,19.5
Area of Cluster792,19.5
Area of Cluster793,19.5
Area of Cluster794,19.5
Area of Cluster795,20.0
Area of Cluster796,20.0
Area of Cluster797,20.0
Area of Cluster798,20.0
Area of Cluster799,20.5
Area of Cluster800,20.5
Area of Cluster801,20.5
Area of Cluster802,20.5
Area of Cluster803,21.0
Area of Cluster804,21.0
Area of Cluster805,21.5
Area of Cluster806,21.5
Area of Cluster807,21.5
Area of Cluster808,21.5
Area of Cluster809,22.0
Area of Cluster810,22.0
Area of Cluster811,22.0
Area of Cluster812,22.0
Area of Cluster813,22.0
Area of Cluster814,22.0
Area of Cluster815,22.0
Area of Cluster816,22.0
Area of Cluster817,22.0
Area of Cluster818,22.0
Area of Cluster819,22.0
Area of Cluster820,22.5
Area of Cluster821,22.5
Area of Cluster822,22.5
Area of Cluster823,23.0
Area of Cluster824,23.0
Area of Cluster825,23.0
Area of Cluster826,23.0
Area of Cluster827,23.0
Area of Cluster828,23.0
Area of Cluster829,23.0
Area of Cluster830,23.5
Area of Cluster831,23.5
Area of Cluster832,23.5
Area of Cluster833,23.5
Area of Cluster834,24.0
Area of Cluster835,24.0
Area of Cluster836,24.0
Area of Cluster837,24.0
Area of Cluster838,24.5
Area of Cluster839,24.5
Area of Cluster840,24.5
Area of Cluster841,24.5
Area of Cluster842,24.5
Area of Cluster843,25.0
Area of Cluster844,25.0
Area of Cluster845,25.5
Area of Cluster846,25.5
Area of Cluster847,25.5
Area of Cluster848,25.5
Area of Cluster849,25.5
Area of Cluster850,26.0
Area of Cluster851,26.0
Area of Cluster852,26.0
Area of Cluster853,26.0
Area of Cluster854,26.0
Area of Cluster855,26.5
Area of Cluster856,26.5
Area of Cluster857,26.5
Area of Cluster858,26.5
Area of Cluster859,27.0
Area of Cluster860,27.0
Area of Cluster861,27.5
Area of Cluster862,27.5
Area of Cluster863,27.5
Area of Cluster864,27.5
Area of Cluster865,28.0
Area of Cluster866,28.0
Area of Cluster867,28.0
Area of Cluster868,28.5
Area of Cluster869,28.5
Area of Cluster870,29.0
Area of Cluster871,29.0
Area of Cluster872,29.0
Area of Cluster873,29.5
Area of Cluster874,30.0
Area of Cluster875,30.0
Area of Cluster876,30.0
Area of Cluster877,30.0
Area of Cluster878,30.0
Area of Cluster879,30.5
Area of Cluster880,30.5
Area of Cluster881,30.5
Area of Cluster882,30.5
Area of Cluster883,31.0
Area of Cluster884,31.0
Area of Cluster885,31.0
Area of Cluster886,31.5
Area of Cluster887,31.5
Area of Cluster888,31.5
Area of Cluster889,31.5
Area of Cluster890,31.5
Area of Cluster891,32.0
Area of Cluster892,32.0
Area of Cluster893,32.5
Area of Cluster894,32.5
Area of Cluster895,32.5
Area of Cluster896,33.0
Area of Cluster897,33.0
Area of Cluster898,33.0
Area of Cluster899,33.5
Area of Cluster900,33.5
Area of Cluster901,33.5
Area of Cluster902,33.5
Area of Cluster903,33.5
Area of Cluster904,34.0
Area of Cluster905,34.0
Area of Cluster906,34.0
Area of Cluster907,34.0
Area of Cluster908,34.0
Area of Cluster909,34.0
Area of Cluster910,34.0
Area of Cluster911,34.0
Area of Cluster912,34.5
Area of Cluster913,34.5
Area of Cluster914,34.5
Area of Cluster915,35.0
Area of Cluster916,35.0
Area of Cluster917,35.0
Area of Cluster918,35.0
Area of Cluster919,35.0
Area of Cluster920,35.0
Area of Cluster921,35.5
Area of Cluster922,35.5
Area of Cluster923,35.5
Area of Cluster924,35.5
Area of Cluster925,35.5
Area of Cluster926,36.5
Area of Cluster927,36.5
Area of Cluster928,37.0
Area of Cluster929,38.0
Area of Cluster930,38.0
Area of Cluster931,38.5
Area of Cluster932,38.5
Area of Cluster933,38.5
Area of Cluster934,38.5
Area of Cluster935,39.0
Area of Cluster936,39.0
Area of Cluster937,39.5
Area of Cluster938,39.5
Area of Cluster939,40.0
Area of Cluster940,40.0
Area of Cluster941,40.0
Area of Cluster942,40.0
Area of Cluster943,40.5
Area of Cluster944,41.0
Area of Cluster945,41.0
Area of Cluster946,41.0
Area of Cluster947,41.0
Area of Cluster948,42.0
Area of Cluster949,42.0
Area of Cluster950,42.0
Area of Cluster951,42.0
Area of Cluster952,42.5
Area of Cluster953,42.5
Area of Cluster954,43.0
Area of Cluster955,43.0
Area of Cluster956,43.5
Area of Cluster957,43.5
Area of Cluster958,44.0
Area of Cluster959,44.0
Area of Cluster960,44.0
Area of Cluster961,44.5
Area of Cluster962,44.5
Area of Cluster963,45.0
Area of Cluster964,45.0
Area of Cluster965,45.5
Area of Cluster966,45.5
Area of Cluster967,45.5
Area of Cluster968,45.5
Area of Cluster969,45.5
Area of Cluster970,46.5
Area of Cluster971,46.5
Area of Cluster972,46.5
Area of Cluster973,46.5
Area of Cluster974,47.5
Area of Cluster975,47.5
Area of Cluster976,48.5
Area of Cluster977,48.5
Area of Cluster978,49.0
Area of Cluster979,49.0
Area of Cluster980,49.5
Area of Cluster981,50.0
Area of Cluster982,50.0
Area of Cluster983,50.0
Area of Cluster984,50.5
Area of Cluster985,50.5
Area of Cluster986,50.5
Area of Cluster987,51.0
Area of Cluster988,51.0
Area of Cluster989,51.5
Area of Cluster990,51.5
Area of Cluster991,51.5
Area of Cluster992,51.5
Area of Cluster993,52.0
Area of Cluster994,52.5
Area of Cluster995,52.5
Area of Cluster996,52.5
Area of Cluster997,52.5
Area of Cluster998,53.0
Area of Cluster999,53.5
Area of Cluster1000,53.5
Area of Cluster1001,54.0
Area of Cluster1002,54.0
Area of Cluster1003,54.5
Area of Cluster1004,54.5
Area of Cluster1005,54.5
Area of Cluster1006,55.0
Area of Cluster1007,55.0
Area of Cluster1008,55.0
Area of Cluster1009,55.5
Area of Cluster1010,55.5
Area of Cluster1011,55.5
Area of Cluster1012,56.0
Area of Cluster1013,56.0
Area of Cluster1014,56.5
Area of Cluster1015,56.5
Area of Cluster1016,56.5
Area of Cluster1017,57.0
Area of Cluster1018,57.0
Area of Cluster1019,57.5
Area of Cluster1020,57.5
Area of Cluster1021,57.5
Area of Cluster1022,58.5
Area of Cluster1023,58.5
Area of Cluster1024,59.0
Area of Cluster1025,59.0
Area of Cluster1026,60.0
Area of Cluster1027,60.0
Area of Cluster1028,60.5
Area of Cluster1029,60.5
Area of Cluster1030,60.5
Area of Cluster1031,61.0
Area of Cluster1032,61.0
Area of Cluster1033,61.5
Area of Cluster1034,61.5
Area of Cluster1035,61.5
Area of Cluster1036,61.5
Area of Cluster1037,62.0
Area of Cluster1038,62.5
Area of Cluster1039,62.5
Area of Cluster1040,63.5
Area of Cluster1041,63.5
Area of Cluster1042,64.0
Area of Cluster1043,64.0
Area of Cluster1044,64.0
Area of Cluster1045,64.0
Area of Cluster1046,64.0
Area of Cluster1047,64.5
Area of Cluster1048,65.0
Area of Cluster1049,65.5
Area of Cluster1050,66.0
Area of Cluster1051,66.0
Area of Cluster1052,67.0
Area of Cluster1053,67.0
Area of Cluster1054,67.0
Area of Cluster1055,67.0
Area of Cluster1056,67.0
Area of Cluster1057,67.5
Area of Cluster1058,68.0
Area of Cluster1059,68.0
Area of Cluster1060,68.5
Area of Cluster1061,68.5
Area of Cluster1062,68.5
Area of Cluster1063,68.5
Area of Cluster1064,69.0
Area of Cluster1065,69.5
Area of Cluster1066,70.0
Area of Cluster1067,71.5
Area of Cluster1068,72.0
