exp14_14_1,Number of Total Clusters
Area of Cluster373,3.0
Area of Cluster374,3.0
Area of Cluster375,3.0
Area of Cluster376,3.5
Area of Cluster377,3.5
Area of Cluster378,3.5
Area of Cluster379,3.5
Area of Cluster380,3.5
Area of Cluster381,3.5
Area of Cluster382,3.5
Area of Cluster383,3.5
Area of Cluster384,3.5
Area of Cluster385,3.5
Area of Cluster386,3.5
Area of Cluster387,3.5
Area of Cluster388,3.5
Area of Cluster389,3.5
Area of Cluster390,3.5
Area of Cluster391,3.5
Area of Cluster392,4.0
Area of Cluster393,4.0
Area of Cluster394,4.0
Area of Cluster395,4.0
Area of Cluster396,4.0
Area of Cluster397,4.0
Area of Cluster398,4.0
Area of Cluster399,4.0
Area of Cluster400,4.0
Area of Cluster401,4.0
Area of Cluster402,4.0
Area of Cluster403,4.0
Area of Cluster404,4.0
Area of Cluster405,4.0
Area of Cluster406,4.5
Area of Cluster407,4.5
Area of Cluster408,4.5
Area of Cluster409,4.5
Area of Cluster410,4.5
Area of Cluster411,4.5
Area of Cluster412,4.5
Area of Cluster413,4.5
Area of Cluster414,5.0
Area of Cluster415,5.0
Area of Cluster416,5.0
Area of Cluster417,5.0
Area of Cluster418,5.0
Area of Cluster419,5.0
Area of Cluster420,5.0
Area of Cluster421,5.0
Area of Cluster422,5.0
Area of Cluster423,5.0
Area of Cluster424,5.0
Area of Cluster425,5.0
Area of Cluster426,5.0
Area of Cluster427,5.0
Area of Cluster428,5.0
Area of Cluster429,5.5
Area of Cluster430,5.5
Area of Cluster431,5.5
Area of Cluster432,5.5
Area of Cluster433,5.5
Area of Cluster434,5.5
Area of Cluster435,5.5
Area of Cluster436,5.5
Area of Cluster437,5.5
Area of Cluster438,6.0
Area of Cluster439,6.0
Area of Cluster440,6.0
Area of Cluster441,6.0
Area of Cluster442,6.0
Area of Cluster443,6.0
Area of Cluster444,6.0
Area of Cluster445,6.5
Area of Cluster446,6.5
Area of Cluster447,6.5
Area of Cluster448,6.5
Area of Cluster449,6.5
Area of Cluster450,6.5
Area of Cluster451,6.5
Area of Cluster452,6.5
Area of Cluster453,6.5
Area of Cluster454,6.5
Area of Cluster455,6.5
Area of Cluster456,7.0
Area of Cluster457,7.0
Area of Cluster458,7.0
Area of Cluster459,7.0
Area of Cluster460,7.0
Area of Cluster461,7.0
Area of Cluster462,7.0
Area of Cluster463,7.0
Area of Cluster464,7.0
Area of Cluster465,7.0
Area of Cluster466,7.0
Area of Cluster467,7.5
Area of Cluster468,7.5
Area of Cluster469,7.5
Area of Cluster470,7.5
Area of Cluster471,7.5
Area of Cluster472,7.5
Area of Cluster473,8.0
Area of Cluster474,8.0
Area of Cluster475,8.0
Area of Cluster476,8.0
Area of Cluster477,8.0
Area of Cluster478,8.0
Area of Cluster479,8.0
Area of Cluster480,8.0
Area of Cluster481,8.0
Area of Cluster482,8.0
Area of Cluster483,8.0
Area of Cluster484,8.5
Area of Cluster485,8.5
Area of Cluster486,8.5
Area of Cluster487,8.5
Area of Cluster488,8.5
Area of Cluster489,8.5
Area of Cluster490,8.5
Area of Cluster491,8.5
Area of Cluster492,8.5
Area of Cluster493,9.0
Area of Cluster494,9.0
Area of Cluster495,9.0
Area of Cluster496,9.0
Area of Cluster497,9.0
Area of Cluster498,9.5
Area of Cluster499,9.5
Area of Cluster500,9.5
Area of Cluster501,9.5
Area of Cluster502,9.5
Area of Cluster503,9.5
Area of Cluster504,9.5
Area of Cluster505,10.0
Area of Cluster506,10.0
Area of Cluster507,10.0
Area of Cluster508,10.0
Area of Cluster509,10.0
Area of Cluster510,10.5
Area of Cluster511,10.5
Area of Cluster512,10.5
Area of Cluster513,10.5
Area of Cluster514,10.5
Area of Cluster515,10.5
Area of Cluster516,11.0
Area of Cluster517,11.0
Area of Cluster518,11.0
Area of Cluster519,11.0
Area of Cluster520,11.0
Area of Cluster521,11.0
Area of Cluster522,11.0
Area of Cluster523,11.0
Area of Cluster524,11.5
Area of Cluster525,11.5
Area of Cluster526,11.5
Area of Cluster527,12.0
Area of Cluster528,12.0
Area of Cluster529,12.0
Area of Cluster530,12.0
Area of Cluster531,12.5
Area of Cluster532,12.5
Area of Cluster533,12.5
Area of Cluster534,12.5
Area of Cluster535,12.5
Area of Cluster536,13.0
Area of Cluster537,13.0
Area of Cluster538,13.0
Area of Cluster539,13.0
Area of Cluster540,13.0
Area of Cluster541,13.0
Area of Cluster542,13.5
Area of Cluster543,13.5
Area of Cluster544,13.5
Area of Cluster545,13.5
Area of Cluster546,13.5
Area of Cluster547,13.5
Area of Cluster548,13.5
Area of Cluster549,14.0
Area of Cluster550,14.0
Area of Cluster551,14.0
Area of Cluster552,14.5
Area of Cluster553,14.5
Area of Cluster554,14.5
Area of Cluster555,14.5
Area of Cluster556,14.5
Area of Cluster557,14.5
Area of Cluster558,15.0
Area of Cluster559,15.0
Area of Cluster560,15.0
Area of Cluster561,15.0
Area of Cluster562,15.5
Area of Cluster563,15.5
Area of Cluster564,15.5
Area of Cluster565,15.5
Area of Cluster566,16.5
Area of Cluster567,16.5
Area of Cluster568,16.5
Area of Cluster569,16.5
Area of Cluster570,16.5
Area of Cluster571,17.0
Area of Cluster572,17.0
Area of Cluster573,17.0
Area of Cluster574,17.0
Area of Cluster575,17.5
Area of Cluster576,17.5
Area of Cluster577,17.5
Area of Cluster578,17.5
Area of Cluster579,17.5
Area of Cluster580,18.0
Area of Cluster581,18.0
Area of Cluster582,18.5
Area of Cluster583,18.5
Area of Cluster584,18.5
Area of Cluster585,18.5
Area of Cluster586,18.5
Area of Cluster587,18.5
Area of Cluster588,19.0
Area of Cluster589,19.0
Area of Cluster590,19.0
Area of Cluster591,19.0
Area of Cluster592,19.5
Area of Cluster593,19.5
Area of Cluster594,20.0
Area of Cluster595,20.0
Area of Cluster596,20.0
Area of Cluster597,20.0
Area of Cluster598,20.0
Area of Cluster599,20.0
Area of Cluster600,20.0
Area of Cluster601,20.5
Area of Cluster602,20.5
Area of Cluster603,20.5
Area of Cluster604,21.0
Area of Cluster605,21.0
Area of Cluster606,21.5
Area of Cluster607,21.5
Area of Cluster608,22.0
Area of Cluster609,22.5
Area of Cluster610,23.5
Area of Cluster611,24.0
Area of Cluster612,24.0
Area of Cluster613,24.0
Area of Cluster614,24.5
Area of Cluster615,24.5
Area of Cluster616,24.5
Area of Cluster617,25.0
Area of Cluster618,25.0
Area of Cluster619,25.0
Area of Cluster620,25.0
Area of Cluster621,25.5
Area of Cluster622,25.5
Area of Cluster623,25.5
Area of Cluster624,25.5
Area of Cluster625,25.5
Area of Cluster626,25.5
Area of Cluster627,25.5
Area of Cluster628,26.0
Area of Cluster629,26.0
Area of Cluster630,26.0
Area of Cluster631,26.5
Area of Cluster632,27.5
Area of Cluster633,27.5
Area of Cluster634,27.5
Area of Cluster635,28.0
Area of Cluster636,29.0
Area of Cluster637,29.5
Area of Cluster638,30.5
Area of Cluster639,30.5
Area of Cluster640,30.5
Area of Cluster641,30.5
Area of Cluster642,30.5
Area of Cluster643,31.0
Area of Cluster644,31.0
Area of Cluster645,31.5
Area of Cluster646,31.5
Area of Cluster647,32.5
Area of Cluster648,32.5
Area of Cluster649,33.0
Area of Cluster650,33.5
Area of Cluster651,33.5
Area of Cluster652,34.0
Area of Cluster653,34.0
Area of Cluster654,34.5
Area of Cluster655,34.5
Area of Cluster656,34.5
Area of Cluster657,35.0
Area of Cluster658,35.5
Area of Cluster659,35.5
Area of Cluster660,37.0
Area of Cluster661,37.5
Area of Cluster662,37.5
Area of Cluster663,38.0
Area of Cluster664,38.0
Area of Cluster665,38.0
Area of Cluster666,38.5
Area of Cluster667,38.5
Area of Cluster668,38.5
Area of Cluster669,39.0
Area of Cluster670,39.0
Area of Cluster671,39.0
Area of Cluster672,39.5
Area of Cluster673,39.5
Area of Cluster674,39.5
Area of Cluster675,39.5
Area of Cluster676,39.5
Area of Cluster677,40.0
Area of Cluster678,40.0
Area of Cluster679,40.5
Area of Cluster680,40.5
Area of Cluster681,41.0
Area of Cluster682,41.0
Area of Cluster683,41.5
Area of Cluster684,41.5
Area of Cluster685,41.5
Area of Cluster686,41.5
Area of Cluster687,41.5
Area of Cluster688,41.5
Area of Cluster689,41.5
Area of Cluster690,41.5
Area of Cluster691,42.0
Area of Cluster692,42.5
Area of Cluster693,42.5
Area of Cluster694,42.5
Area of Cluster695,43.0
Area of Cluster696,43.0
Area of Cluster697,43.5
Area of Cluster698,43.5
Area of Cluster699,44.0
Area of Cluster700,45.0
Area of Cluster701,45.0
Area of Cluster702,45.0
Area of Cluster703,45.5
Area of Cluster704,46.0
Area of Cluster705,46.0
Area of Cluster706,47.0
Area of Cluster707,47.5
Area of Cluster708,49.5
Area of Cluster709,49.5
Area of Cluster710,50.5
Area of Cluster711,50.5
Area of Cluster712,50.5
Area of Cluster713,50.5
Area of Cluster714,51.0
Area of Cluster715,51.5
Area of Cluster716,51.5
Area of Cluster717,52.0
Area of Cluster718,53.0
Area of Cluster719,53.5
Area of Cluster720,53.5
Area of Cluster721,54.0
Area of Cluster722,54.5
Area of Cluster723,54.5
Area of Cluster724,54.5
Area of Cluster725,54.5
Area of Cluster726,56.0
Area of Cluster727,56.5
Area of Cluster728,57.5
Area of Cluster729,58.0
Area of Cluster730,58.0
Area of Cluster731,58.5
Area of Cluster732,59.0
Area of Cluster733,59.0
Area of Cluster734,59.0
Area of Cluster735,59.0
Area of Cluster736,59.5
Area of Cluster737,60.0
Area of Cluster738,60.0
Area of Cluster739,61.0
Area of Cluster740,61.5
Area of Cluster741,61.5
Area of Cluster742,61.5
Area of Cluster743,62.0
Area of Cluster744,63.0
Area of Cluster745,64.0
Area of Cluster746,64.0
Area of Cluster747,64.5
Area of Cluster748,64.5
Area of Cluster749,64.5
Area of Cluster750,65.0
Area of Cluster751,65.0
Area of Cluster752,65.5
Area of Cluster753,66.0
Area of Cluster754,66.5
Area of Cluster755,67.0
Area of Cluster756,67.0
Area of Cluster757,67.5
Area of Cluster758,67.5
Area of Cluster759,68.5
Area of Cluster760,68.5
Area of Cluster761,69.5
Area of Cluster762,70.0
Area of Cluster763,70.0
Area of Cluster764,70.5
Area of Cluster765,70.5
Area of Cluster766,70.5
Area of Cluster767,73.0
Area of Cluster768,73.0
Area of Cluster769,73.5
Area of Cluster770,74.0
Area of Cluster771,75.5
Area of Cluster772,75.5
Area of Cluster773,76.0
Area of Cluster774,76.0
Area of Cluster775,76.5
Area of Cluster776,77.5
Area of Cluster777,78.0
Area of Cluster778,78.5
Area of Cluster779,79.5
Area of Cluster780,79.5
Area of Cluster781,81.5
Area of Cluster782,82.5
Area of Cluster783,83.0
Area of Cluster784,83.0
Area of Cluster785,86.0
Area of Cluster786,88.5
Area of Cluster787,88.5
Area of Cluster788,88.5
Area of Cluster789,89.0
Area of Cluster790,89.0
Area of Cluster791,89.5
Area of Cluster792,89.5
Area of Cluster793,90.0
Area of Cluster794,90.0
Area of Cluster795,91.0
Area of Cluster796,92.0
Area of Cluster797,92.0
Area of Cluster798,92.5
Area of Cluster799,92.5
Area of Cluster800,92.5
Area of Cluster801,92.5
Area of Cluster802,93.0
Area of Cluster803,94.5
Area of Cluster804,94.5
Area of Cluster805,95.0
Area of Cluster806,95.0
Area of Cluster807,96.0
Area of Cluster808,96.5
Area of Cluster809,97.0
Area of Cluster810,97.0
Area of Cluster811,98.5
Area of Cluster812,100.0
Area of Cluster813,100.5
Area of Cluster814,101.0
Area of Cluster815,103.0
Area of Cluster816,104.0
Area of Cluster817,104.5
Area of Cluster818,105.5
Area of Cluster819,105.5
Area of Cluster820,106.0
Area of Cluster821,106.0
Area of Cluster822,106.5
Area of Cluster823,107.0
Area of Cluster824,108.0
Area of Cluster825,109.0
Area of Cluster826,109.5
Area of Cluster827,109.5
Area of Cluster828,110.5
Area of Cluster829,110.5
Area of Cluster830,112.0
Area of Cluster831,112.5
Area of Cluster832,112.5
Area of Cluster833,114.0
Area of Cluster834,115.0
Area of Cluster835,115.5
Area of Cluster836,115.5
Area of Cluster837,115.5
Area of Cluster838,116.0
Area of Cluster839,116.0
Area of Cluster840,116.5
Area of Cluster841,117.0
Area of Cluster842,118.0
Area of Cluster843,119.0
Area of Cluster844,119.5
Area of Cluster845,120.0
Area of Cluster846,120.5
Area of Cluster847,121.0
Area of Cluster848,122.0
Area of Cluster849,123.0
Area of Cluster850,123.0
Area of Cluster851,123.5
Area of Cluster852,123.5
Area of Cluster853,123.5
Area of Cluster854,123.5
Area of Cluster855,129.0
Area of Cluster856,129.0
Area of Cluster857,130.0
Area of Cluster858,131.5
Area of Cluster859,132.5
Area of Cluster860,133.5
Area of Cluster861,134.0
Area of Cluster862,134.0
Area of Cluster863,135.0
Area of Cluster864,136.5
Area of Cluster865,137.5
Area of Cluster866,144.5
Area of Cluster867,144.5
Area of Cluster868,145.0
Area of Cluster869,145.5
Area of Cluster870,146.0
Area of Cluster871,146.5
Area of Cluster872,151.5
Area of Cluster873,152.0
Area of Cluster874,152.5
Area of Cluster875,154.0
Area of Cluster876,154.0
Area of Cluster877,154.5
Area of Cluster878,154.5
Area of Cluster879,155.5
Area of Cluster880,155.5
Area of Cluster881,156.5
Area of Cluster882,157.5
Area of Cluster883,157.5
Area of Cluster884,163.0
Area of Cluster885,164.0
Area of Cluster886,164.5
Area of Cluster887,164.5
Area of Cluster888,164.5
Area of Cluster889,166.0
Area of Cluster890,166.5
Area of Cluster891,168.0
Area of Cluster892,168.5
Area of Cluster893,169.5
Area of Cluster894,170.5
Area of Cluster895,174.0
Area of Cluster896,175.0
Area of Cluster897,175.0
Area of Cluster898,175.5
Area of Cluster899,176.5
Area of Cluster900,179.5
Area of Cluster901,180.0
Area of Cluster902,181.0
Area of Cluster903,182.0
Area of Cluster904,182.5
Area of Cluster905,182.5
Area of Cluster906,183.0
Area of Cluster907,184.0
Area of Cluster908,189.5
Area of Cluster909,192.5
Area of Cluster910,192.5
Area of Cluster911,193.5
Area of Cluster912,194.0
Area of Cluster913,194.0
Area of Cluster914,194.5
Area of Cluster915,201.5
Area of Cluster916,202.0
Area of Cluster917,204.0
Area of Cluster918,207.5
Area of Cluster919,209.5
Area of Cluster920,214.5
Area of Cluster921,216.5
Area of Cluster922,216.5
Area of Cluster923,218.5
Area of Cluster924,219.0
Area of Cluster925,230.5
Area of Cluster926,231.0
Area of Cluster927,240.0
Area of Cluster928,240.5
Area of Cluster929,241.0
Area of Cluster930,242.5
Area of Cluster931,244.0
Area of Cluster932,245.0
Area of Cluster933,245.5
Area of Cluster934,248.0
Area of Cluster935,248.5
Area of Cluster936,250.0
Area of Cluster937,253.5
Area of Cluster938,255.0
Area of Cluster939,265.0
Area of Cluster940,272.0
Area of Cluster941,279.0
Area of Cluster942,279.0
Area of Cluster943,283.0
Area of Cluster944,285.0
Area of Cluster945,286.0
Area of Cluster946,286.5
Area of Cluster947,289.0
Area of Cluster948,292.0
Area of Cluster949,292.5
Area of Cluster950,297.5
Area of Cluster951,302.0
Area of Cluster952,303.0
Area of Cluster953,305.0
Area of Cluster954,305.5
Area of Cluster955,306.5
Area of Cluster956,308.0
Area of Cluster957,317.0
Area of Cluster958,317.0
Area of Cluster959,319.5
Area of Cluster960,322.5
Area of Cluster961,326.0
Area of Cluster962,348.5
Area of Cluster963,349.5
Area of Cluster964,364.5
Area of Cluster965,372.0
Area of Cluster966,389.0
Area of Cluster967,391.5
Area of Cluster968,401.0
Area of Cluster969,415.5
Area of Cluster970,418.5
Area of Cluster971,421.0
Area of Cluster972,431.0
Area of Cluster973,432.0
Area of Cluster974,446.5
Area of Cluster975,460.0
Area of Cluster976,471.5
Area of Cluster977,471.5
Area of Cluster978,473.0
Area of Cluster979,476.0
Area of Cluster980,494.0
Area of Cluster981,494.5
Area of Cluster982,518.5
Area of Cluster983,531.0
Area of Cluster984,532.5
Area of Cluster985,537.5
Area of Cluster986,542.0
Area of Cluster987,557.0
Area of Cluster988,587.5
Area of Cluster989,603.0
Area of Cluster990,614.0
Area of Cluster991,622.5
Area of Cluster992,637.0
Area of Cluster993,684.0
Area of Cluster994,703.0
Area of Cluster995,733.5
Area of Cluster996,741.0
Area of Cluster997,768.5
Area of Cluster998,863.0
Area of Cluster999,926.0
Area of Cluster1000,935.0
Area of Cluster1001,1020.5
Area of Cluster1002,1608.5
Area of Cluster1003,1654.0
