exp13_13_1,Number of Total Clusters
Area of Cluster226,0.0
Area of Cluster227,0.0
Area of Cluster228,0.0
Area of Cluster229,0.0
Area of Cluster230,0.0
Area of Cluster231,0.0
Area of Cluster232,0.0
Area of Cluster233,0.0
Area of Cluster234,0.0
Area of Cluster235,0.0
Area of Cluster236,0.0
Area of Cluster237,0.0
Area of Cluster238,0.0
Area of Cluster239,0.0
Area of Cluster240,0.0
Area of Cluster241,0.0
Area of Cluster242,0.0
Area of Cluster243,0.0
Area of Cluster244,0.0
Area of Cluster245,0.0
Area of Cluster246,0.0
Area of Cluster247,0.0
Area of Cluster248,0.0
Area of Cluster249,0.0
Area of Cluster250,0.0
Area of Cluster251,0.0
Area of Cluster252,0.0
Area of Cluster253,0.0
Area of Cluster254,0.0
Area of Cluster255,0.0
Area of Cluster256,0.0
Area of Cluster257,0.0
Area of Cluster258,0.0
Area of Cluster259,0.0
Area of Cluster260,0.0
Area of Cluster261,0.0
Area of Cluster262,0.0
Area of Cluster263,0.0
Area of Cluster264,0.0
Area of Cluster265,0.0
Area of Cluster266,0.0
Area of Cluster267,0.0
Area of Cluster268,0.0
Area of Cluster269,0.0
Area of Cluster270,0.0
Area of Cluster271,0.0
Area of Cluster272,0.0
Area of Cluster273,0.0
Area of Cluster274,0.0
Area of Cluster275,0.0
Area of Cluster276,0.0
Area of Cluster277,0.0
Area of Cluster278,0.0
Area of Cluster279,0.0
Area of Cluster280,0.0
Area of Cluster281,0.0
Area of Cluster282,0.0
Area of Cluster283,0.0
Area of Cluster284,0.0
Area of Cluster285,0.0
Area of Cluster286,0.0
Area of Cluster287,0.0
Area of Cluster288,0.0
Area of Cluster289,0.0
Area of Cluster290,0.0
Area of Cluster291,0.0
Area of Cluster292,0.0
Area of Cluster293,0.0
Area of Cluster294,0.0
Area of Cluster295,0.0
Area of Cluster296,0.0
Area of Cluster297,0.0
Area of Cluster298,0.0
Area of Cluster299,0.0
Area of Cluster300,0.0
Area of Cluster301,0.0
Area of Cluster302,0.0
Area of Cluster303,0.0
Area of Cluster304,0.0
Area of Cluster305,0.0
Area of Cluster306,0.0
Area of Cluster307,0.0
Area of Cluster308,0.0
Area of Cluster309,0.0
Area of Cluster310,0.0
Area of Cluster311,0.0
Area of Cluster312,0.0
Area of Cluster313,0.0
Area of Cluster314,0.0
Area of Cluster315,0.0
Area of Cluster316,0.0
Area of Cluster317,0.0
Area of Cluster318,0.0
Area of Cluster319,0.0
Area of Cluster320,0.0
Area of Cluster321,0.0
Area of Cluster322,0.0
Area of Cluster323,0.0
Area of Cluster324,0.0
Area of Cluster325,0.0
Area of Cluster326,0.0
Area of Cluster327,0.0
Area of Cluster328,0.0
Area of Cluster329,0.0
Area of Cluster330,0.0
Area of Cluster331,0.0
Area of Cluster332,0.0
Area of Cluster333,0.0
Area of Cluster334,0.0
Area of Cluster335,0.0
Area of Cluster336,0.0
Area of Cluster337,0.0
Area of Cluster338,0.0
Area of Cluster339,0.0
Area of Cluster340,0.0
Area of Cluster341,0.0
Area of Cluster342,0.0
Area of Cluster343,0.0
Area of Cluster344,0.0
Area of Cluster345,0.0
Area of Cluster346,0.0
Area of Cluster347,0.0
Area of Cluster348,0.0
Area of Cluster349,0.0
Area of Cluster350,0.0
Area of Cluster351,0.0
Area of Cluster352,0.5
Area of Cluster353,0.5
Area of Cluster354,0.5
Area of Cluster355,0.5
Area of Cluster356,0.5
Area of Cluster357,0.5
Area of Cluster358,0.5
Area of Cluster359,0.5
Area of Cluster360,0.5
Area of Cluster361,0.5
Area of Cluster362,0.5
Area of Cluster363,0.5
Area of Cluster364,0.5
Area of Cluster365,0.5
Area of Cluster366,0.5
Area of Cluster367,0.5
Area of Cluster368,0.5
Area of Cluster369,0.5
Area of Cluster370,0.5
Area of Cluster371,0.5
Area of Cluster372,0.5
Area of Cluster373,0.5
Area of Cluster374,0.5
Area of Cluster375,0.5
Area of Cluster376,0.5
Area of Cluster377,0.5
Area of Cluster378,0.5
Area of Cluster379,0.5
Area of Cluster380,0.5
Area of Cluster381,0.5
Area of Cluster382,0.5
Area of Cluster383,0.5
Area of Cluster384,0.5
Area of Cluster385,0.5
Area of Cluster386,0.5
Area of Cluster387,0.5
Area of Cluster388,0.5
Area of Cluster389,1.0
Area of Cluster390,1.0
Area of Cluster391,1.0
Area of Cluster392,1.0
Area of Cluster393,1.0
Area of Cluster394,1.0
Area of Cluster395,1.0
Area of Cluster396,1.0
Area of Cluster397,1.0
Area of Cluster398,1.0
Area of Cluster399,1.0
Area of Cluster400,1.0
Area of Cluster401,1.0
Area of Cluster402,1.0
Area of Cluster403,1.0
Area of Cluster404,1.0
Area of Cluster405,1.0
Area of Cluster406,1.0
Area of Cluster407,1.0
Area of Cluster408,1.0
Area of Cluster409,1.0
Area of Cluster410,1.0
Area of Cluster411,1.0
Area of Cluster412,1.0
Area of Cluster413,1.0
Area of Cluster414,1.0
Area of Cluster415,1.0
Area of Cluster416,1.0
Area of Cluster417,1.0
Area of Cluster418,1.0
Area of Cluster419,1.0
Area of Cluster420,1.0
Area of Cluster421,1.0
Area of Cluster422,1.0
Area of Cluster423,1.0
Area of Cluster424,1.0
Area of Cluster425,1.0
Area of Cluster426,1.0
Area of Cluster427,1.0
Area of Cluster428,1.0
Area of Cluster429,1.0
Area of Cluster430,1.0
Area of Cluster431,1.0
Area of Cluster432,1.0
Area of Cluster433,1.0
Area of Cluster434,1.0
Area of Cluster435,1.5
Area of Cluster436,1.5
Area of Cluster437,1.5
Area of Cluster438,1.5
Area of Cluster439,1.5
Area of Cluster440,1.5
Area of Cluster441,1.5
Area of Cluster442,1.5
Area of Cluster443,1.5
Area of Cluster444,1.5
Area of Cluster445,1.5
Area of Cluster446,1.5
Area of Cluster447,1.5
Area of Cluster448,1.5
Area of Cluster449,1.5
Area of Cluster450,1.5
Area of Cluster451,1.5
Area of Cluster452,1.5
Area of Cluster453,1.5
Area of Cluster454,2.0
Area of Cluster455,2.0
Area of Cluster456,2.0
Area of Cluster457,2.0
Area of Cluster458,2.0
Area of Cluster459,2.0
Area of Cluster460,2.0
Area of Cluster461,2.0
Area of Cluster462,2.0
Area of Cluster463,2.0
Area of Cluster464,2.0
Area of Cluster465,2.0
Area of Cluster466,2.0
Area of Cluster467,2.0
Area of Cluster468,2.0
Area of Cluster469,2.0
Area of Cluster470,2.0
Area of Cluster471,2.0
Area of Cluster472,2.0
Area of Cluster473,2.0
Area of Cluster474,2.0
Area of Cluster475,2.0
Area of Cluster476,2.0
Area of Cluster477,2.0
Area of Cluster478,2.0
Area of Cluster479,2.0
Area of Cluster480,2.0
Area of Cluster481,2.0
Area of Cluster482,2.0
Area of Cluster483,2.0
Area of Cluster484,2.0
Area of Cluster485,2.0
Area of Cluster486,2.0
Area of Cluster487,2.0
Area of Cluster488,2.5
Area of Cluster489,2.5
Area of Cluster490,2.5
Area of Cluster491,2.5
Area of Cluster492,2.5
Area of Cluster493,2.5
Area of Cluster494,2.5
Area of Cluster495,2.5
Area of Cluster496,2.5
Area of Cluster497,2.5
Area of Cluster498,2.5
Area of Cluster499,2.5
Area of Cluster500,2.5
Area of Cluster501,2.5
Area of Cluster502,2.5
Area of Cluster503,2.5
Area of Cluster504,2.5
Area of Cluster505,3.0
Area of Cluster506,3.0
Area of Cluster507,3.0
Area of Cluster508,3.0
Area of Cluster509,3.0
Area of Cluster510,3.0
Area of Cluster511,3.0
Area of Cluster512,3.0
Area of Cluster513,3.0
Area of Cluster514,3.5
Area of Cluster515,3.5
Area of Cluster516,3.5
Area of Cluster517,3.5
Area of Cluster518,3.5
Area of Cluster519,3.5
Area of Cluster520,3.5
Area of Cluster521,3.5
Area of Cluster522,3.5
Area of Cluster523,3.5
Area of Cluster524,3.5
Area of Cluster525,3.5
Area of Cluster526,4.0
Area of Cluster527,4.0
Area of Cluster528,4.0
Area of Cluster529,4.0
Area of Cluster530,4.0
Area of Cluster531,4.0
Area of Cluster532,4.0
Area of Cluster533,4.0
Area of Cluster534,4.0
Area of Cluster535,4.0
Area of Cluster536,4.0
Area of Cluster537,4.0
Area of Cluster538,4.0
Area of Cluster539,4.0
Area of Cluster540,4.0
Area of Cluster541,4.0
Area of Cluster542,4.0
Area of Cluster543,4.0
Area of Cluster544,4.0
Area of Cluster545,4.5
Area of Cluster546,4.5
Area of Cluster547,4.5
Area of Cluster548,4.5
Area of Cluster549,4.5
Area of Cluster550,4.5
Area of Cluster551,4.5
Area of Cluster552,4.5
Area of Cluster553,4.5
Area of Cluster554,4.5
Area of Cluster555,4.5
Area of Cluster556,4.5
Area of Cluster557,5.0
Area of Cluster558,5.0
Area of Cluster559,5.0
Area of Cluster560,5.0
Area of Cluster561,5.0
Area of Cluster562,5.0
Area of Cluster563,5.0
Area of Cluster564,5.0
Area of Cluster565,5.0
Area of Cluster566,5.0
Area of Cluster567,5.0
Area of Cluster568,5.0
Area of Cluster569,5.0
Area of Cluster570,5.0
Area of Cluster571,5.0
Area of Cluster572,5.5
Area of Cluster573,5.5
Area of Cluster574,5.5
Area of Cluster575,5.5
Area of Cluster576,5.5
Area of Cluster577,5.5
Area of Cluster578,5.5
Area of Cluster579,5.5
Area of Cluster580,5.5
Area of Cluster581,5.5
Area of Cluster582,5.5
Area of Cluster583,5.5
Area of Cluster584,5.5
Area of Cluster585,6.0
Area of Cluster586,6.0
Area of Cluster587,6.0
Area of Cluster588,6.0
Area of Cluster589,6.0
Area of Cluster590,6.0
Area of Cluster591,6.0
Area of Cluster592,6.0
Area of Cluster593,6.0
Area of Cluster594,6.0
Area of Cluster595,6.0
Area of Cluster596,6.0
Area of Cluster597,6.5
Area of Cluster598,6.5
Area of Cluster599,6.5
Area of Cluster600,6.5
Area of Cluster601,6.5
Area of Cluster602,6.5
Area of Cluster603,6.5
Area of Cluster604,7.0
Area of Cluster605,7.0
Area of Cluster606,7.0
Area of Cluster607,7.0
Area of Cluster608,7.0
Area of Cluster609,7.0
Area of Cluster610,7.0
Area of Cluster611,7.0
Area of Cluster612,7.0
Area of Cluster613,7.0
Area of Cluster614,7.5
Area of Cluster615,7.5
Area of Cluster616,7.5
Area of Cluster617,7.5
Area of Cluster618,7.5
Area of Cluster619,7.5
Area of Cluster620,7.5
Area of Cluster621,7.5
Area of Cluster622,8.0
Area of Cluster623,8.0
Area of Cluster624,8.0
Area of Cluster625,8.0
Area of Cluster626,8.0
Area of Cluster627,8.0
Area of Cluster628,8.0
Area of Cluster629,8.0
Area of Cluster630,8.5
Area of Cluster631,8.5
Area of Cluster632,8.5
Area of Cluster633,8.5
Area of Cluster634,8.5
Area of Cluster635,8.5
Area of Cluster636,8.5
Area of Cluster637,8.5
Area of Cluster638,9.0
Area of Cluster639,9.0
Area of Cluster640,9.5
Area of Cluster641,9.5
Area of Cluster642,9.5
Area of Cluster643,9.5
Area of Cluster644,9.5
Area of Cluster645,9.5
Area of Cluster646,9.5
Area of Cluster647,9.5
Area of Cluster648,9.5
Area of Cluster649,9.5
Area of Cluster650,9.5
Area of Cluster651,9.5
Area of Cluster652,10.0
Area of Cluster653,10.0
Area of Cluster654,10.0
Area of Cluster655,10.0
Area of Cluster656,10.0
Area of Cluster657,10.0
Area of Cluster658,10.0
Area of Cluster659,10.0
Area of Cluster660,10.0
Area of Cluster661,10.0
Area of Cluster662,10.0
Area of Cluster663,10.5
Area of Cluster664,10.5
Area of Cluster665,11.0
Area of Cluster666,11.0
Area of Cluster667,11.0
Area of Cluster668,11.0
Area of Cluster669,11.0
Area of Cluster670,11.5
Area of Cluster671,11.5
Area of Cluster672,11.5
Area of Cluster673,11.5
Area of Cluster674,11.5
Area of Cluster675,11.5
Area of Cluster676,11.5
Area of Cluster677,12.0
Area of Cluster678,12.0
Area of Cluster679,12.0
Area of Cluster680,12.0
Area of Cluster681,12.0
Area of Cluster682,12.5
Area of Cluster683,12.5
Area of Cluster684,12.5
Area of Cluster685,12.5
Area of Cluster686,12.5
Area of Cluster687,12.5
Area of Cluster688,12.5
Area of Cluster689,12.5
Area of Cluster690,12.5
Area of Cluster691,12.5
Area of Cluster692,13.0
Area of Cluster693,13.0
Area of Cluster694,13.0
Area of Cluster695,13.0
Area of Cluster696,13.5
Area of Cluster697,13.5
Area of Cluster698,13.5
Area of Cluster699,13.5
Area of Cluster700,13.5
Area of Cluster701,13.5
Area of Cluster702,13.5
Area of Cluster703,14.0
Area of Cluster704,14.0
Area of Cluster705,14.0
Area of Cluster706,14.0
Area of Cluster707,14.0
Area of Cluster708,14.5
Area of Cluster709,14.5
Area of Cluster710,14.5
Area of Cluster711,14.5
Area of Cluster712,14.5
Area of Cluster713,14.5
Area of Cluster714,14.5
Area of Cluster715,15.0
Area of Cluster716,15.0
Area of Cluster717,15.0
Area of Cluster718,15.5
Area of Cluster719,15.5
Area of Cluster720,15.5
Area of Cluster721,16.0
Area of Cluster722,16.5
Area of Cluster723,16.5
Area of Cluster724,17.0
Area of Cluster725,17.0
Area of Cluster726,17.0
Area of Cluster727,17.0
Area of Cluster728,17.5
Area of Cluster729,18.0
Area of Cluster730,18.0
Area of Cluster731,18.0
Area of Cluster732,18.5
Area of Cluster733,18.5
Area of Cluster734,18.5
Area of Cluster735,18.5
Area of Cluster736,19.0
Area of Cluster737,19.5
Area of Cluster738,19.5
Area of Cluster739,19.5
Area of Cluster740,20.0
Area of Cluster741,20.0
Area of Cluster742,20.0
Area of Cluster743,20.0
Area of Cluster744,20.0
Area of Cluster745,20.5
Area of Cluster746,20.5
Area of Cluster747,20.5
Area of Cluster748,20.5
Area of Cluster749,20.5
Area of Cluster750,21.0
Area of Cluster751,21.0
Area of Cluster752,21.0
Area of Cluster753,21.0
Area of Cluster754,21.0
Area of Cluster755,21.5
Area of Cluster756,21.5
Area of Cluster757,21.5
Area of Cluster758,21.5
Area of Cluster759,22.0
Area of Cluster760,22.0
Area of Cluster761,22.5
Area of Cluster762,22.5
Area of Cluster763,22.5
Area of Cluster764,22.5
Area of Cluster765,23.0
Area of Cluster766,23.0
Area of Cluster767,23.5
Area of Cluster768,23.5
Area of Cluster769,24.0
Area of Cluster770,24.5
Area of Cluster771,24.5
Area of Cluster772,24.5
Area of Cluster773,24.5
Area of Cluster774,24.5
Area of Cluster775,24.5
Area of Cluster776,24.5
Area of Cluster777,24.5
Area of Cluster778,25.0
Area of Cluster779,25.0
Area of Cluster780,25.0
Area of Cluster781,25.5
Area of Cluster782,25.5
Area of Cluster783,25.5
Area of Cluster784,25.5
Area of Cluster785,25.5
Area of Cluster786,26.0
Area of Cluster787,26.5
Area of Cluster788,26.5
Area of Cluster789,26.5
Area of Cluster790,26.5
Area of Cluster791,26.5
Area of Cluster792,27.0
Area of Cluster793,27.0
Area of Cluster794,27.5
Area of Cluster795,27.5
Area of Cluster796,27.5
Area of Cluster797,28.0
Area of Cluster798,28.0
Area of Cluster799,28.5
Area of Cluster800,28.5
Area of Cluster801,28.5
Area of Cluster802,29.0
Area of Cluster803,29.5
Area of Cluster804,29.5
Area of Cluster805,29.5
Area of Cluster806,29.5
Area of Cluster807,29.5
Area of Cluster808,30.0
Area of Cluster809,30.0
Area of Cluster810,30.0
Area of Cluster811,30.0
Area of Cluster812,30.5
Area of Cluster813,31.0
Area of Cluster814,31.5
Area of Cluster815,31.5
Area of Cluster816,32.0
Area of Cluster817,32.5
Area of Cluster818,32.5
Area of Cluster819,32.5
Area of Cluster820,32.5
Area of Cluster821,33.0
Area of Cluster822,33.5
Area of Cluster823,34.0
Area of Cluster824,34.5
Area of Cluster825,35.0
Area of Cluster826,35.0
Area of Cluster827,36.0
Area of Cluster828,36.0
Area of Cluster829,36.0
Area of Cluster830,36.0
Area of Cluster831,36.5
Area of Cluster832,36.5
Area of Cluster833,37.0
Area of Cluster834,37.0
Area of Cluster835,37.5
Area of Cluster836,38.0
Area of Cluster837,38.0
Area of Cluster838,38.5
Area of Cluster839,38.5
Area of Cluster840,39.5
Area of Cluster841,39.5
Area of Cluster842,39.5
Area of Cluster843,39.5
Area of Cluster844,40.0
Area of Cluster845,40.0
Area of Cluster846,40.0
Area of Cluster847,40.0
Area of Cluster848,40.5
Area of Cluster849,40.5
Area of Cluster850,40.5
Area of Cluster851,40.5
Area of Cluster852,40.5
Area of Cluster853,40.5
Area of Cluster854,40.5
Area of Cluster855,42.0
Area of Cluster856,42.0
Area of Cluster857,42.0
Area of Cluster858,42.0
Area of Cluster859,42.5
Area of Cluster860,42.5
Area of Cluster861,42.5
Area of Cluster862,42.5
Area of Cluster863,43.0
Area of Cluster864,43.0
Area of Cluster865,43.0
Area of Cluster866,43.5
Area of Cluster867,43.5
Area of Cluster868,43.5
Area of Cluster869,44.0
Area of Cluster870,44.5
Area of Cluster871,44.5
Area of Cluster872,44.5
Area of Cluster873,44.5
Area of Cluster874,46.5
Area of Cluster875,46.5
Area of Cluster876,46.5
Area of Cluster877,46.5
Area of Cluster878,47.5
Area of Cluster879,48.0
Area of Cluster880,48.0
Area of Cluster881,48.0
Area of Cluster882,49.0
Area of Cluster883,49.5
Area of Cluster884,49.5
Area of Cluster885,49.5
Area of Cluster886,49.5
Area of Cluster887,50.5
Area of Cluster888,50.5
Area of Cluster889,50.5
Area of Cluster890,51.0
Area of Cluster891,51.5
Area of Cluster892,51.5
Area of Cluster893,52.0
Area of Cluster894,52.0
Area of Cluster895,52.0
Area of Cluster896,52.0
Area of Cluster897,52.0
Area of Cluster898,52.5
Area of Cluster899,52.5
Area of Cluster900,53.0
Area of Cluster901,53.0
Area of Cluster902,53.0
Area of Cluster903,53.5
Area of Cluster904,54.0
Area of Cluster905,54.5
Area of Cluster906,54.5
Area of Cluster907,55.0
Area of Cluster908,55.0
Area of Cluster909,55.5
Area of Cluster910,55.5
Area of Cluster911,55.5
Area of Cluster912,56.0
Area of Cluster913,56.5
Area of Cluster914,57.0
Area of Cluster915,57.0
Area of Cluster916,58.0
Area of Cluster917,58.0
Area of Cluster918,58.5
Area of Cluster919,58.5
Area of Cluster920,58.5
Area of Cluster921,59.0
Area of Cluster922,59.0
Area of Cluster923,59.0
Area of Cluster924,59.5
Area of Cluster925,59.5
Area of Cluster926,60.0
Area of Cluster927,60.0
Area of Cluster928,60.5
Area of Cluster929,60.5
Area of Cluster930,62.5
Area of Cluster931,63.0
Area of Cluster932,66.0
Area of Cluster933,66.0
Area of Cluster934,67.0
Area of Cluster935,67.0
Area of Cluster936,67.0
Area of Cluster937,67.5
Area of Cluster938,69.0
Area of Cluster939,70.0
Area of Cluster940,70.5
Area of Cluster941,71.0
Area of Cluster942,71.0
Area of Cluster943,72.0
Area of Cluster944,72.5
Area of Cluster945,72.5
Area of Cluster946,76.5
Area of Cluster947,77.0
Area of Cluster948,77.0
Area of Cluster949,78.0
Area of Cluster950,79.0
Area of Cluster951,79.5
Area of Cluster952,79.5
Area of Cluster953,81.0
Area of Cluster954,82.0
Area of Cluster955,82.0
Area of Cluster956,82.0
Area of Cluster957,82.5
Area of Cluster958,82.5
Area of Cluster959,83.0
Area of Cluster960,83.0
Area of Cluster961,84.5
Area of Cluster962,85.0
Area of Cluster963,85.5
Area of Cluster964,85.5
Area of Cluster965,88.0
Area of Cluster966,89.5
Area of Cluster967,89.5
Area of Cluster968,90.5
Area of Cluster969,90.5
Area of Cluster970,90.5
Area of Cluster971,90.5
Area of Cluster972,91.0
Area of Cluster973,91.5
Area of Cluster974,92.5
Area of Cluster975,92.5
Area of Cluster976,93.0
Area of Cluster977,94.0
Area of Cluster978,95.5
Area of Cluster979,95.5
Area of Cluster980,96.0
Area of Cluster981,98.0
Area of Cluster982,99.5
Area of Cluster983,101.5
Area of Cluster984,102.5
Area of Cluster985,102.5
Area of Cluster986,103.0
Area of Cluster987,105.0
Area of Cluster988,106.0
Area of Cluster989,107.5
Area of Cluster990,107.5
Area of Cluster991,108.0
Area of Cluster992,108.5
Area of Cluster993,109.0
Area of Cluster994,109.0
Area of Cluster995,110.5
Area of Cluster996,111.0
Area of Cluster997,112.5
Area of Cluster998,113.0
Area of Cluster999,113.5
Area of Cluster1000,114.5
Area of Cluster1001,115.5
Area of Cluster1002,116.5
Area of Cluster1003,117.0
Area of Cluster1004,118.0
Area of Cluster1005,119.5
Area of Cluster1006,121.5
Area of Cluster1007,123.0
Area of Cluster1008,124.5
Area of Cluster1009,126.0
Area of Cluster1010,127.5
Area of Cluster1011,127.5
Area of Cluster1012,128.5
Area of Cluster1013,128.5
Area of Cluster1014,130.0
Area of Cluster1015,134.0
Area of Cluster1016,134.5
Area of Cluster1017,136.5
Area of Cluster1018,139.0
Area of Cluster1019,139.5
Area of Cluster1020,140.5
Area of Cluster1021,140.5
Area of Cluster1022,140.5
Area of Cluster1023,141.5
Area of Cluster1024,142.0
Area of Cluster1025,143.0
Area of Cluster1026,143.5
Area of Cluster1027,144.0
Area of Cluster1028,147.5
Area of Cluster1029,148.0
Area of Cluster1030,148.5
Area of Cluster1031,148.5
Area of Cluster1032,149.5
Area of Cluster1033,151.0
Area of Cluster1034,153.0
Area of Cluster1035,154.5
Area of Cluster1036,163.0
Area of Cluster1037,163.0
Area of Cluster1038,163.5
Area of Cluster1039,167.0
Area of Cluster1040,168.0
Area of Cluster1041,170.0
Area of Cluster1042,170.5
Area of Cluster1043,170.5
Area of Cluster1044,170.5
Area of Cluster1045,171.0
Area of Cluster1046,171.5
Area of Cluster1047,171.5
Area of Cluster1048,173.5
Area of Cluster1049,173.5
Area of Cluster1050,174.5
Area of Cluster1051,175.5
Area of Cluster1052,176.0
Area of Cluster1053,176.0
Area of Cluster1054,176.5
Area of Cluster1055,177.0
Area of Cluster1056,182.0
Area of Cluster1057,182.0
Area of Cluster1058,184.0
Area of Cluster1059,185.0
Area of Cluster1060,185.5
Area of Cluster1061,187.0
Area of Cluster1062,187.0
Area of Cluster1063,188.0
Area of Cluster1064,188.0
Area of Cluster1065,188.5
Area of Cluster1066,190.0
Area of Cluster1067,192.5
Area of Cluster1068,193.5
