exp11_11_1,Number of Total Clusters
Area of Cluster109,0.0
Area of Cluster110,0.0
Area of Cluster111,0.0
Area of Cluster112,0.0
Area of Cluster113,0.0
Area of Cluster114,0.0
Area of Cluster115,0.0
Area of Cluster116,0.0
Area of Cluster117,0.0
Area of Cluster118,0.0
Area of Cluster119,0.0
Area of Cluster120,0.0
Area of Cluster121,0.0
Area of Cluster122,0.0
Area of Cluster123,0.0
Area of Cluster124,0.0
Area of Cluster125,0.0
Area of Cluster126,0.0
Area of Cluster127,0.0
Area of Cluster128,0.0
Area of Cluster129,0.0
Area of Cluster130,0.0
Area of Cluster131,0.0
Area of Cluster132,0.0
Area of Cluster133,0.0
Area of Cluster134,0.0
Area of Cluster135,0.0
Area of Cluster136,0.0
Area of Cluster137,0.0
Area of Cluster138,0.0
Area of Cluster139,0.0
Area of Cluster140,0.0
Area of Cluster141,0.0
Area of Cluster142,0.0
Area of Cluster143,0.0
Area of Cluster144,0.0
Area of Cluster145,0.0
Area of Cluster146,0.0
Area of Cluster147,0.0
Area of Cluster148,0.0
Area of Cluster149,0.0
Area of Cluster150,0.0
Area of Cluster151,0.0
Area of Cluster152,0.0
Area of Cluster153,0.0
Area of Cluster154,0.0
Area of Cluster155,0.0
Area of Cluster156,0.0
Area of Cluster157,0.0
Area of Cluster158,0.0
Area of Cluster159,0.0
Area of Cluster160,0.0
Area of Cluster161,0.0
Area of Cluster162,0.0
Area of Cluster163,0.0
Area of Cluster164,0.0
Area of Cluster165,0.0
Area of Cluster166,0.0
Area of Cluster167,0.0
Area of Cluster168,0.0
Area of Cluster169,0.0
Area of Cluster170,0.0
Area of Cluster171,0.0
Area of Cluster172,0.0
Area of Cluster173,0.0
Area of Cluster174,0.0
Area of Cluster175,0.0
Area of Cluster176,0.0
Area of Cluster177,0.0
Area of Cluster178,0.0
Area of Cluster179,0.0
Area of Cluster180,0.0
Area of Cluster181,0.0
Area of Cluster182,0.0
Area of Cluster183,0.0
Area of Cluster184,0.0
Area of Cluster185,0.0
Area of Cluster186,0.0
Area of Cluster187,0.0
Area of Cluster188,0.0
Area of Cluster189,0.0
Area of Cluster190,0.0
Area of Cluster191,0.0
Area of Cluster192,0.0
Area of Cluster193,0.0
Area of Cluster194,0.0
Area of Cluster195,0.0
Area of Cluster196,0.0
Area of Cluster197,0.0
Area of Cluster198,0.0
Area of Cluster199,0.0
Area of Cluster200,0.0
Area of Cluster201,0.0
Area of Cluster202,0.0
Area of Cluster203,0.0
Area of Cluster204,0.0
Area of Cluster205,0.0
Area of Cluster206,0.0
Area of Cluster207,0.0
Area of Cluster208,0.0
Area of Cluster209,0.0
Area of Cluster210,0.0
Area of Cluster211,0.0
Area of Cluster212,0.0
Area of Cluster213,0.0
Area of Cluster214,0.0
Area of Cluster215,0.0
Area of Cluster216,0.0
Area of Cluster217,0.0
Area of Cluster218,0.0
Area of Cluster219,0.0
Area of Cluster220,0.0
Area of Cluster221,0.0
Area of Cluster222,0.0
Area of Cluster223,0.0
Area of Cluster224,0.0
Area of Cluster225,0.0
Area of Cluster226,0.0
Area of Cluster227,0.0
Area of Cluster228,0.0
Area of Cluster229,0.0
Area of Cluster230,0.0
Area of Cluster231,0.0
Area of Cluster232,0.0
Area of Cluster233,0.0
Area of Cluster234,0.0
Area of Cluster235,0.0
Area of Cluster236,0.0
Area of Cluster237,0.0
Area of Cluster238,0.0
Area of Cluster239,0.0
Area of Cluster240,0.0
Area of Cluster241,0.0
Area of Cluster242,0.0
Area of Cluster243,0.0
Area of Cluster244,0.0
Area of Cluster245,0.0
Area of Cluster246,0.0
Area of Cluster247,0.0
Area of Cluster248,0.0
Area of Cluster249,0.0
Area of Cluster250,0.0
Area of Cluster251,0.0
Area of Cluster252,0.0
Area of Cluster253,0.0
Area of Cluster254,0.0
Area of Cluster255,0.0
Area of Cluster256,0.0
Area of Cluster257,0.0
Area of Cluster258,0.0
Area of Cluster259,0.0
Area of Cluster260,0.0
Area of Cluster261,0.0
Area of Cluster262,0.0
Area of Cluster263,0.0
Area of Cluster264,0.0
Area of Cluster265,0.0
Area of Cluster266,0.0
Area of Cluster267,0.0
Area of Cluster268,0.0
Area of Cluster269,0.0
Area of Cluster270,0.0
Area of Cluster271,0.0
Area of Cluster272,0.5
Area of Cluster273,0.5
Area of Cluster274,0.5
Area of Cluster275,0.5
Area of Cluster276,0.5
Area of Cluster277,0.5
Area of Cluster278,0.5
Area of Cluster279,0.5
Area of Cluster280,0.5
Area of Cluster281,0.5
Area of Cluster282,0.5
Area of Cluster283,0.5
Area of Cluster284,0.5
Area of Cluster285,0.5
Area of Cluster286,0.5
Area of Cluster287,0.5
Area of Cluster288,0.5
Area of Cluster289,0.5
Area of Cluster290,0.5
Area of Cluster291,0.5
Area of Cluster292,0.5
Area of Cluster293,0.5
Area of Cluster294,0.5
Area of Cluster295,0.5
Area of Cluster296,0.5
Area of Cluster297,0.5
Area of Cluster298,0.5
Area of Cluster299,0.5
Area of Cluster300,0.5
Area of Cluster301,0.5
Area of Cluster302,0.5
Area of Cluster303,0.5
Area of Cluster304,0.5
Area of Cluster305,0.5
Area of Cluster306,0.5
Area of Cluster307,0.5
Area of Cluster308,0.5
Area of Cluster309,0.5
Area of Cluster310,0.5
Area of Cluster311,0.5
Area of Cluster312,0.5
Area of Cluster313,0.5
Area of Cluster314,0.5
Area of Cluster315,0.5
Area of Cluster316,0.5
Area of Cluster317,0.5
Area of Cluster318,0.5
Area of Cluster319,1.0
Area of Cluster320,1.0
Area of Cluster321,1.0
Area of Cluster322,1.0
Area of Cluster323,1.0
Area of Cluster324,1.0
Area of Cluster325,1.0
Area of Cluster326,1.0
Area of Cluster327,1.0
Area of Cluster328,1.0
Area of Cluster329,1.0
Area of Cluster330,1.0
Area of Cluster331,1.0
Area of Cluster332,1.0
Area of Cluster333,1.0
Area of Cluster334,1.0
Area of Cluster335,1.0
Area of Cluster336,1.0
Area of Cluster337,1.0
Area of Cluster338,1.0
Area of Cluster339,1.0
Area of Cluster340,1.0
Area of Cluster341,1.0
Area of Cluster342,1.0
Area of Cluster343,1.0
Area of Cluster344,1.0
Area of Cluster345,1.0
Area of Cluster346,1.0
Area of Cluster347,1.0
Area of Cluster348,1.0
Area of Cluster349,1.0
Area of Cluster350,1.0
Area of Cluster351,1.0
Area of Cluster352,1.0
Area of Cluster353,1.0
Area of Cluster354,1.0
Area of Cluster355,1.0
Area of Cluster356,1.0
Area of Cluster357,1.0
Area of Cluster358,1.0
Area of Cluster359,1.0
Area of Cluster360,1.0
Area of Cluster361,1.0
Area of Cluster362,1.0
Area of Cluster363,1.0
Area of Cluster364,1.0
Area of Cluster365,1.0
Area of Cluster366,1.0
Area of Cluster367,1.0
Area of Cluster368,1.0
Area of Cluster369,1.0
Area of Cluster370,1.0
Area of Cluster371,1.0
Area of Cluster372,1.0
Area of Cluster373,1.0
Area of Cluster374,1.0
Area of Cluster375,1.0
Area of Cluster376,1.0
Area of Cluster377,1.0
Area of Cluster378,1.5
Area of Cluster379,1.5
Area of Cluster380,1.5
Area of Cluster381,1.5
Area of Cluster382,1.5
Area of Cluster383,1.5
Area of Cluster384,1.5
Area of Cluster385,1.5
Area of Cluster386,1.5
Area of Cluster387,1.5
Area of Cluster388,1.5
Area of Cluster389,1.5
Area of Cluster390,1.5
Area of Cluster391,1.5
Area of Cluster392,1.5
Area of Cluster393,1.5
Area of Cluster394,1.5
Area of Cluster395,1.5
Area of Cluster396,1.5
Area of Cluster397,1.5
Area of Cluster398,1.5
Area of Cluster399,1.5
Area of Cluster400,1.5
Area of Cluster401,1.5
Area of Cluster402,1.5
Area of Cluster403,1.5
Area of Cluster404,2.0
Area of Cluster405,2.0
Area of Cluster406,2.0
Area of Cluster407,2.0
Area of Cluster408,2.0
Area of Cluster409,2.0
Area of Cluster410,2.0
Area of Cluster411,2.0
Area of Cluster412,2.0
Area of Cluster413,2.0
Area of Cluster414,2.0
Area of Cluster415,2.0
Area of Cluster416,2.0
Area of Cluster417,2.0
Area of Cluster418,2.0
Area of Cluster419,2.0
Area of Cluster420,2.0
Area of Cluster421,2.0
Area of Cluster422,2.0
Area of Cluster423,2.0
Area of Cluster424,2.0
Area of Cluster425,2.0
Area of Cluster426,2.0
Area of Cluster427,2.0
Area of Cluster428,2.0
Area of Cluster429,2.0
Area of Cluster430,2.0
Area of Cluster431,2.0
Area of Cluster432,2.0
Area of Cluster433,2.5
Area of Cluster434,2.5
Area of Cluster435,2.5
Area of Cluster436,2.5
Area of Cluster437,2.5
Area of Cluster438,2.5
Area of Cluster439,2.5
Area of Cluster440,2.5
Area of Cluster441,2.5
Area of Cluster442,2.5
Area of Cluster443,2.5
Area of Cluster444,2.5
Area of Cluster445,2.5
Area of Cluster446,2.5
Area of Cluster447,3.0
Area of Cluster448,3.0
Area of Cluster449,3.0
Area of Cluster450,3.0
Area of Cluster451,3.0
Area of Cluster452,3.0
Area of Cluster453,3.0
Area of Cluster454,3.0
Area of Cluster455,3.0
Area of Cluster456,3.0
Area of Cluster457,3.0
Area of Cluster458,3.0
Area of Cluster459,3.0
Area of Cluster460,3.0
Area of Cluster461,3.0
Area of Cluster462,3.0
Area of Cluster463,3.0
Area of Cluster464,3.5
Area of Cluster465,3.5
Area of Cluster466,3.5
Area of Cluster467,3.5
Area of Cluster468,3.5
Area of Cluster469,3.5
Area of Cluster470,3.5
Area of Cluster471,3.5
Area of Cluster472,3.5
Area of Cluster473,3.5
Area of Cluster474,3.5
Area of Cluster475,3.5
Area of Cluster476,3.5
Area of Cluster477,3.5
Area of Cluster478,4.0
Area of Cluster479,4.0
Area of Cluster480,4.0
Area of Cluster481,4.0
Area of Cluster482,4.0
Area of Cluster483,4.0
Area of Cluster484,4.0
Area of Cluster485,4.0
Area of Cluster486,4.0
Area of Cluster487,4.0
Area of Cluster488,4.0
Area of Cluster489,4.5
Area of Cluster490,4.5
Area of Cluster491,4.5
Area of Cluster492,4.5
Area of Cluster493,4.5
Area of Cluster494,4.5
Area of Cluster495,4.5
Area of Cluster496,4.5
Area of Cluster497,5.0
Area of Cluster498,5.0
Area of Cluster499,5.0
Area of Cluster500,5.0
Area of Cluster501,5.0
Area of Cluster502,5.0
Area of Cluster503,5.0
Area of Cluster504,5.0
Area of Cluster505,5.0
Area of Cluster506,5.0
Area of Cluster507,5.5
Area of Cluster508,5.5
Area of Cluster509,5.5
Area of Cluster510,5.5
Area of Cluster511,5.5
Area of Cluster512,5.5
Area of Cluster513,5.5
Area of Cluster514,5.5
Area of Cluster515,5.5
Area of Cluster516,5.5
Area of Cluster517,6.0
Area of Cluster518,6.0
Area of Cluster519,6.0
Area of Cluster520,6.0
Area of Cluster521,6.0
Area of Cluster522,6.0
Area of Cluster523,6.0
Area of Cluster524,6.0
Area of Cluster525,6.0
Area of Cluster526,6.0
Area of Cluster527,6.0
Area of Cluster528,6.0
Area of Cluster529,6.0
Area of Cluster530,6.5
Area of Cluster531,6.5
Area of Cluster532,6.5
Area of Cluster533,6.5
Area of Cluster534,6.5
Area of Cluster535,6.5
Area of Cluster536,6.5
Area of Cluster537,6.5
Area of Cluster538,7.0
Area of Cluster539,7.0
Area of Cluster540,7.0
Area of Cluster541,7.0
Area of Cluster542,7.0
Area of Cluster543,7.0
Area of Cluster544,7.0
Area of Cluster545,7.0
Area of Cluster546,7.0
Area of Cluster547,7.0
Area of Cluster548,7.5
Area of Cluster549,7.5
Area of Cluster550,7.5
Area of Cluster551,7.5
Area of Cluster552,7.5
Area of Cluster553,7.5
Area of Cluster554,7.5
Area of Cluster555,7.5
Area of Cluster556,8.0
Area of Cluster557,8.0
Area of Cluster558,8.0
Area of Cluster559,8.0
Area of Cluster560,8.0
Area of Cluster561,8.0
Area of Cluster562,8.0
Area of Cluster563,8.0
Area of Cluster564,8.5
Area of Cluster565,8.5
Area of Cluster566,8.5
Area of Cluster567,8.5
Area of Cluster568,8.5
Area of Cluster569,8.5
Area of Cluster570,9.0
Area of Cluster571,9.0
Area of Cluster572,9.0
Area of Cluster573,9.0
Area of Cluster574,9.0
Area of Cluster575,9.0
Area of Cluster576,9.0
Area of Cluster577,9.0
Area of Cluster578,9.5
Area of Cluster579,9.5
Area of Cluster580,10.0
Area of Cluster581,10.0
Area of Cluster582,10.0
Area of Cluster583,10.5
Area of Cluster584,10.5
Area of Cluster585,10.5
Area of Cluster586,10.5
Area of Cluster587,10.5
Area of Cluster588,10.5
Area of Cluster589,10.5
Area of Cluster590,11.0
Area of Cluster591,11.0
Area of Cluster592,11.0
Area of Cluster593,11.0
Area of Cluster594,11.0
Area of Cluster595,11.5
Area of Cluster596,11.5
Area of Cluster597,11.5
Area of Cluster598,11.5
Area of Cluster599,11.5
Area of Cluster600,12.0
Area of Cluster601,12.0
Area of Cluster602,12.0
Area of Cluster603,12.0
Area of Cluster604,12.0
Area of Cluster605,12.0
Area of Cluster606,12.0
Area of Cluster607,12.0
Area of Cluster608,12.0
Area of Cluster609,12.5
Area of Cluster610,12.5
Area of Cluster611,12.5
Area of Cluster612,12.5
Area of Cluster613,12.5
Area of Cluster614,12.5
Area of Cluster615,12.5
Area of Cluster616,12.5
Area of Cluster617,12.5
Area of Cluster618,12.5
Area of Cluster619,12.5
Area of Cluster620,12.5
Area of Cluster621,12.5
Area of Cluster622,12.5
Area of Cluster623,12.5
Area of Cluster624,13.0
Area of Cluster625,13.0
Area of Cluster626,13.5
Area of Cluster627,13.5
Area of Cluster628,13.5
Area of Cluster629,14.0
Area of Cluster630,14.0
Area of Cluster631,14.0
Area of Cluster632,14.0
Area of Cluster633,14.5
Area of Cluster634,14.5
Area of Cluster635,15.0
Area of Cluster636,15.0
Area of Cluster637,15.0
Area of Cluster638,15.0
Area of Cluster639,15.5
Area of Cluster640,15.5
Area of Cluster641,15.5
Area of Cluster642,15.5
Area of Cluster643,15.5
Area of Cluster644,16.0
Area of Cluster645,16.0
Area of Cluster646,16.0
Area of Cluster647,16.0
Area of Cluster648,16.0
Area of Cluster649,16.5
Area of Cluster650,17.0
Area of Cluster651,17.0
Area of Cluster652,17.0
Area of Cluster653,17.5
Area of Cluster654,17.5
Area of Cluster655,17.5
Area of Cluster656,17.5
Area of Cluster657,17.5
Area of Cluster658,17.5
Area of Cluster659,17.5
Area of Cluster660,18.0
Area of Cluster661,18.0
Area of Cluster662,18.0
Area of Cluster663,18.0
Area of Cluster664,18.0
Area of Cluster665,18.0
Area of Cluster666,18.0
Area of Cluster667,18.0
Area of Cluster668,18.5
Area of Cluster669,18.5
Area of Cluster670,18.5
Area of Cluster671,18.5
Area of Cluster672,18.5
Area of Cluster673,18.5
Area of Cluster674,18.5
Area of Cluster675,18.5
Area of Cluster676,18.5
Area of Cluster677,19.5
Area of Cluster678,19.5
Area of Cluster679,19.5
Area of Cluster680,19.5
Area of Cluster681,20.0
Area of Cluster682,20.0
Area of Cluster683,20.0
Area of Cluster684,20.5
Area of Cluster685,20.5
Area of Cluster686,20.5
Area of Cluster687,20.5
Area of Cluster688,21.0
Area of Cluster689,21.0
Area of Cluster690,21.0
Area of Cluster691,21.0
Area of Cluster692,21.0
Area of Cluster693,21.0
Area of Cluster694,21.5
Area of Cluster695,21.5
Area of Cluster696,22.0
Area of Cluster697,22.0
Area of Cluster698,22.0
Area of Cluster699,22.5
Area of Cluster700,23.0
Area of Cluster701,23.0
Area of Cluster702,23.5
Area of Cluster703,23.5
Area of Cluster704,23.5
Area of Cluster705,23.5
Area of Cluster706,23.5
Area of Cluster707,24.0
Area of Cluster708,24.0
Area of Cluster709,24.0
Area of Cluster710,24.0
Area of Cluster711,24.5
Area of Cluster712,25.0
Area of Cluster713,25.0
Area of Cluster714,25.0
Area of Cluster715,25.0
Area of Cluster716,25.0
Area of Cluster717,25.0
Area of Cluster718,25.5
Area of Cluster719,25.5
Area of Cluster720,25.5
Area of Cluster721,25.5
Area of Cluster722,26.0
Area of Cluster723,26.0
Area of Cluster724,26.5
Area of Cluster725,26.5
Area of Cluster726,26.5
Area of Cluster727,27.0
Area of Cluster728,27.5
Area of Cluster729,27.5
Area of Cluster730,27.5
Area of Cluster731,27.5
Area of Cluster732,28.0
Area of Cluster733,28.0
Area of Cluster734,28.5
Area of Cluster735,29.0
Area of Cluster736,29.0
Area of Cluster737,29.5
Area of Cluster738,29.5
Area of Cluster739,30.0
Area of Cluster740,30.0
Area of Cluster741,30.0
Area of Cluster742,31.0
Area of Cluster743,31.0
Area of Cluster744,31.5
Area of Cluster745,31.5
Area of Cluster746,31.5
Area of Cluster747,32.0
Area of Cluster748,32.0
Area of Cluster749,32.5
Area of Cluster750,32.5
Area of Cluster751,32.5
Area of Cluster752,33.0
Area of Cluster753,34.5
Area of Cluster754,34.5
Area of Cluster755,34.5
Area of Cluster756,34.5
Area of Cluster757,34.5
Area of Cluster758,35.0
Area of Cluster759,35.5
Area of Cluster760,35.5
Area of Cluster761,35.5
Area of Cluster762,36.0
Area of Cluster763,36.0
Area of Cluster764,36.5
Area of Cluster765,36.5
Area of Cluster766,36.5
Area of Cluster767,36.5
Area of Cluster768,37.0
Area of Cluster769,37.0
Area of Cluster770,37.0
Area of Cluster771,37.5
Area of Cluster772,37.5
Area of Cluster773,38.0
Area of Cluster774,38.0
Area of Cluster775,38.5
Area of Cluster776,39.0
Area of Cluster777,39.5
Area of Cluster778,39.5
Area of Cluster779,40.0
Area of Cluster780,40.5
Area of Cluster781,40.5
Area of Cluster782,41.0
Area of Cluster783,41.0
Area of Cluster784,41.0
Area of Cluster785,41.0
Area of Cluster786,41.5
Area of Cluster787,41.5
Area of Cluster788,43.0
Area of Cluster789,43.5
Area of Cluster790,43.5
Area of Cluster791,45.0
Area of Cluster792,45.5
Area of Cluster793,45.5
Area of Cluster794,45.5
Area of Cluster795,47.5
Area of Cluster796,48.0
Area of Cluster797,48.0
Area of Cluster798,48.5
Area of Cluster799,48.5
Area of Cluster800,48.5
Area of Cluster801,49.0
Area of Cluster802,49.0
Area of Cluster803,49.0
Area of Cluster804,49.0
Area of Cluster805,50.0
Area of Cluster806,50.0
Area of Cluster807,50.5
Area of Cluster808,50.5
Area of Cluster809,50.5
Area of Cluster810,50.5
Area of Cluster811,52.0
Area of Cluster812,52.0
Area of Cluster813,52.5
Area of Cluster814,53.0
Area of Cluster815,53.0
Area of Cluster816,53.5
Area of Cluster817,54.0
Area of Cluster818,54.5
Area of Cluster819,54.5
Area of Cluster820,55.0
Area of Cluster821,55.0
Area of Cluster822,55.0
Area of Cluster823,55.5
Area of Cluster824,57.0
Area of Cluster825,57.5
Area of Cluster826,58.5
Area of Cluster827,59.0
Area of Cluster828,59.5
Area of Cluster829,59.5
Area of Cluster830,60.0
Area of Cluster831,60.0
Area of Cluster832,60.0
Area of Cluster833,60.0
Area of Cluster834,60.5
Area of Cluster835,60.5
Area of Cluster836,61.5
Area of Cluster837,61.5
Area of Cluster838,62.5
Area of Cluster839,62.5
Area of Cluster840,63.0
Area of Cluster841,63.5
Area of Cluster842,63.5
Area of Cluster843,64.0
Area of Cluster844,64.0
Area of Cluster845,64.0
Area of Cluster846,65.0
Area of Cluster847,66.5
Area of Cluster848,66.5
Area of Cluster849,67.5
Area of Cluster850,68.0
Area of Cluster851,69.5
Area of Cluster852,70.5
Area of Cluster853,72.0
Area of Cluster854,72.0
Area of Cluster855,72.5
Area of Cluster856,73.0
Area of Cluster857,73.5
Area of Cluster858,74.0
Area of Cluster859,74.5
Area of Cluster860,75.0
Area of Cluster861,75.5
Area of Cluster862,76.0
Area of Cluster863,78.0
Area of Cluster864,78.5
Area of Cluster865,79.0
Area of Cluster866,80.0
Area of Cluster867,80.0
Area of Cluster868,80.5
Area of Cluster869,81.0
Area of Cluster870,82.5
Area of Cluster871,83.5
Area of Cluster872,84.0
Area of Cluster873,84.0
Area of Cluster874,84.0
Area of Cluster875,84.5
Area of Cluster876,86.0
Area of Cluster877,86.0
Area of Cluster878,86.5
Area of Cluster879,86.5
Area of Cluster880,87.0
Area of Cluster881,87.5
Area of Cluster882,87.5
Area of Cluster883,87.5
Area of Cluster884,87.5
Area of Cluster885,88.0
Area of Cluster886,88.5
Area of Cluster887,89.5
Area of Cluster888,89.5
Area of Cluster889,90.0
Area of Cluster890,90.5
Area of Cluster891,91.0
Area of Cluster892,93.0
Area of Cluster893,93.0
Area of Cluster894,94.5
Area of Cluster895,95.0
Area of Cluster896,95.5
Area of Cluster897,95.5
Area of Cluster898,97.0
Area of Cluster899,97.5
Area of Cluster900,98.0
Area of Cluster901,98.0
Area of Cluster902,98.5
Area of Cluster903,99.5
Area of Cluster904,99.5
Area of Cluster905,100.0
Area of Cluster906,100.5
Area of Cluster907,101.5
Area of Cluster908,103.5
Area of Cluster909,104.0
Area of Cluster910,104.5
Area of Cluster911,106.0
Area of Cluster912,107.0
Area of Cluster913,107.5
Area of Cluster914,108.0
Area of Cluster915,108.5
Area of Cluster916,108.5
Area of Cluster917,109.0
Area of Cluster918,111.0
Area of Cluster919,111.5
Area of Cluster920,112.5
Area of Cluster921,113.5
Area of Cluster922,114.0
Area of Cluster923,114.5
Area of Cluster924,115.5
Area of Cluster925,115.5
Area of Cluster926,116.5
Area of Cluster927,116.5
Area of Cluster928,118.5
Area of Cluster929,122.5
Area of Cluster930,122.5
Area of Cluster931,123.0
Area of Cluster932,127.5
Area of Cluster933,128.0
Area of Cluster934,128.0
Area of Cluster935,128.5
Area of Cluster936,129.0
Area of Cluster937,129.0
Area of Cluster938,129.5
Area of Cluster939,130.5
Area of Cluster940,132.0
Area of Cluster941,132.0
Area of Cluster942,134.0
Area of Cluster943,135.0
Area of Cluster944,135.5
Area of Cluster945,135.5
Area of Cluster946,136.0
Area of Cluster947,137.0
Area of Cluster948,137.0
Area of Cluster949,138.5
Area of Cluster950,139.0
Area of Cluster951,139.5
Area of Cluster952,139.5
Area of Cluster953,140.0
Area of Cluster954,140.0
Area of Cluster955,141.5
Area of Cluster956,141.5
Area of Cluster957,142.5
Area of Cluster958,143.5
Area of Cluster959,145.5
Area of Cluster960,145.5
Area of Cluster961,145.5
Area of Cluster962,147.0
Area of Cluster963,148.5
Area of Cluster964,149.0
Area of Cluster965,149.5
Area of Cluster966,150.0
Area of Cluster967,151.0
Area of Cluster968,152.0
Area of Cluster969,155.0
Area of Cluster970,156.5
Area of Cluster971,158.0
Area of Cluster972,159.5
Area of Cluster973,168.0
Area of Cluster974,168.0
Area of Cluster975,169.0
Area of Cluster976,171.5
Area of Cluster977,172.0
Area of Cluster978,174.0
Area of Cluster979,174.0
Area of Cluster980,174.0
Area of Cluster981,174.0
Area of Cluster982,177.0
Area of Cluster983,179.0
Area of Cluster984,181.5
Area of Cluster985,183.0
Area of Cluster986,184.0
Area of Cluster987,186.5
Area of Cluster988,186.5
Area of Cluster989,189.0
Area of Cluster990,189.5
Area of Cluster991,189.5
Area of Cluster992,196.0
Area of Cluster993,197.0
Area of Cluster994,198.5
Area of Cluster995,198.5
Area of Cluster996,199.5
Area of Cluster997,201.0
Area of Cluster998,203.5
Area of Cluster999,203.5
Area of Cluster1000,208.5
Area of Cluster1001,219.0
Area of Cluster1002,228.5
Area of Cluster1003,232.5
Area of Cluster1004,235.0
Area of Cluster1005,236.5
Area of Cluster1006,236.5
Area of Cluster1007,243.0
Area of Cluster1008,243.5
Area of Cluster1009,244.5
Area of Cluster1010,246.5
Area of Cluster1011,248.5
Area of Cluster1012,250.5
Area of Cluster1013,253.5
Area of Cluster1014,255.0
Area of Cluster1015,256.5
Area of Cluster1016,259.5
Area of Cluster1017,260.5
Area of Cluster1018,264.0
Area of Cluster1019,266.5
Area of Cluster1020,269.5
Area of Cluster1021,272.5
Area of Cluster1022,277.5
Area of Cluster1023,283.0
Area of Cluster1024,283.5
Area of Cluster1025,285.5
Area of Cluster1026,288.5
Area of Cluster1027,290.0
Area of Cluster1028,293.5
Area of Cluster1029,296.5
Area of Cluster1030,302.0
Area of Cluster1031,310.0
Area of Cluster1032,315.5
Area of Cluster1033,316.0
Area of Cluster1034,319.5
Area of Cluster1035,320.0
Area of Cluster1036,320.0
Area of Cluster1037,329.0
Area of Cluster1038,333.0
Area of Cluster1039,337.5
Area of Cluster1040,339.5
Area of Cluster1041,340.0
Area of Cluster1042,340.0
Area of Cluster1043,364.5
Area of Cluster1044,371.0
Area of Cluster1045,373.5
Area of Cluster1046,383.0
Area of Cluster1047,395.0
Area of Cluster1048,399.5
Area of Cluster1049,411.5
Area of Cluster1050,419.0
Area of Cluster1051,454.0
Area of Cluster1052,465.0
Area of Cluster1053,476.0
Area of Cluster1054,483.5
Area of Cluster1055,496.5
Area of Cluster1056,519.0
Area of Cluster1057,554.5
Area of Cluster1058,580.0
Area of Cluster1059,586.0
Area of Cluster1060,613.5
Area of Cluster1061,634.0
Area of Cluster1062,637.5
Area of Cluster1063,654.5
Area of Cluster1064,680.5
Area of Cluster1065,765.5
Area of Cluster1066,842.0
Area of Cluster1067,889.0
Area of Cluster1068,934.5
