exp6_6_2,Number of Total Clusters
Area of Cluster134,0.0
Area of Cluster135,0.0
Area of Cluster136,0.0
Area of Cluster137,0.0
Area of Cluster138,0.0
Area of Cluster139,0.0
Area of Cluster140,0.0
Area of Cluster141,0.0
Area of Cluster142,0.0
Area of Cluster143,0.0
Area of Cluster144,0.0
Area of Cluster145,0.0
Area of Cluster146,0.0
Area of Cluster147,0.0
Area of Cluster148,0.0
Area of Cluster149,0.0
Area of Cluster150,0.0
Area of Cluster151,0.0
Area of Cluster152,0.0
Area of Cluster153,0.0
Area of Cluster154,0.0
Area of Cluster155,0.0
Area of Cluster156,0.0
Area of Cluster157,0.0
Area of Cluster158,0.0
Area of Cluster159,0.0
Area of Cluster160,0.0
Area of Cluster161,0.0
Area of Cluster162,0.0
Area of Cluster163,0.0
Area of Cluster164,0.0
Area of Cluster165,0.0
Area of Cluster166,0.0
Area of Cluster167,0.0
Area of Cluster168,0.0
Area of Cluster169,0.0
Area of Cluster170,0.0
Area of Cluster171,0.0
Area of Cluster172,0.0
Area of Cluster173,0.0
Area of Cluster174,0.0
Area of Cluster175,0.0
Area of Cluster176,0.0
Area of Cluster177,0.0
Area of Cluster178,0.0
Area of Cluster179,0.0
Area of Cluster180,0.0
Area of Cluster181,0.0
Area of Cluster182,0.0
Area of Cluster183,0.0
Area of Cluster184,0.0
Area of Cluster185,0.0
Area of Cluster186,0.0
Area of Cluster187,0.0
Area of Cluster188,0.0
Area of Cluster189,0.0
Area of Cluster190,0.0
Area of Cluster191,0.0
Area of Cluster192,0.0
Area of Cluster193,0.0
Area of Cluster194,0.0
Area of Cluster195,0.0
Area of Cluster196,0.0
Area of Cluster197,0.0
Area of Cluster198,0.0
Area of Cluster199,0.0
Area of Cluster200,0.0
Area of Cluster201,0.0
Area of Cluster202,0.0
Area of Cluster203,0.0
Area of Cluster204,0.0
Area of Cluster205,0.0
Area of Cluster206,0.0
Area of Cluster207,0.0
Area of Cluster208,0.0
Area of Cluster209,0.0
Area of Cluster210,0.0
Area of Cluster211,0.0
Area of Cluster212,0.0
Area of Cluster213,0.0
Area of Cluster214,0.0
Area of Cluster215,0.0
Area of Cluster216,0.0
Area of Cluster217,0.0
Area of Cluster218,0.0
Area of Cluster219,0.0
Area of Cluster220,0.0
Area of Cluster221,0.0
Area of Cluster222,0.0
Area of Cluster223,0.0
Area of Cluster224,0.0
Area of Cluster225,0.0
Area of Cluster226,0.0
Area of Cluster227,0.0
Area of Cluster228,0.0
Area of Cluster229,0.0
Area of Cluster230,0.0
Area of Cluster231,0.0
Area of Cluster232,0.0
Area of Cluster233,0.0
Area of Cluster234,0.0
Area of Cluster235,0.0
Area of Cluster236,0.0
Area of Cluster237,0.0
Area of Cluster238,0.0
Area of Cluster239,0.0
Area of Cluster240,0.0
Area of Cluster241,0.0
Area of Cluster242,0.0
Area of Cluster243,0.0
Area of Cluster244,0.0
Area of Cluster245,0.0
Area of Cluster246,0.0
Area of Cluster247,0.0
Area of Cluster248,0.0
Area of Cluster249,0.0
Area of Cluster250,0.0
Area of Cluster251,0.0
Area of Cluster252,0.0
Area of Cluster253,0.0
Area of Cluster254,0.0
Area of Cluster255,0.0
Area of Cluster256,0.0
Area of Cluster257,0.0
Area of Cluster258,0.0
Area of Cluster259,0.0
Area of Cluster260,0.0
Area of Cluster261,0.0
Area of Cluster262,0.0
Area of Cluster263,0.0
Area of Cluster264,0.0
Area of Cluster265,0.0
Area of Cluster266,0.0
Area of Cluster267,0.0
Area of Cluster268,0.0
Area of Cluster269,0.5
Area of Cluster270,0.5
Area of Cluster271,0.5
Area of Cluster272,0.5
Area of Cluster273,0.5
Area of Cluster274,0.5
Area of Cluster275,0.5
Area of Cluster276,0.5
Area of Cluster277,0.5
Area of Cluster278,0.5
Area of Cluster279,0.5
Area of Cluster280,0.5
Area of Cluster281,0.5
Area of Cluster282,0.5
Area of Cluster283,0.5
Area of Cluster284,0.5
Area of Cluster285,0.5
Area of Cluster286,0.5
Area of Cluster287,0.5
Area of Cluster288,0.5
Area of Cluster289,0.5
Area of Cluster290,0.5
Area of Cluster291,0.5
Area of Cluster292,0.5
Area of Cluster293,0.5
Area of Cluster294,0.5
Area of Cluster295,0.5
Area of Cluster296,0.5
Area of Cluster297,0.5
Area of Cluster298,0.5
Area of Cluster299,0.5
Area of Cluster300,0.5
Area of Cluster301,0.5
Area of Cluster302,0.5
Area of Cluster303,0.5
Area of Cluster304,0.5
Area of Cluster305,0.5
Area of Cluster306,0.5
Area of Cluster307,0.5
Area of Cluster308,0.5
Area of Cluster309,0.5
Area of Cluster310,0.5
Area of Cluster311,0.5
Area of Cluster312,0.5
Area of Cluster313,0.5
Area of Cluster314,0.5
Area of Cluster315,0.5
Area of Cluster316,0.5
Area of Cluster317,0.5
Area of Cluster318,0.5
Area of Cluster319,0.5
Area of Cluster320,0.5
Area of Cluster321,1.0
Area of Cluster322,1.0
Area of Cluster323,1.0
Area of Cluster324,1.0
Area of Cluster325,1.0
Area of Cluster326,1.0
Area of Cluster327,1.0
Area of Cluster328,1.0
Area of Cluster329,1.0
Area of Cluster330,1.0
Area of Cluster331,1.0
Area of Cluster332,1.0
Area of Cluster333,1.0
Area of Cluster334,1.0
Area of Cluster335,1.0
Area of Cluster336,1.0
Area of Cluster337,1.0
Area of Cluster338,1.0
Area of Cluster339,1.0
Area of Cluster340,1.0
Area of Cluster341,1.0
Area of Cluster342,1.0
Area of Cluster343,1.0
Area of Cluster344,1.0
Area of Cluster345,1.0
Area of Cluster346,1.0
Area of Cluster347,1.0
Area of Cluster348,1.0
Area of Cluster349,1.0
Area of Cluster350,1.0
Area of Cluster351,1.0
Area of Cluster352,1.0
Area of Cluster353,1.0
Area of Cluster354,1.0
Area of Cluster355,1.0
Area of Cluster356,1.0
Area of Cluster357,1.0
Area of Cluster358,1.0
Area of Cluster359,1.0
Area of Cluster360,1.0
Area of Cluster361,1.0
Area of Cluster362,1.0
Area of Cluster363,1.0
Area of Cluster364,1.0
Area of Cluster365,1.0
Area of Cluster366,1.0
Area of Cluster367,1.0
Area of Cluster368,1.0
Area of Cluster369,1.0
Area of Cluster370,1.0
Area of Cluster371,1.0
Area of Cluster372,1.0
Area of Cluster373,1.0
Area of Cluster374,1.0
Area of Cluster375,1.0
Area of Cluster376,1.0
Area of Cluster377,1.0
Area of Cluster378,1.0
Area of Cluster379,1.0
Area of Cluster380,1.0
Area of Cluster381,1.0
Area of Cluster382,1.0
Area of Cluster383,1.0
Area of Cluster384,1.0
Area of Cluster385,1.0
Area of Cluster386,1.0
Area of Cluster387,1.0
Area of Cluster388,1.0
Area of Cluster389,1.0
Area of Cluster390,1.0
Area of Cluster391,1.0
Area of Cluster392,1.0
Area of Cluster393,1.5
Area of Cluster394,1.5
Area of Cluster395,1.5
Area of Cluster396,1.5
Area of Cluster397,1.5
Area of Cluster398,1.5
Area of Cluster399,1.5
Area of Cluster400,1.5
Area of Cluster401,1.5
Area of Cluster402,1.5
Area of Cluster403,1.5
Area of Cluster404,1.5
Area of Cluster405,1.5
Area of Cluster406,1.5
Area of Cluster407,1.5
Area of Cluster408,1.5
Area of Cluster409,1.5
Area of Cluster410,1.5
Area of Cluster411,1.5
Area of Cluster412,1.5
Area of Cluster413,1.5
Area of Cluster414,1.5
Area of Cluster415,1.5
Area of Cluster416,1.5
Area of Cluster417,1.5
Area of Cluster418,1.5
Area of Cluster419,1.5
Area of Cluster420,1.5
Area of Cluster421,1.5
Area of Cluster422,1.5
Area of Cluster423,1.5
Area of Cluster424,1.5
Area of Cluster425,1.5
Area of Cluster426,1.5
Area of Cluster427,1.5
Area of Cluster428,2.0
Area of Cluster429,2.0
Area of Cluster430,2.0
Area of Cluster431,2.0
Area of Cluster432,2.0
Area of Cluster433,2.0
Area of Cluster434,2.0
Area of Cluster435,2.0
Area of Cluster436,2.0
Area of Cluster437,2.0
Area of Cluster438,2.0
Area of Cluster439,2.0
Area of Cluster440,2.0
Area of Cluster441,2.0
Area of Cluster442,2.0
Area of Cluster443,2.0
Area of Cluster444,2.0
Area of Cluster445,2.0
Area of Cluster446,2.0
Area of Cluster447,2.0
Area of Cluster448,2.0
Area of Cluster449,2.0
Area of Cluster450,2.0
Area of Cluster451,2.0
Area of Cluster452,2.0
Area of Cluster453,2.0
Area of Cluster454,2.0
Area of Cluster455,2.0
Area of Cluster456,2.0
Area of Cluster457,2.0
Area of Cluster458,2.0
Area of Cluster459,2.0
Area of Cluster460,2.0
Area of Cluster461,2.0
Area of Cluster462,2.0
Area of Cluster463,2.0
Area of Cluster464,2.0
Area of Cluster465,2.0
Area of Cluster466,2.0
Area of Cluster467,2.0
Area of Cluster468,2.0
Area of Cluster469,2.0
Area of Cluster470,2.0
Area of Cluster471,2.0
Area of Cluster472,2.0
Area of Cluster473,2.0
Area of Cluster474,2.5
Area of Cluster475,2.5
Area of Cluster476,2.5
Area of Cluster477,2.5
Area of Cluster478,2.5
Area of Cluster479,2.5
Area of Cluster480,2.5
Area of Cluster481,2.5
Area of Cluster482,2.5
Area of Cluster483,2.5
Area of Cluster484,2.5
Area of Cluster485,2.5
Area of Cluster486,2.5
Area of Cluster487,2.5
Area of Cluster488,2.5
Area of Cluster489,2.5
Area of Cluster490,2.5
Area of Cluster491,2.5
Area of Cluster492,2.5
Area of Cluster493,2.5
Area of Cluster494,2.5
Area of Cluster495,2.5
Area of Cluster496,2.5
Area of Cluster497,2.5
Area of Cluster498,2.5
Area of Cluster499,2.5
Area of Cluster500,2.5
Area of Cluster501,2.5
Area of Cluster502,3.0
Area of Cluster503,3.0
Area of Cluster504,3.0
Area of Cluster505,3.0
Area of Cluster506,3.0
Area of Cluster507,3.0
Area of Cluster508,3.0
Area of Cluster509,3.0
Area of Cluster510,3.0
Area of Cluster511,3.0
Area of Cluster512,3.0
Area of Cluster513,3.0
Area of Cluster514,3.0
Area of Cluster515,3.0
Area of Cluster516,3.0
Area of Cluster517,3.0
Area of Cluster518,3.0
Area of Cluster519,3.0
Area of Cluster520,3.5
Area of Cluster521,3.5
Area of Cluster522,3.5
Area of Cluster523,3.5
Area of Cluster524,3.5
Area of Cluster525,3.5
Area of Cluster526,3.5
Area of Cluster527,3.5
Area of Cluster528,3.5
Area of Cluster529,3.5
Area of Cluster530,3.5
Area of Cluster531,3.5
Area of Cluster532,3.5
Area of Cluster533,3.5
Area of Cluster534,3.5
Area of Cluster535,3.5
Area of Cluster536,3.5
Area of Cluster537,3.5
Area of Cluster538,3.5
Area of Cluster539,4.0
Area of Cluster540,4.0
Area of Cluster541,4.0
Area of Cluster542,4.0
Area of Cluster543,4.0
Area of Cluster544,4.0
Area of Cluster545,4.0
Area of Cluster546,4.0
Area of Cluster547,4.0
Area of Cluster548,4.0
Area of Cluster549,4.0
Area of Cluster550,4.0
Area of Cluster551,4.0
Area of Cluster552,4.0
Area of Cluster553,4.0
Area of Cluster554,4.0
Area of Cluster555,4.0
Area of Cluster556,4.0
Area of Cluster557,4.0
Area of Cluster558,4.0
Area of Cluster559,4.0
Area of Cluster560,4.0
Area of Cluster561,4.0
Area of Cluster562,4.0
Area of Cluster563,4.0
Area of Cluster564,4.0
Area of Cluster565,4.0
Area of Cluster566,4.0
Area of Cluster567,4.0
Area of Cluster568,4.5
Area of Cluster569,4.5
Area of Cluster570,4.5
Area of Cluster571,4.5
Area of Cluster572,4.5
Area of Cluster573,4.5
Area of Cluster574,4.5
Area of Cluster575,4.5
Area of Cluster576,4.5
Area of Cluster577,5.0
Area of Cluster578,5.0
Area of Cluster579,5.0
Area of Cluster580,5.0
Area of Cluster581,5.0
Area of Cluster582,5.0
Area of Cluster583,5.0
Area of Cluster584,5.0
Area of Cluster585,5.0
Area of Cluster586,5.0
Area of Cluster587,5.0
Area of Cluster588,5.0
Area of Cluster589,5.0
Area of Cluster590,5.0
Area of Cluster591,5.5
Area of Cluster592,5.5
Area of Cluster593,5.5
Area of Cluster594,5.5
Area of Cluster595,5.5
Area of Cluster596,5.5
Area of Cluster597,5.5
Area of Cluster598,5.5
Area of Cluster599,5.5
Area of Cluster600,5.5
Area of Cluster601,5.5
Area of Cluster602,5.5
Area of Cluster603,5.5
Area of Cluster604,5.5
Area of Cluster605,5.5
Area of Cluster606,5.5
Area of Cluster607,5.5
Area of Cluster608,5.5
Area of Cluster609,6.0
Area of Cluster610,6.0
Area of Cluster611,6.0
Area of Cluster612,6.0
Area of Cluster613,6.0
Area of Cluster614,6.0
Area of Cluster615,6.0
Area of Cluster616,6.0
Area of Cluster617,6.0
Area of Cluster618,6.0
Area of Cluster619,6.0
Area of Cluster620,6.0
Area of Cluster621,6.0
Area of Cluster622,6.0
Area of Cluster623,6.0
Area of Cluster624,6.5
Area of Cluster625,6.5
Area of Cluster626,6.5
Area of Cluster627,6.5
Area of Cluster628,6.5
Area of Cluster629,6.5
Area of Cluster630,6.5
Area of Cluster631,6.5
Area of Cluster632,6.5
Area of Cluster633,6.5
Area of Cluster634,6.5
Area of Cluster635,6.5
Area of Cluster636,6.5
Area of Cluster637,7.0
Area of Cluster638,7.0
Area of Cluster639,7.0
Area of Cluster640,7.0
Area of Cluster641,7.0
Area of Cluster642,7.0
Area of Cluster643,7.0
Area of Cluster644,7.0
Area of Cluster645,7.5
Area of Cluster646,7.5
Area of Cluster647,7.5
Area of Cluster648,8.0
Area of Cluster649,8.0
Area of Cluster650,8.0
Area of Cluster651,8.0
Area of Cluster652,8.0
Area of Cluster653,8.0
Area of Cluster654,8.0
Area of Cluster655,8.0
Area of Cluster656,8.0
Area of Cluster657,8.5
Area of Cluster658,8.5
Area of Cluster659,8.5
Area of Cluster660,8.5
Area of Cluster661,8.5
Area of Cluster662,8.5
Area of Cluster663,9.0
Area of Cluster664,9.0
Area of Cluster665,9.0
Area of Cluster666,9.0
Area of Cluster667,9.0
Area of Cluster668,9.0
Area of Cluster669,9.0
Area of Cluster670,9.0
Area of Cluster671,9.0
Area of Cluster672,9.5
Area of Cluster673,9.5
Area of Cluster674,9.5
Area of Cluster675,9.5
Area of Cluster676,9.5
Area of Cluster677,9.5
Area of Cluster678,9.5
Area of Cluster679,9.5
Area of Cluster680,10.0
Area of Cluster681,10.0
Area of Cluster682,10.0
Area of Cluster683,10.0
Area of Cluster684,10.0
Area of Cluster685,10.0
Area of Cluster686,10.0
Area of Cluster687,10.5
Area of Cluster688,10.5
Area of Cluster689,11.0
Area of Cluster690,11.0
Area of Cluster691,11.0
Area of Cluster692,11.0
Area of Cluster693,11.0
Area of Cluster694,11.0
Area of Cluster695,11.5
Area of Cluster696,11.5
Area of Cluster697,11.5
Area of Cluster698,11.5
Area of Cluster699,11.5
Area of Cluster700,11.5
Area of Cluster701,11.5
Area of Cluster702,12.0
Area of Cluster703,12.0
Area of Cluster704,12.0
Area of Cluster705,12.0
Area of Cluster706,12.0
Area of Cluster707,12.0
Area of Cluster708,12.5
Area of Cluster709,12.5
Area of Cluster710,12.5
Area of Cluster711,12.5
Area of Cluster712,12.5
Area of Cluster713,12.5
Area of Cluster714,12.5
Area of Cluster715,12.5
Area of Cluster716,12.5
Area of Cluster717,12.5
Area of Cluster718,13.0
Area of Cluster719,13.0
Area of Cluster720,13.0
Area of Cluster721,13.0
Area of Cluster722,13.0
Area of Cluster723,13.0
Area of Cluster724,13.5
Area of Cluster725,13.5
Area of Cluster726,13.5
Area of Cluster727,13.5
Area of Cluster728,13.5
Area of Cluster729,13.5
Area of Cluster730,14.0
Area of Cluster731,14.0
Area of Cluster732,14.0
Area of Cluster733,14.0
Area of Cluster734,14.0
Area of Cluster735,14.0
Area of Cluster736,14.0
Area of Cluster737,14.5
Area of Cluster738,15.0
Area of Cluster739,15.0
Area of Cluster740,15.0
Area of Cluster741,15.5
Area of Cluster742,15.5
Area of Cluster743,15.5
Area of Cluster744,15.5
Area of Cluster745,15.5
Area of Cluster746,16.0
Area of Cluster747,16.0
Area of Cluster748,16.0
Area of Cluster749,16.0
Area of Cluster750,16.0
Area of Cluster751,16.0
Area of Cluster752,16.0
Area of Cluster753,16.5
Area of Cluster754,16.5
Area of Cluster755,16.5
Area of Cluster756,16.5
Area of Cluster757,16.5
Area of Cluster758,16.5
Area of Cluster759,16.5
Area of Cluster760,17.0
Area of Cluster761,17.0
Area of Cluster762,17.5
Area of Cluster763,17.5
Area of Cluster764,17.5
Area of Cluster765,17.5
Area of Cluster766,17.5
Area of Cluster767,17.5
Area of Cluster768,18.0
Area of Cluster769,18.0
Area of Cluster770,18.0
Area of Cluster771,18.0
Area of Cluster772,18.0
Area of Cluster773,18.5
Area of Cluster774,18.5
Area of Cluster775,18.5
Area of Cluster776,18.5
Area of Cluster777,18.5
Area of Cluster778,18.5
Area of Cluster779,18.5
Area of Cluster780,18.5
Area of Cluster781,18.5
Area of Cluster782,19.0
Area of Cluster783,19.0
Area of Cluster784,19.0
Area of Cluster785,19.0
Area of Cluster786,19.0
Area of Cluster787,19.0
Area of Cluster788,19.0
Area of Cluster789,19.5
Area of Cluster790,19.5
Area of Cluster791,19.5
Area of Cluster792,19.5
Area of Cluster793,20.0
Area of Cluster794,20.0
Area of Cluster795,20.0
Area of Cluster796,20.0
Area of Cluster797,20.5
Area of Cluster798,20.5
Area of Cluster799,20.5
Area of Cluster800,20.5
Area of Cluster801,20.5
Area of Cluster802,21.0
Area of Cluster803,21.0
Area of Cluster804,21.0
Area of Cluster805,21.0
Area of Cluster806,21.5
Area of Cluster807,21.5
Area of Cluster808,21.5
Area of Cluster809,21.5
Area of Cluster810,22.0
Area of Cluster811,22.0
Area of Cluster812,22.0
Area of Cluster813,22.0
Area of Cluster814,22.0
Area of Cluster815,22.5
Area of Cluster816,22.5
Area of Cluster817,23.0
Area of Cluster818,23.0
Area of Cluster819,23.0
Area of Cluster820,23.5
Area of Cluster821,23.5
Area of Cluster822,23.5
Area of Cluster823,23.5
Area of Cluster824,24.0
Area of Cluster825,24.0
Area of Cluster826,24.0
Area of Cluster827,24.5
Area of Cluster828,24.5
Area of Cluster829,24.5
Area of Cluster830,24.5
Area of Cluster831,24.5
Area of Cluster832,25.0
Area of Cluster833,25.0
Area of Cluster834,25.0
Area of Cluster835,25.0
Area of Cluster836,25.0
Area of Cluster837,25.5
Area of Cluster838,25.5
Area of Cluster839,25.5
Area of Cluster840,26.0
Area of Cluster841,26.0
Area of Cluster842,26.0
Area of Cluster843,26.0
Area of Cluster844,26.0
Area of Cluster845,26.5
Area of Cluster846,27.0
Area of Cluster847,27.0
Area of Cluster848,27.0
Area of Cluster849,27.5
Area of Cluster850,27.5
Area of Cluster851,27.5
Area of Cluster852,27.5
Area of Cluster853,28.0
Area of Cluster854,28.0
Area of Cluster855,28.5
Area of Cluster856,28.5
Area of Cluster857,29.0
Area of Cluster858,29.0
Area of Cluster859,29.0
Area of Cluster860,29.5
Area of Cluster861,29.5
Area of Cluster862,30.0
Area of Cluster863,30.0
Area of Cluster864,30.0
Area of Cluster865,30.0
Area of Cluster866,30.0
Area of Cluster867,30.0
Area of Cluster868,30.5
Area of Cluster869,30.5
Area of Cluster870,31.0
Area of Cluster871,31.0
Area of Cluster872,31.0
Area of Cluster873,31.5
Area of Cluster874,31.5
Area of Cluster875,32.0
Area of Cluster876,32.0
Area of Cluster877,32.0
Area of Cluster878,32.0
Area of Cluster879,32.0
Area of Cluster880,32.5
Area of Cluster881,33.0
Area of Cluster882,33.0
Area of Cluster883,33.0
Area of Cluster884,33.5
Area of Cluster885,34.0
Area of Cluster886,34.0
Area of Cluster887,34.0
Area of Cluster888,34.0
Area of Cluster889,34.5
Area of Cluster890,34.5
Area of Cluster891,34.5
Area of Cluster892,35.0
Area of Cluster893,35.5
Area of Cluster894,36.0
Area of Cluster895,36.0
Area of Cluster896,36.5
Area of Cluster897,36.5
Area of Cluster898,36.5
Area of Cluster899,37.0
Area of Cluster900,37.0
Area of Cluster901,37.0
Area of Cluster902,37.0
Area of Cluster903,37.0
Area of Cluster904,37.5
Area of Cluster905,37.5
Area of Cluster906,38.5
Area of Cluster907,38.5
Area of Cluster908,38.5
Area of Cluster909,39.0
Area of Cluster910,39.5
Area of Cluster911,39.5
Area of Cluster912,39.5
Area of Cluster913,39.5
Area of Cluster914,40.0
Area of Cluster915,40.0
Area of Cluster916,40.5
Area of Cluster917,40.5
Area of Cluster918,41.0
Area of Cluster919,41.5
Area of Cluster920,41.5
Area of Cluster921,41.5
Area of Cluster922,42.5
Area of Cluster923,42.5
Area of Cluster924,42.5
Area of Cluster925,42.5
Area of Cluster926,43.0
Area of Cluster927,43.0
Area of Cluster928,43.5
Area of Cluster929,43.5
Area of Cluster930,43.5
Area of Cluster931,43.5
Area of Cluster932,44.0
Area of Cluster933,44.5
Area of Cluster934,45.0
Area of Cluster935,45.5
Area of Cluster936,45.5
Area of Cluster937,45.5
Area of Cluster938,46.0
Area of Cluster939,46.0
Area of Cluster940,46.0
Area of Cluster941,46.5
Area of Cluster942,46.5
Area of Cluster943,47.5
Area of Cluster944,47.5
Area of Cluster945,47.5
Area of Cluster946,48.0
Area of Cluster947,48.0
Area of Cluster948,48.5
Area of Cluster949,49.0
Area of Cluster950,49.0
Area of Cluster951,49.0
Area of Cluster952,49.0
Area of Cluster953,49.5
Area of Cluster954,49.5
Area of Cluster955,49.5
Area of Cluster956,50.0
Area of Cluster957,51.0
Area of Cluster958,51.0
Area of Cluster959,52.0
Area of Cluster960,52.5
Area of Cluster961,53.0
Area of Cluster962,53.5
Area of Cluster963,53.5
Area of Cluster964,54.0
Area of Cluster965,54.5
Area of Cluster966,55.0
Area of Cluster967,55.0
Area of Cluster968,55.5
Area of Cluster969,55.5
Area of Cluster970,56.0
Area of Cluster971,57.5
Area of Cluster972,57.5
Area of Cluster973,57.5
Area of Cluster974,57.5
Area of Cluster975,58.0
Area of Cluster976,58.0
Area of Cluster977,58.5
Area of Cluster978,58.5
Area of Cluster979,60.0
Area of Cluster980,61.0
Area of Cluster981,61.0
Area of Cluster982,61.5
Area of Cluster983,61.5
Area of Cluster984,62.0
Area of Cluster985,62.5
Area of Cluster986,64.5
Area of Cluster987,64.5
Area of Cluster988,65.0
Area of Cluster989,65.0
Area of Cluster990,65.5
Area of Cluster991,65.5
Area of Cluster992,66.5
Area of Cluster993,66.5
Area of Cluster994,66.5
Area of Cluster995,66.5
Area of Cluster996,67.0
Area of Cluster997,68.0
Area of Cluster998,69.0
Area of Cluster999,69.5
Area of Cluster1000,70.0
Area of Cluster1001,70.5
Area of Cluster1002,70.5
Area of Cluster1003,71.0
Area of Cluster1004,71.5
Area of Cluster1005,72.0
Area of Cluster1006,72.0
Area of Cluster1007,72.5
Area of Cluster1008,74.0
Area of Cluster1009,74.0
Area of Cluster1010,74.5
Area of Cluster1011,74.5
Area of Cluster1012,76.0
Area of Cluster1013,76.0
Area of Cluster1014,76.0
Area of Cluster1015,76.0
Area of Cluster1016,76.5
Area of Cluster1017,76.5
Area of Cluster1018,76.5
Area of Cluster1019,76.5
Area of Cluster1020,77.5
Area of Cluster1021,78.5
Area of Cluster1022,79.5
Area of Cluster1023,79.5
Area of Cluster1024,79.5
Area of Cluster1025,80.5
Area of Cluster1026,81.0
Area of Cluster1027,81.0
Area of Cluster1028,81.0
Area of Cluster1029,81.5
Area of Cluster1030,81.5
Area of Cluster1031,82.0
Area of Cluster1032,83.0
Area of Cluster1033,83.0
Area of Cluster1034,84.0
Area of Cluster1035,84.5
Area of Cluster1036,84.5
Area of Cluster1037,85.0
Area of Cluster1038,85.5
Area of Cluster1039,86.0
Area of Cluster1040,86.5
Area of Cluster1041,87.5
Area of Cluster1042,89.0
Area of Cluster1043,89.0
Area of Cluster1044,89.0
Area of Cluster1045,89.5
Area of Cluster1046,89.5
Area of Cluster1047,92.0
Area of Cluster1048,92.0
Area of Cluster1049,92.0
Area of Cluster1050,93.0
Area of Cluster1051,93.5
Area of Cluster1052,94.0
Area of Cluster1053,94.5
Area of Cluster1054,95.0
Area of Cluster1055,95.5
Area of Cluster1056,95.5
Area of Cluster1057,96.0
Area of Cluster1058,97.5
Area of Cluster1059,98.5
Area of Cluster1060,99.0
Area of Cluster1061,99.0
Area of Cluster1062,99.5
Area of Cluster1063,101.5
Area of Cluster1064,102.0
Area of Cluster1065,105.0
Area of Cluster1066,106.0
Area of Cluster1067,107.0
Area of Cluster1068,108.0
