exp12_12_1,Number of Total Clusters
Area of Cluster250,0.0
Area of Cluster251,0.0
Area of Cluster252,0.0
Area of Cluster253,0.0
Area of Cluster254,0.0
Area of Cluster255,0.0
Area of Cluster256,0.0
Area of Cluster257,0.0
Area of Cluster258,0.0
Area of Cluster259,0.0
Area of Cluster260,0.0
Area of Cluster261,0.0
Area of Cluster262,0.0
Area of Cluster263,0.0
Area of Cluster264,0.0
Area of Cluster265,0.0
Area of Cluster266,0.0
Area of Cluster267,0.0
Area of Cluster268,0.0
Area of Cluster269,0.0
Area of Cluster270,0.0
Area of Cluster271,0.0
Area of Cluster272,0.0
Area of Cluster273,0.0
Area of Cluster274,0.0
Area of Cluster275,0.0
Area of Cluster276,0.0
Area of Cluster277,0.0
Area of Cluster278,0.0
Area of Cluster279,0.0
Area of Cluster280,0.0
Area of Cluster281,0.0
Area of Cluster282,0.0
Area of Cluster283,0.0
Area of Cluster284,0.0
Area of Cluster285,0.0
Area of Cluster286,0.0
Area of Cluster287,0.0
Area of Cluster288,0.0
Area of Cluster289,0.0
Area of Cluster290,0.0
Area of Cluster291,0.0
Area of Cluster292,0.0
Area of Cluster293,0.0
Area of Cluster294,0.0
Area of Cluster295,0.0
Area of Cluster296,0.0
Area of Cluster297,0.0
Area of Cluster298,0.0
Area of Cluster299,0.0
Area of Cluster300,0.0
Area of Cluster301,0.0
Area of Cluster302,0.0
Area of Cluster303,0.0
Area of Cluster304,0.0
Area of Cluster305,0.0
Area of Cluster306,0.0
Area of Cluster307,0.0
Area of Cluster308,0.0
Area of Cluster309,0.0
Area of Cluster310,0.0
Area of Cluster311,0.0
Area of Cluster312,0.0
Area of Cluster313,0.0
Area of Cluster314,0.0
Area of Cluster315,0.0
Area of Cluster316,0.5
Area of Cluster317,0.5
Area of Cluster318,0.5
Area of Cluster319,0.5
Area of Cluster320,0.5
Area of Cluster321,0.5
Area of Cluster322,0.5
Area of Cluster323,0.5
Area of Cluster324,0.5
Area of Cluster325,0.5
Area of Cluster326,0.5
Area of Cluster327,0.5
Area of Cluster328,0.5
Area of Cluster329,0.5
Area of Cluster330,0.5
Area of Cluster331,0.5
Area of Cluster332,0.5
Area of Cluster333,0.5
Area of Cluster334,0.5
Area of Cluster335,0.5
Area of Cluster336,0.5
Area of Cluster337,0.5
Area of Cluster338,0.5
Area of Cluster339,0.5
Area of Cluster340,0.5
Area of Cluster341,0.5
Area of Cluster342,0.5
Area of Cluster343,0.5
Area of Cluster344,0.5
Area of Cluster345,0.5
Area of Cluster346,0.5
Area of Cluster347,0.5
Area of Cluster348,0.5
Area of Cluster349,0.5
Area of Cluster350,0.5
Area of Cluster351,0.5
Area of Cluster352,0.5
Area of Cluster353,0.5
Area of Cluster354,1.0
Area of Cluster355,1.0
Area of Cluster356,1.0
Area of Cluster357,1.0
Area of Cluster358,1.0
Area of Cluster359,1.0
Area of Cluster360,1.0
Area of Cluster361,1.0
Area of Cluster362,1.0
Area of Cluster363,1.0
Area of Cluster364,1.0
Area of Cluster365,1.0
Area of Cluster366,1.0
Area of Cluster367,1.0
Area of Cluster368,1.0
Area of Cluster369,1.0
Area of Cluster370,1.0
Area of Cluster371,1.0
Area of Cluster372,1.0
Area of Cluster373,1.0
Area of Cluster374,1.0
Area of Cluster375,1.0
Area of Cluster376,1.0
Area of Cluster377,1.0
Area of Cluster378,1.0
Area of Cluster379,1.0
Area of Cluster380,1.0
Area of Cluster381,1.0
Area of Cluster382,1.0
Area of Cluster383,1.0
Area of Cluster384,1.0
Area of Cluster385,1.0
Area of Cluster386,1.0
Area of Cluster387,1.0
Area of Cluster388,1.0
Area of Cluster389,1.0
Area of Cluster390,1.0
Area of Cluster391,1.0
Area of Cluster392,1.0
Area of Cluster393,1.0
Area of Cluster394,1.0
Area of Cluster395,1.0
Area of Cluster396,1.0
Area of Cluster397,1.0
Area of Cluster398,1.0
Area of Cluster399,1.0
Area of Cluster400,1.0
Area of Cluster401,1.0
Area of Cluster402,1.0
Area of Cluster403,1.0
Area of Cluster404,1.0
Area of Cluster405,1.0
Area of Cluster406,1.0
Area of Cluster407,1.0
Area of Cluster408,1.0
Area of Cluster409,1.0
Area of Cluster410,1.5
Area of Cluster411,1.5
Area of Cluster412,1.5
Area of Cluster413,1.5
Area of Cluster414,1.5
Area of Cluster415,1.5
Area of Cluster416,1.5
Area of Cluster417,1.5
Area of Cluster418,1.5
Area of Cluster419,1.5
Area of Cluster420,1.5
Area of Cluster421,1.5
Area of Cluster422,1.5
Area of Cluster423,1.5
Area of Cluster424,1.5
Area of Cluster425,1.5
Area of Cluster426,1.5
Area of Cluster427,1.5
Area of Cluster428,1.5
Area of Cluster429,1.5
Area of Cluster430,1.5
Area of Cluster431,1.5
Area of Cluster432,1.5
Area of Cluster433,1.5
Area of Cluster434,1.5
Area of Cluster435,1.5
Area of Cluster436,1.5
Area of Cluster437,1.5
Area of Cluster438,1.5
Area of Cluster439,1.5
Area of Cluster440,1.5
Area of Cluster441,1.5
Area of Cluster442,1.5
Area of Cluster443,1.5
Area of Cluster444,1.5
Area of Cluster445,1.5
Area of Cluster446,1.5
Area of Cluster447,1.5
Area of Cluster448,1.5
Area of Cluster449,2.0
Area of Cluster450,2.0
Area of Cluster451,2.0
Area of Cluster452,2.0
Area of Cluster453,2.0
Area of Cluster454,2.0
Area of Cluster455,2.0
Area of Cluster456,2.0
Area of Cluster457,2.0
Area of Cluster458,2.0
Area of Cluster459,2.0
Area of Cluster460,2.0
Area of Cluster461,2.0
Area of Cluster462,2.0
Area of Cluster463,2.0
Area of Cluster464,2.0
Area of Cluster465,2.0
Area of Cluster466,2.0
Area of Cluster467,2.0
Area of Cluster468,2.0
Area of Cluster469,2.0
Area of Cluster470,2.0
Area of Cluster471,2.0
Area of Cluster472,2.0
Area of Cluster473,2.0
Area of Cluster474,2.0
Area of Cluster475,2.0
Area of Cluster476,2.0
Area of Cluster477,2.0
Area of Cluster478,2.0
Area of Cluster479,2.0
Area of Cluster480,2.0
Area of Cluster481,2.0
Area of Cluster482,2.0
Area of Cluster483,2.5
Area of Cluster484,2.5
Area of Cluster485,2.5
Area of Cluster486,2.5
Area of Cluster487,2.5
Area of Cluster488,2.5
Area of Cluster489,2.5
Area of Cluster490,2.5
Area of Cluster491,2.5
Area of Cluster492,2.5
Area of Cluster493,2.5
Area of Cluster494,2.5
Area of Cluster495,2.5
Area of Cluster496,2.5
Area of Cluster497,3.0
Area of Cluster498,3.0
Area of Cluster499,3.0
Area of Cluster500,3.0
Area of Cluster501,3.0
Area of Cluster502,3.0
Area of Cluster503,3.0
Area of Cluster504,3.0
Area of Cluster505,3.0
Area of Cluster506,3.0
Area of Cluster507,3.0
Area of Cluster508,3.0
Area of Cluster509,3.0
Area of Cluster510,3.0
Area of Cluster511,3.0
Area of Cluster512,3.0
Area of Cluster513,3.0
Area of Cluster514,3.0
Area of Cluster515,3.0
Area of Cluster516,3.0
Area of Cluster517,3.0
Area of Cluster518,3.5
Area of Cluster519,3.5
Area of Cluster520,3.5
Area of Cluster521,3.5
Area of Cluster522,3.5
Area of Cluster523,3.5
Area of Cluster524,3.5
Area of Cluster525,3.5
Area of Cluster526,3.5
Area of Cluster527,3.5
Area of Cluster528,3.5
Area of Cluster529,3.5
Area of Cluster530,3.5
Area of Cluster531,3.5
Area of Cluster532,3.5
Area of Cluster533,3.5
Area of Cluster534,3.5
Area of Cluster535,3.5
Area of Cluster536,4.0
Area of Cluster537,4.0
Area of Cluster538,4.0
Area of Cluster539,4.0
Area of Cluster540,4.0
Area of Cluster541,4.0
Area of Cluster542,4.0
Area of Cluster543,4.0
Area of Cluster544,4.0
Area of Cluster545,4.0
Area of Cluster546,4.5
Area of Cluster547,4.5
Area of Cluster548,4.5
Area of Cluster549,4.5
Area of Cluster550,4.5
Area of Cluster551,4.5
Area of Cluster552,5.0
Area of Cluster553,5.0
Area of Cluster554,5.0
Area of Cluster555,5.0
Area of Cluster556,5.0
Area of Cluster557,5.0
Area of Cluster558,5.0
Area of Cluster559,5.0
Area of Cluster560,5.0
Area of Cluster561,5.0
Area of Cluster562,5.0
Area of Cluster563,5.0
Area of Cluster564,5.5
Area of Cluster565,5.5
Area of Cluster566,5.5
Area of Cluster567,5.5
Area of Cluster568,5.5
Area of Cluster569,5.5
Area of Cluster570,5.5
Area of Cluster571,5.5
Area of Cluster572,5.5
Area of Cluster573,5.5
Area of Cluster574,5.5
Area of Cluster575,6.0
Area of Cluster576,6.0
Area of Cluster577,6.0
Area of Cluster578,6.0
Area of Cluster579,6.0
Area of Cluster580,6.0
Area of Cluster581,6.0
Area of Cluster582,6.0
Area of Cluster583,6.0
Area of Cluster584,6.0
Area of Cluster585,6.0
Area of Cluster586,6.5
Area of Cluster587,6.5
Area of Cluster588,6.5
Area of Cluster589,6.5
Area of Cluster590,6.5
Area of Cluster591,6.5
Area of Cluster592,6.5
Area of Cluster593,6.5
Area of Cluster594,6.5
Area of Cluster595,6.5
Area of Cluster596,6.5
Area of Cluster597,7.0
Area of Cluster598,7.0
Area of Cluster599,7.0
Area of Cluster600,7.0
Area of Cluster601,7.0
Area of Cluster602,7.0
Area of Cluster603,7.0
Area of Cluster604,7.0
Area of Cluster605,7.5
Area of Cluster606,7.5
Area of Cluster607,7.5
Area of Cluster608,7.5
Area of Cluster609,7.5
Area of Cluster610,7.5
Area of Cluster611,7.5
Area of Cluster612,7.5
Area of Cluster613,7.5
Area of Cluster614,7.5
Area of Cluster615,8.0
Area of Cluster616,8.0
Area of Cluster617,8.0
Area of Cluster618,8.0
Area of Cluster619,8.0
Area of Cluster620,8.0
Area of Cluster621,8.0
Area of Cluster622,8.5
Area of Cluster623,8.5
Area of Cluster624,8.5
Area of Cluster625,8.5
Area of Cluster626,8.5
Area of Cluster627,8.5
Area of Cluster628,8.5
Area of Cluster629,8.5
Area of Cluster630,9.0
Area of Cluster631,9.0
Area of Cluster632,9.0
Area of Cluster633,9.0
Area of Cluster634,9.0
Area of Cluster635,9.0
Area of Cluster636,9.0
Area of Cluster637,9.0
Area of Cluster638,9.5
Area of Cluster639,9.5
Area of Cluster640,9.5
Area of Cluster641,9.5
Area of Cluster642,9.5
Area of Cluster643,9.5
Area of Cluster644,9.5
Area of Cluster645,10.0
Area of Cluster646,10.0
Area of Cluster647,10.0
Area of Cluster648,10.0
Area of Cluster649,10.0
Area of Cluster650,10.0
Area of Cluster651,10.0
Area of Cluster652,10.0
Area of Cluster653,10.5
Area of Cluster654,10.5
Area of Cluster655,10.5
Area of Cluster656,10.5
Area of Cluster657,10.5
Area of Cluster658,11.0
Area of Cluster659,11.0
Area of Cluster660,11.0
Area of Cluster661,11.0
Area of Cluster662,11.0
Area of Cluster663,11.0
Area of Cluster664,11.0
Area of Cluster665,11.5
Area of Cluster666,11.5
Area of Cluster667,11.5
Area of Cluster668,11.5
Area of Cluster669,11.5
Area of Cluster670,11.5
Area of Cluster671,12.0
Area of Cluster672,12.0
Area of Cluster673,12.0
Area of Cluster674,12.0
Area of Cluster675,12.0
Area of Cluster676,12.0
Area of Cluster677,12.5
Area of Cluster678,12.5
Area of Cluster679,12.5
Area of Cluster680,12.5
Area of Cluster681,13.0
Area of Cluster682,13.0
Area of Cluster683,13.0
Area of Cluster684,13.0
Area of Cluster685,13.0
Area of Cluster686,13.0
Area of Cluster687,13.5
Area of Cluster688,13.5
Area of Cluster689,13.5
Area of Cluster690,13.5
Area of Cluster691,13.5
Area of Cluster692,13.5
Area of Cluster693,13.5
Area of Cluster694,14.0
Area of Cluster695,14.0
Area of Cluster696,14.0
Area of Cluster697,14.0
Area of Cluster698,14.0
Area of Cluster699,14.0
Area of Cluster700,14.0
Area of Cluster701,14.0
Area of Cluster702,14.5
Area of Cluster703,14.5
Area of Cluster704,14.5
Area of Cluster705,14.5
Area of Cluster706,14.5
Area of Cluster707,14.5
Area of Cluster708,14.5
Area of Cluster709,15.0
Area of Cluster710,15.0
Area of Cluster711,15.5
Area of Cluster712,15.5
Area of Cluster713,15.5
Area of Cluster714,15.5
Area of Cluster715,15.5
Area of Cluster716,16.0
Area of Cluster717,16.0
Area of Cluster718,16.5
Area of Cluster719,16.5
Area of Cluster720,16.5
Area of Cluster721,16.5
Area of Cluster722,16.5
Area of Cluster723,16.5
Area of Cluster724,16.5
Area of Cluster725,16.5
Area of Cluster726,16.5
Area of Cluster727,16.5
Area of Cluster728,17.0
Area of Cluster729,17.5
Area of Cluster730,17.5
Area of Cluster731,17.5
Area of Cluster732,17.5
Area of Cluster733,18.0
Area of Cluster734,18.0
Area of Cluster735,18.0
Area of Cluster736,18.0
Area of Cluster737,18.0
Area of Cluster738,18.0
Area of Cluster739,18.0
Area of Cluster740,18.5
Area of Cluster741,18.5
Area of Cluster742,18.5
Area of Cluster743,19.0
Area of Cluster744,19.0
Area of Cluster745,19.0
Area of Cluster746,19.0
Area of Cluster747,19.0
Area of Cluster748,19.0
Area of Cluster749,19.0
Area of Cluster750,19.5
Area of Cluster751,19.5
Area of Cluster752,19.5
Area of Cluster753,19.5
Area of Cluster754,19.5
Area of Cluster755,19.5
Area of Cluster756,19.5
Area of Cluster757,19.5
Area of Cluster758,20.0
Area of Cluster759,20.5
Area of Cluster760,20.5
Area of Cluster761,20.5
Area of Cluster762,20.5
Area of Cluster763,20.5
Area of Cluster764,20.5
Area of Cluster765,21.0
Area of Cluster766,21.5
Area of Cluster767,22.0
Area of Cluster768,22.0
Area of Cluster769,22.0
Area of Cluster770,22.0
Area of Cluster771,22.5
Area of Cluster772,22.5
Area of Cluster773,22.5
Area of Cluster774,22.5
Area of Cluster775,22.5
Area of Cluster776,23.0
Area of Cluster777,23.0
Area of Cluster778,23.0
Area of Cluster779,23.0
Area of Cluster780,23.0
Area of Cluster781,23.0
Area of Cluster782,23.5
Area of Cluster783,23.5
Area of Cluster784,23.5
Area of Cluster785,24.0
Area of Cluster786,24.0
Area of Cluster787,24.5
Area of Cluster788,24.5
Area of Cluster789,24.5
Area of Cluster790,25.0
Area of Cluster791,25.5
Area of Cluster792,26.0
Area of Cluster793,26.0
Area of Cluster794,26.0
Area of Cluster795,26.0
Area of Cluster796,26.5
Area of Cluster797,26.5
Area of Cluster798,26.5
Area of Cluster799,27.0
Area of Cluster800,27.5
Area of Cluster801,27.5
Area of Cluster802,27.5
Area of Cluster803,28.0
Area of Cluster804,28.0
Area of Cluster805,29.0
Area of Cluster806,29.5
Area of Cluster807,29.5
Area of Cluster808,29.5
Area of Cluster809,29.5
Area of Cluster810,30.0
Area of Cluster811,31.0
Area of Cluster812,31.0
Area of Cluster813,31.0
Area of Cluster814,31.0
Area of Cluster815,31.5
Area of Cluster816,32.0
Area of Cluster817,32.5
Area of Cluster818,33.0
Area of Cluster819,33.5
Area of Cluster820,33.5
Area of Cluster821,34.0
Area of Cluster822,34.0
Area of Cluster823,34.0
Area of Cluster824,35.0
Area of Cluster825,35.5
Area of Cluster826,35.5
Area of Cluster827,36.0
Area of Cluster828,36.5
Area of Cluster829,36.5
Area of Cluster830,37.0
Area of Cluster831,37.0
Area of Cluster832,37.0
Area of Cluster833,37.5
Area of Cluster834,38.5
Area of Cluster835,39.0
Area of Cluster836,39.0
Area of Cluster837,39.5
Area of Cluster838,40.0
Area of Cluster839,40.0
Area of Cluster840,40.5
Area of Cluster841,40.5
Area of Cluster842,41.0
Area of Cluster843,41.0
Area of Cluster844,41.5
Area of Cluster845,41.5
Area of Cluster846,41.5
Area of Cluster847,43.0
Area of Cluster848,43.0
Area of Cluster849,43.5
Area of Cluster850,44.0
Area of Cluster851,44.5
Area of Cluster852,44.5
Area of Cluster853,45.0
Area of Cluster854,45.5
Area of Cluster855,45.5
Area of Cluster856,46.0
Area of Cluster857,46.0
Area of Cluster858,46.5
Area of Cluster859,46.5
Area of Cluster860,47.0
Area of Cluster861,47.0
Area of Cluster862,47.0
Area of Cluster863,47.5
Area of Cluster864,47.5
Area of Cluster865,48.0
Area of Cluster866,48.5
Area of Cluster867,48.5
Area of Cluster868,48.5
Area of Cluster869,48.5
Area of Cluster870,48.5
Area of Cluster871,49.5
Area of Cluster872,50.0
Area of Cluster873,50.0
Area of Cluster874,50.0
Area of Cluster875,50.5
Area of Cluster876,50.5
Area of Cluster877,50.5
Area of Cluster878,51.0
Area of Cluster879,51.0
Area of Cluster880,51.0
Area of Cluster881,52.5
Area of Cluster882,53.0
Area of Cluster883,53.5
Area of Cluster884,53.5
Area of Cluster885,54.5
Area of Cluster886,54.5
Area of Cluster887,55.0
Area of Cluster888,55.5
Area of Cluster889,56.0
Area of Cluster890,56.0
Area of Cluster891,56.0
Area of Cluster892,56.5
Area of Cluster893,57.0
Area of Cluster894,57.0
Area of Cluster895,57.0
Area of Cluster896,57.0
Area of Cluster897,58.0
Area of Cluster898,58.0
Area of Cluster899,58.5
Area of Cluster900,58.5
Area of Cluster901,58.5
Area of Cluster902,59.0
Area of Cluster903,59.0
Area of Cluster904,59.0
Area of Cluster905,59.0
Area of Cluster906,59.5
Area of Cluster907,60.0
Area of Cluster908,60.5
Area of Cluster909,60.5
Area of Cluster910,60.5
Area of Cluster911,61.0
Area of Cluster912,61.0
Area of Cluster913,61.0
Area of Cluster914,61.5
Area of Cluster915,62.0
Area of Cluster916,63.5
Area of Cluster917,64.0
Area of Cluster918,64.5
Area of Cluster919,65.0
Area of Cluster920,66.0
Area of Cluster921,67.5
Area of Cluster922,67.5
Area of Cluster923,68.0
Area of Cluster924,68.0
Area of Cluster925,69.0
Area of Cluster926,70.5
Area of Cluster927,70.5
Area of Cluster928,71.0
Area of Cluster929,72.0
Area of Cluster930,72.0
Area of Cluster931,72.5
Area of Cluster932,72.5
Area of Cluster933,73.0
Area of Cluster934,73.0
Area of Cluster935,74.0
Area of Cluster936,74.0
Area of Cluster937,76.0
Area of Cluster938,76.5
Area of Cluster939,77.0
Area of Cluster940,77.0
Area of Cluster941,77.5
Area of Cluster942,78.0
Area of Cluster943,78.5
Area of Cluster944,78.5
Area of Cluster945,79.5
Area of Cluster946,80.0
Area of Cluster947,80.0
Area of Cluster948,80.0
Area of Cluster949,80.5
Area of Cluster950,81.0
Area of Cluster951,81.5
Area of Cluster952,82.0
Area of Cluster953,84.5
Area of Cluster954,86.5
Area of Cluster955,87.0
Area of Cluster956,87.0
Area of Cluster957,87.5
Area of Cluster958,87.5
Area of Cluster959,87.5
Area of Cluster960,88.5
Area of Cluster961,89.0
Area of Cluster962,89.5
Area of Cluster963,95.0
Area of Cluster964,95.0
Area of Cluster965,95.0
Area of Cluster966,97.0
Area of Cluster967,97.0
Area of Cluster968,98.0
Area of Cluster969,99.0
Area of Cluster970,99.5
Area of Cluster971,99.5
Area of Cluster972,101.0
Area of Cluster973,101.5
Area of Cluster974,102.0
Area of Cluster975,103.0
Area of Cluster976,103.0
Area of Cluster977,103.5
Area of Cluster978,104.5
Area of Cluster979,105.0
Area of Cluster980,105.5
Area of Cluster981,106.5
Area of Cluster982,107.0
Area of Cluster983,107.5
Area of Cluster984,107.5
Area of Cluster985,108.0
Area of Cluster986,110.5
Area of Cluster987,110.5
Area of Cluster988,114.0
Area of Cluster989,116.5
Area of Cluster990,116.5
Area of Cluster991,121.5
Area of Cluster992,122.0
Area of Cluster993,124.0
Area of Cluster994,124.0
Area of Cluster995,124.5
Area of Cluster996,125.5
Area of Cluster997,126.0
Area of Cluster998,126.5
Area of Cluster999,128.0
Area of Cluster1000,128.0
Area of Cluster1001,128.5
Area of Cluster1002,130.5
Area of Cluster1003,130.5
Area of Cluster1004,132.0
Area of Cluster1005,132.5
Area of Cluster1006,132.5
Area of Cluster1007,132.5
Area of Cluster1008,133.5
Area of Cluster1009,135.5
Area of Cluster1010,136.0
Area of Cluster1011,138.5
Area of Cluster1012,140.0
Area of Cluster1013,140.5
Area of Cluster1014,140.5
Area of Cluster1015,141.0
Area of Cluster1016,143.0
Area of Cluster1017,144.0
Area of Cluster1018,145.5
Area of Cluster1019,145.5
Area of Cluster1020,147.0
Area of Cluster1021,148.5
Area of Cluster1022,150.0
Area of Cluster1023,150.5
Area of Cluster1024,151.0
Area of Cluster1025,152.0
Area of Cluster1026,152.5
Area of Cluster1027,152.5
Area of Cluster1028,154.5
Area of Cluster1029,154.5
Area of Cluster1030,155.5
Area of Cluster1031,158.5
Area of Cluster1032,160.0
Area of Cluster1033,160.5
Area of Cluster1034,161.0
Area of Cluster1035,165.0
Area of Cluster1036,166.0
Area of Cluster1037,167.0
Area of Cluster1038,167.0
Area of Cluster1039,168.0
Area of Cluster1040,169.0
Area of Cluster1041,169.0
Area of Cluster1042,169.5
Area of Cluster1043,171.5
Area of Cluster1044,172.5
Area of Cluster1045,172.5
Area of Cluster1046,174.5
Area of Cluster1047,174.5
Area of Cluster1048,175.0
Area of Cluster1049,175.5
Area of Cluster1050,176.0
Area of Cluster1051,176.5
Area of Cluster1052,177.0
Area of Cluster1053,181.0
Area of Cluster1054,182.5
Area of Cluster1055,186.5
Area of Cluster1056,190.5
Area of Cluster1057,192.5
Area of Cluster1058,193.0
Area of Cluster1059,197.0
Area of Cluster1060,197.5
Area of Cluster1061,197.5
Area of Cluster1062,198.0
Area of Cluster1063,199.5
Area of Cluster1064,200.5
Area of Cluster1065,200.5
Area of Cluster1066,202.5
Area of Cluster1067,208.0
Area of Cluster1068,210.5
