exp10_10_2,Number of Total Clusters
Area of Cluster167,0.5
Area of Cluster168,0.5
Area of Cluster169,0.5
Area of Cluster170,0.5
Area of Cluster171,0.5
Area of Cluster172,0.5
Area of Cluster173,0.5
Area of Cluster174,0.5
Area of Cluster175,0.5
Area of Cluster176,0.5
Area of Cluster177,0.5
Area of Cluster178,0.5
Area of Cluster179,0.5
Area of Cluster180,0.5
Area of Cluster181,0.5
Area of Cluster182,0.5
Area of Cluster183,0.5
Area of Cluster184,0.5
Area of Cluster185,0.5
Area of Cluster186,0.5
Area of Cluster187,0.5
Area of Cluster188,0.5
Area of Cluster189,0.5
Area of Cluster190,0.5
Area of Cluster191,1.0
Area of Cluster192,1.0
Area of Cluster193,1.0
Area of Cluster194,1.0
Area of Cluster195,1.0
Area of Cluster196,1.0
Area of Cluster197,1.0
Area of Cluster198,1.0
Area of Cluster199,1.0
Area of Cluster200,1.0
Area of Cluster201,1.0
Area of Cluster202,1.0
Area of Cluster203,1.0
Area of Cluster204,1.0
Area of Cluster205,1.0
Area of Cluster206,1.0
Area of Cluster207,1.0
Area of Cluster208,1.0
Area of Cluster209,1.0
Area of Cluster210,1.0
Area of Cluster211,1.0
Area of Cluster212,1.0
Area of Cluster213,1.0
Area of Cluster214,1.0
Area of Cluster215,1.0
Area of Cluster216,1.0
Area of Cluster217,1.0
Area of Cluster218,1.0
Area of Cluster219,1.0
Area of Cluster220,1.0
Area of Cluster221,1.0
Area of Cluster222,1.0
Area of Cluster223,1.0
Area of Cluster224,1.0
Area of Cluster225,1.0
Area of Cluster226,1.0
Area of Cluster227,1.0
Area of Cluster228,1.0
Area of Cluster229,1.5
Area of Cluster230,1.5
Area of Cluster231,1.5
Area of Cluster232,1.5
Area of Cluster233,1.5
Area of Cluster234,1.5
Area of Cluster235,1.5
Area of Cluster236,1.5
Area of Cluster237,1.5
Area of Cluster238,1.5
Area of Cluster239,1.5
Area of Cluster240,1.5
Area of Cluster241,1.5
Area of Cluster242,1.5
Area of Cluster243,1.5
Area of Cluster244,1.5
Area of Cluster245,1.5
Area of Cluster246,1.5
Area of Cluster247,1.5
Area of Cluster248,1.5
Area of Cluster249,1.5
Area of Cluster250,1.5
Area of Cluster251,1.5
Area of Cluster252,1.5
Area of Cluster253,1.5
Area of Cluster254,2.0
Area of Cluster255,2.0
Area of Cluster256,2.0
Area of Cluster257,2.0
Area of Cluster258,2.0
Area of Cluster259,2.0
Area of Cluster260,2.0
Area of Cluster261,2.0
Area of Cluster262,2.0
Area of Cluster263,2.0
Area of Cluster264,2.0
Area of Cluster265,2.0
Area of Cluster266,2.0
Area of Cluster267,2.0
Area of Cluster268,2.0
Area of Cluster269,2.0
Area of Cluster270,2.0
Area of Cluster271,2.0
Area of Cluster272,2.0
Area of Cluster273,2.0
Area of Cluster274,2.0
Area of Cluster275,2.0
Area of Cluster276,2.0
Area of Cluster277,2.0
Area of Cluster278,2.0
Area of Cluster279,2.0
Area of Cluster280,2.0
Area of Cluster281,2.0
Area of Cluster282,2.0
Area of Cluster283,2.0
Area of Cluster284,2.0
Area of Cluster285,2.0
Area of Cluster286,2.0
Area of Cluster287,2.0
Area of Cluster288,2.0
Area of Cluster289,2.0
Area of Cluster290,2.0
Area of Cluster291,2.0
Area of Cluster292,2.0
Area of Cluster293,2.0
Area of Cluster294,2.0
Area of Cluster295,2.0
Area of Cluster296,2.0
Area of Cluster297,2.0
Area of Cluster298,2.0
Area of Cluster299,2.0
Area of Cluster300,2.0
Area of Cluster301,2.5
Area of Cluster302,2.5
Area of Cluster303,2.5
Area of Cluster304,2.5
Area of Cluster305,2.5
Area of Cluster306,2.5
Area of Cluster307,2.5
Area of Cluster308,2.5
Area of Cluster309,2.5
Area of Cluster310,2.5
Area of Cluster311,2.5
Area of Cluster312,2.5
Area of Cluster313,2.5
Area of Cluster314,2.5
Area of Cluster315,3.0
Area of Cluster316,3.0
Area of Cluster317,3.0
Area of Cluster318,3.0
Area of Cluster319,3.0
Area of Cluster320,3.0
Area of Cluster321,3.0
Area of Cluster322,3.0
Area of Cluster323,3.0
Area of Cluster324,3.0
Area of Cluster325,3.0
Area of Cluster326,3.0
Area of Cluster327,3.0
Area of Cluster328,3.0
Area of Cluster329,3.0
Area of Cluster330,3.0
Area of Cluster331,3.0
Area of Cluster332,3.0
Area of Cluster333,3.0
Area of Cluster334,3.5
Area of Cluster335,3.5
Area of Cluster336,3.5
Area of Cluster337,3.5
Area of Cluster338,3.5
Area of Cluster339,3.5
Area of Cluster340,3.5
Area of Cluster341,3.5
Area of Cluster342,3.5
Area of Cluster343,3.5
Area of Cluster344,3.5
Area of Cluster345,3.5
Area of Cluster346,3.5
Area of Cluster347,3.5
Area of Cluster348,4.0
Area of Cluster349,4.0
Area of Cluster350,4.0
Area of Cluster351,4.0
Area of Cluster352,4.0
Area of Cluster353,4.0
Area of Cluster354,4.0
Area of Cluster355,4.0
Area of Cluster356,4.0
Area of Cluster357,4.0
Area of Cluster358,4.0
Area of Cluster359,4.0
Area of Cluster360,4.0
Area of Cluster361,4.0
Area of Cluster362,4.0
Area of Cluster363,4.0
Area of Cluster364,4.0
Area of Cluster365,4.0
Area of Cluster366,4.0
Area of Cluster367,4.0
Area of Cluster368,4.0
Area of Cluster369,4.0
Area of Cluster370,4.0
Area of Cluster371,4.5
Area of Cluster372,4.5
Area of Cluster373,4.5
Area of Cluster374,4.5
Area of Cluster375,4.5
Area of Cluster376,4.5
Area of Cluster377,4.5
Area of Cluster378,4.5
Area of Cluster379,4.5
Area of Cluster380,4.5
Area of Cluster381,4.5
Area of Cluster382,4.5
Area of Cluster383,5.0
Area of Cluster384,5.0
Area of Cluster385,5.0
Area of Cluster386,5.0
Area of Cluster387,5.0
Area of Cluster388,5.0
Area of Cluster389,5.0
Area of Cluster390,5.0
Area of Cluster391,5.0
Area of Cluster392,5.5
Area of Cluster393,5.5
Area of Cluster394,5.5
Area of Cluster395,5.5
Area of Cluster396,5.5
Area of Cluster397,5.5
Area of Cluster398,5.5
Area of Cluster399,5.5
Area of Cluster400,5.5
Area of Cluster401,5.5
Area of Cluster402,5.5
Area of Cluster403,5.5
Area of Cluster404,5.5
Area of Cluster405,5.5
Area of Cluster406,5.5
Area of Cluster407,5.5
Area of Cluster408,5.5
Area of Cluster409,5.5
Area of Cluster410,5.5
Area of Cluster411,6.0
Area of Cluster412,6.0
Area of Cluster413,6.0
Area of Cluster414,6.0
Area of Cluster415,6.0
Area of Cluster416,6.0
Area of Cluster417,6.0
Area of Cluster418,6.0
Area of Cluster419,6.5
Area of Cluster420,6.5
Area of Cluster421,6.5
Area of Cluster422,6.5
Area of Cluster423,6.5
Area of Cluster424,6.5
Area of Cluster425,6.5
Area of Cluster426,6.5
Area of Cluster427,6.5
Area of Cluster428,6.5
Area of Cluster429,6.5
Area of Cluster430,7.0
Area of Cluster431,7.0
Area of Cluster432,7.0
Area of Cluster433,7.0
Area of Cluster434,7.0
Area of Cluster435,7.0
Area of Cluster436,7.0
Area of Cluster437,7.0
Area of Cluster438,7.0
Area of Cluster439,7.0
Area of Cluster440,7.0
Area of Cluster441,7.0
Area of Cluster442,7.0
Area of Cluster443,7.0
Area of Cluster444,7.5
Area of Cluster445,7.5
Area of Cluster446,7.5
Area of Cluster447,7.5
Area of Cluster448,7.5
Area of Cluster449,7.5
Area of Cluster450,7.5
Area of Cluster451,7.5
Area of Cluster452,7.5
Area of Cluster453,7.5
Area of Cluster454,7.5
Area of Cluster455,8.0
Area of Cluster456,8.0
Area of Cluster457,8.0
Area of Cluster458,8.0
Area of Cluster459,8.0
Area of Cluster460,8.0
Area of Cluster461,8.0
Area of Cluster462,8.0
Area of Cluster463,8.5
Area of Cluster464,8.5
Area of Cluster465,8.5
Area of Cluster466,8.5
Area of Cluster467,8.5
Area of Cluster468,8.5
Area of Cluster469,8.5
Area of Cluster470,8.5
Area of Cluster471,8.5
Area of Cluster472,8.5
Area of Cluster473,8.5
Area of Cluster474,8.5
Area of Cluster475,8.5
Area of Cluster476,8.5
Area of Cluster477,9.0
Area of Cluster478,9.0
Area of Cluster479,9.0
Area of Cluster480,9.0
Area of Cluster481,9.5
Area of Cluster482,9.5
Area of Cluster483,9.5
Area of Cluster484,9.5
Area of Cluster485,9.5
Area of Cluster486,9.5
Area of Cluster487,9.5
Area of Cluster488,9.5
Area of Cluster489,9.5
Area of Cluster490,10.0
Area of Cluster491,10.0
Area of Cluster492,10.0
Area of Cluster493,10.0
Area of Cluster494,10.0
Area of Cluster495,10.0
Area of Cluster496,10.0
Area of Cluster497,10.0
Area of Cluster498,10.0
Area of Cluster499,10.0
Area of Cluster500,10.0
Area of Cluster501,10.0
Area of Cluster502,10.5
Area of Cluster503,10.5
Area of Cluster504,10.5
Area of Cluster505,10.5
Area of Cluster506,10.5
Area of Cluster507,10.5
Area of Cluster508,10.5
Area of Cluster509,10.5
Area of Cluster510,11.0
Area of Cluster511,11.0
Area of Cluster512,11.0
Area of Cluster513,11.5
Area of Cluster514,11.5
Area of Cluster515,11.5
Area of Cluster516,11.5
Area of Cluster517,11.5
Area of Cluster518,11.5
Area of Cluster519,11.5
Area of Cluster520,11.5
Area of Cluster521,11.5
Area of Cluster522,12.0
Area of Cluster523,12.0
Area of Cluster524,12.0
Area of Cluster525,12.0
Area of Cluster526,12.0
Area of Cluster527,12.0
Area of Cluster528,12.0
Area of Cluster529,12.5
Area of Cluster530,12.5
Area of Cluster531,12.5
Area of Cluster532,12.5
Area of Cluster533,12.5
Area of Cluster534,12.5
Area of Cluster535,12.5
Area of Cluster536,13.0
Area of Cluster537,13.0
Area of Cluster538,13.0
Area of Cluster539,13.0
Area of Cluster540,13.0
Area of Cluster541,13.5
Area of Cluster542,13.5
Area of Cluster543,13.5
Area of Cluster544,13.5
Area of Cluster545,13.5
Area of Cluster546,14.0
Area of Cluster547,14.0
Area of Cluster548,14.0
Area of Cluster549,14.5
Area of Cluster550,14.5
Area of Cluster551,14.5
Area of Cluster552,14.5
Area of Cluster553,14.5
Area of Cluster554,14.5
Area of Cluster555,14.5
Area of Cluster556,14.5
Area of Cluster557,14.5
Area of Cluster558,14.5
Area of Cluster559,15.0
Area of Cluster560,15.0
Area of Cluster561,15.0
Area of Cluster562,15.0
Area of Cluster563,15.0
Area of Cluster564,15.0
Area of Cluster565,15.5
Area of Cluster566,15.5
Area of Cluster567,15.5
Area of Cluster568,15.5
Area of Cluster569,15.5
Area of Cluster570,15.5
Area of Cluster571,16.0
Area of Cluster572,16.0
Area of Cluster573,16.0
Area of Cluster574,16.0
Area of Cluster575,16.5
Area of Cluster576,16.5
Area of Cluster577,16.5
Area of Cluster578,16.5
Area of Cluster579,17.0
Area of Cluster580,17.5
Area of Cluster581,17.5
Area of Cluster582,17.5
Area of Cluster583,17.5
Area of Cluster584,18.0
Area of Cluster585,18.0
Area of Cluster586,18.0
Area of Cluster587,18.0
Area of Cluster588,18.0
Area of Cluster589,18.0
Area of Cluster590,18.0
Area of Cluster591,18.0
Area of Cluster592,18.5
Area of Cluster593,18.5
Area of Cluster594,18.5
Area of Cluster595,18.5
Area of Cluster596,19.0
Area of Cluster597,19.5
Area of Cluster598,19.5
Area of Cluster599,19.5
Area of Cluster600,19.5
Area of Cluster601,19.5
Area of Cluster602,20.0
Area of Cluster603,20.0
Area of Cluster604,20.0
Area of Cluster605,20.5
Area of Cluster606,20.5
Area of Cluster607,20.5
Area of Cluster608,20.5
Area of Cluster609,20.5
Area of Cluster610,20.5
Area of Cluster611,21.0
Area of Cluster612,21.0
Area of Cluster613,21.0
Area of Cluster614,21.0
Area of Cluster615,21.0
Area of Cluster616,21.0
Area of Cluster617,21.5
Area of Cluster618,21.5
Area of Cluster619,21.5
Area of Cluster620,21.5
Area of Cluster621,21.5
Area of Cluster622,21.5
Area of Cluster623,21.5
Area of Cluster624,21.5
Area of Cluster625,22.0
Area of Cluster626,22.0
Area of Cluster627,22.0
Area of Cluster628,23.0
Area of Cluster629,23.0
Area of Cluster630,23.5
Area of Cluster631,23.5
Area of Cluster632,23.5
Area of Cluster633,23.5
Area of Cluster634,23.5
Area of Cluster635,23.5
Area of Cluster636,24.0
Area of Cluster637,24.5
Area of Cluster638,24.5
Area of Cluster639,25.0
Area of Cluster640,25.0
Area of Cluster641,25.0
Area of Cluster642,25.0
Area of Cluster643,25.0
Area of Cluster644,25.5
Area of Cluster645,26.0
Area of Cluster646,26.0
Area of Cluster647,26.5
Area of Cluster648,26.5
Area of Cluster649,27.0
Area of Cluster650,27.0
Area of Cluster651,27.0
Area of Cluster652,27.5
Area of Cluster653,27.5
Area of Cluster654,27.5
Area of Cluster655,27.5
Area of Cluster656,28.0
Area of Cluster657,28.0
Area of Cluster658,28.0
Area of Cluster659,28.0
Area of Cluster660,28.5
Area of Cluster661,29.0
Area of Cluster662,29.0
Area of Cluster663,29.0
Area of Cluster664,29.5
Area of Cluster665,30.0
Area of Cluster666,30.0
Area of Cluster667,30.0
Area of Cluster668,30.0
Area of Cluster669,30.5
Area of Cluster670,30.5
Area of Cluster671,30.5
Area of Cluster672,31.0
Area of Cluster673,31.0
Area of Cluster674,31.5
Area of Cluster675,32.0
Area of Cluster676,32.0
Area of Cluster677,32.0
Area of Cluster678,32.0
Area of Cluster679,32.5
Area of Cluster680,32.5
Area of Cluster681,33.0
Area of Cluster682,33.5
Area of Cluster683,33.5
Area of Cluster684,33.5
Area of Cluster685,33.5
Area of Cluster686,34.0
Area of Cluster687,34.5
Area of Cluster688,35.0
Area of Cluster689,35.0
Area of Cluster690,35.5
Area of Cluster691,35.5
Area of Cluster692,35.5
Area of Cluster693,36.0
Area of Cluster694,36.0
Area of Cluster695,36.5
Area of Cluster696,36.5
Area of Cluster697,37.5
Area of Cluster698,37.5
Area of Cluster699,37.5
Area of Cluster700,37.5
Area of Cluster701,37.5
Area of Cluster702,37.5
Area of Cluster703,38.0
Area of Cluster704,38.0
Area of Cluster705,38.0
Area of Cluster706,38.5
Area of Cluster707,38.5
Area of Cluster708,38.5
Area of Cluster709,39.0
Area of Cluster710,39.5
Area of Cluster711,39.5
Area of Cluster712,40.0
Area of Cluster713,40.5
Area of Cluster714,40.5
Area of Cluster715,40.5
Area of Cluster716,42.0
Area of Cluster717,42.0
Area of Cluster718,42.5
Area of Cluster719,42.5
Area of Cluster720,42.5
Area of Cluster721,43.0
Area of Cluster722,43.5
Area of Cluster723,43.5
Area of Cluster724,44.0
Area of Cluster725,44.0
Area of Cluster726,44.5
Area of Cluster727,45.0
Area of Cluster728,45.0
Area of Cluster729,45.0
Area of Cluster730,45.0
Area of Cluster731,45.5
Area of Cluster732,45.5
Area of Cluster733,45.5
Area of Cluster734,45.5
Area of Cluster735,46.0
Area of Cluster736,46.5
Area of Cluster737,46.5
Area of Cluster738,46.5
Area of Cluster739,46.5
Area of Cluster740,47.0
Area of Cluster741,47.0
Area of Cluster742,48.0
Area of Cluster743,48.0
Area of Cluster744,48.5
Area of Cluster745,48.5
Area of Cluster746,49.5
Area of Cluster747,49.5
Area of Cluster748,49.5
Area of Cluster749,50.0
Area of Cluster750,50.0
Area of Cluster751,51.0
Area of Cluster752,51.0
Area of Cluster753,51.5
Area of Cluster754,51.5
Area of Cluster755,52.0
Area of Cluster756,52.0
Area of Cluster757,52.0
Area of Cluster758,52.0
Area of Cluster759,52.5
Area of Cluster760,52.5
Area of Cluster761,53.0
Area of Cluster762,53.5
Area of Cluster763,53.5
Area of Cluster764,53.5
Area of Cluster765,54.0
Area of Cluster766,54.5
Area of Cluster767,54.5
Area of Cluster768,55.0
Area of Cluster769,55.0
Area of Cluster770,55.5
Area of Cluster771,55.5
Area of Cluster772,56.0
Area of Cluster773,56.0
Area of Cluster774,56.5
Area of Cluster775,56.5
Area of Cluster776,57.0
Area of Cluster777,57.5
Area of Cluster778,58.0
Area of Cluster779,59.0
Area of Cluster780,59.0
Area of Cluster781,59.0
Area of Cluster782,59.5
Area of Cluster783,60.0
Area of Cluster784,60.0
Area of Cluster785,60.5
Area of Cluster786,60.5
Area of Cluster787,61.0
Area of Cluster788,62.0
Area of Cluster789,62.0
Area of Cluster790,62.5
Area of Cluster791,63.0
Area of Cluster792,63.0
Area of Cluster793,63.0
Area of Cluster794,63.5
Area of Cluster795,63.5
Area of Cluster796,64.0
Area of Cluster797,64.0
Area of Cluster798,64.0
Area of Cluster799,65.0
Area of Cluster800,65.5
Area of Cluster801,65.5
Area of Cluster802,66.0
Area of Cluster803,66.0
Area of Cluster804,66.5
Area of Cluster805,66.5
Area of Cluster806,67.0
Area of Cluster807,67.0
Area of Cluster808,67.0
Area of Cluster809,67.0
Area of Cluster810,67.0
Area of Cluster811,67.5
Area of Cluster812,68.0
Area of Cluster813,68.5
Area of Cluster814,68.5
Area of Cluster815,69.0
Area of Cluster816,69.0
Area of Cluster817,69.0
Area of Cluster818,70.0
Area of Cluster819,70.0
Area of Cluster820,70.5
Area of Cluster821,71.0
Area of Cluster822,71.0
Area of Cluster823,71.0
Area of Cluster824,72.0
Area of Cluster825,72.5
Area of Cluster826,73.0
Area of Cluster827,73.0
Area of Cluster828,73.5
Area of Cluster829,73.5
Area of Cluster830,73.5
Area of Cluster831,73.5
Area of Cluster832,74.0
Area of Cluster833,74.0
Area of Cluster834,74.0
Area of Cluster835,75.5
Area of Cluster836,75.5
Area of Cluster837,76.5
Area of Cluster838,76.5
Area of Cluster839,77.0
Area of Cluster840,77.5
Area of Cluster841,77.5
Area of Cluster842,78.5
Area of Cluster843,78.5
Area of Cluster844,80.5
Area of Cluster845,82.5
Area of Cluster846,82.5
Area of Cluster847,83.0
Area of Cluster848,83.5
Area of Cluster849,84.5
Area of Cluster850,85.5
Area of Cluster851,85.5
Area of Cluster852,85.5
Area of Cluster853,85.5
Area of Cluster854,86.5
Area of Cluster855,87.0
Area of Cluster856,87.0
Area of Cluster857,88.0
Area of Cluster858,88.5
Area of Cluster859,89.0
Area of Cluster860,89.5
Area of Cluster861,89.5
Area of Cluster862,89.5
Area of Cluster863,89.5
Area of Cluster864,90.0
Area of Cluster865,90.5
Area of Cluster866,90.5
Area of Cluster867,90.5
Area of Cluster868,93.0
Area of Cluster869,95.5
Area of Cluster870,96.0
Area of Cluster871,96.5
Area of Cluster872,99.5
Area of Cluster873,100.0
Area of Cluster874,101.0
Area of Cluster875,101.0
Area of Cluster876,101.5
Area of Cluster877,101.5
Area of Cluster878,102.0
Area of Cluster879,102.5
Area of Cluster880,103.5
Area of Cluster881,105.0
Area of Cluster882,106.0
Area of Cluster883,106.0
Area of Cluster884,107.5
Area of Cluster885,108.5
Area of Cluster886,109.5
Area of Cluster887,110.0
Area of Cluster888,110.0
Area of Cluster889,111.5
Area of Cluster890,112.5
Area of Cluster891,113.0
Area of Cluster892,113.5
Area of Cluster893,113.5
Area of Cluster894,114.5
Area of Cluster895,114.5
Area of Cluster896,114.5
Area of Cluster897,115.0
Area of Cluster898,116.5
Area of Cluster899,117.0
Area of Cluster900,118.0
Area of Cluster901,118.5
Area of Cluster902,119.0
Area of Cluster903,119.5
Area of Cluster904,119.5
Area of Cluster905,122.0
Area of Cluster906,123.5
Area of Cluster907,124.0
Area of Cluster908,125.0
Area of Cluster909,125.0
Area of Cluster910,126.0
Area of Cluster911,126.0
Area of Cluster912,127.5
Area of Cluster913,128.5
Area of Cluster914,129.0
Area of Cluster915,130.0
Area of Cluster916,130.0
Area of Cluster917,131.5
Area of Cluster918,133.5
Area of Cluster919,135.5
Area of Cluster920,136.0
Area of Cluster921,137.5
Area of Cluster922,137.5
Area of Cluster923,138.5
Area of Cluster924,140.0
Area of Cluster925,140.0
Area of Cluster926,142.5
Area of Cluster927,142.5
Area of Cluster928,142.5
Area of Cluster929,144.5
Area of Cluster930,148.0
Area of Cluster931,149.0
Area of Cluster932,150.0
Area of Cluster933,150.5
Area of Cluster934,151.5
Area of Cluster935,151.5
Area of Cluster936,155.5
Area of Cluster937,156.0
Area of Cluster938,157.5
Area of Cluster939,158.5
Area of Cluster940,161.0
Area of Cluster941,161.0
Area of Cluster942,162.5
Area of Cluster943,162.5
Area of Cluster944,163.0
Area of Cluster945,167.5
Area of Cluster946,172.0
Area of Cluster947,172.5
Area of Cluster948,172.5
Area of Cluster949,173.0
Area of Cluster950,173.5
Area of Cluster951,174.5
Area of Cluster952,174.5
Area of Cluster953,175.5
Area of Cluster954,176.0
Area of Cluster955,176.5
Area of Cluster956,178.5
Area of Cluster957,179.0
Area of Cluster958,180.0
Area of Cluster959,183.0
Area of Cluster960,186.0
Area of Cluster961,193.5
Area of Cluster962,197.5
Area of Cluster963,197.5
Area of Cluster964,198.0
Area of Cluster965,199.0
Area of Cluster966,199.0
Area of Cluster967,199.5
Area of Cluster968,200.5
Area of Cluster969,201.5
Area of Cluster970,206.0
Area of Cluster971,208.0
Area of Cluster972,208.0
Area of Cluster973,208.0
Area of Cluster974,208.0
Area of Cluster975,209.0
Area of Cluster976,209.0
Area of Cluster977,217.5
Area of Cluster978,221.0
Area of Cluster979,223.5
Area of Cluster980,224.0
Area of Cluster981,225.0
Area of Cluster982,225.5
Area of Cluster983,225.5
Area of Cluster984,227.5
Area of Cluster985,229.0
Area of Cluster986,231.0
Area of Cluster987,240.0
Area of Cluster988,249.5
Area of Cluster989,251.0
Area of Cluster990,254.0
Area of Cluster991,255.5
Area of Cluster992,256.5
Area of Cluster993,257.5
Area of Cluster994,261.5
Area of Cluster995,276.5
Area of Cluster996,277.0
Area of Cluster997,278.0
Area of Cluster998,282.5
Area of Cluster999,290.5
Area of Cluster1000,291.0
Area of Cluster1001,304.0
Area of Cluster1002,309.0
Area of Cluster1003,310.5
Area of Cluster1004,315.0
Area of Cluster1005,316.0
Area of Cluster1006,322.0
Area of Cluster1007,322.5
Area of Cluster1008,324.0
Area of Cluster1009,329.5
Area of Cluster1010,334.5
Area of Cluster1011,347.0
Area of Cluster1012,362.5
Area of Cluster1013,363.5
Area of Cluster1014,363.5
Area of Cluster1015,366.5
Area of Cluster1016,370.0
Area of Cluster1017,379.0
Area of Cluster1018,385.5
Area of Cluster1019,392.0
Area of Cluster1020,411.0
Area of Cluster1021,416.5
Area of Cluster1022,423.5
Area of Cluster1023,424.0
Area of Cluster1024,438.0
Area of Cluster1025,438.5
Area of Cluster1026,445.5
Area of Cluster1027,448.0
Area of Cluster1028,477.0
Area of Cluster1029,494.0
Area of Cluster1030,495.5
Area of Cluster1031,498.5
Area of Cluster1032,511.5
Area of Cluster1033,515.5
Area of Cluster1034,575.0
Area of Cluster1035,575.0
Area of Cluster1036,604.5
Area of Cluster1037,624.5
Area of Cluster1038,626.5
Area of Cluster1039,637.5
Area of Cluster1040,644.0
Area of Cluster1041,654.5
Area of Cluster1042,672.0
Area of Cluster1043,680.0
Area of Cluster1044,700.0
Area of Cluster1045,720.5
Area of Cluster1046,756.5
Area of Cluster1047,939.5
Area of Cluster1048,1052.0
Area of Cluster1049,1134.5
Area of Cluster1050,1272.5
Area of Cluster1051,1976.0
Area of Cluster1052,1995.0
