exp2_2_1,Number of Total Clusters
Area of Cluster77,0.0
Area of Cluster78,0.0
Area of Cluster79,0.0
Area of Cluster80,0.0
Area of Cluster81,0.0
Area of Cluster82,0.0
Area of Cluster83,0.0
Area of Cluster84,0.0
Area of Cluster85,0.0
Area of Cluster86,0.0
Area of Cluster87,0.0
Area of Cluster88,0.0
Area of Cluster89,0.0
Area of Cluster90,0.0
Area of Cluster91,0.0
Area of Cluster92,0.0
Area of Cluster93,0.0
Area of Cluster94,0.0
Area of Cluster95,0.0
Area of Cluster96,0.0
Area of Cluster97,0.0
Area of Cluster98,0.0
Area of Cluster99,0.0
Area of Cluster100,0.0
Area of Cluster101,0.0
Area of Cluster102,0.0
Area of Cluster103,0.0
Area of Cluster104,0.0
Area of Cluster105,0.0
Area of Cluster106,0.0
Area of Cluster107,0.0
Area of Cluster108,0.0
Area of Cluster109,0.0
Area of Cluster110,0.0
Area of Cluster111,0.0
Area of Cluster112,0.0
Area of Cluster113,0.0
Area of Cluster114,0.0
Area of Cluster115,0.0
Area of Cluster116,0.0
Area of Cluster117,0.0
Area of Cluster118,0.0
Area of Cluster119,0.0
Area of Cluster120,0.0
Area of Cluster121,0.0
Area of Cluster122,0.0
Area of Cluster123,0.0
Area of Cluster124,0.0
Area of Cluster125,0.0
Area of Cluster126,0.0
Area of Cluster127,0.0
Area of Cluster128,0.0
Area of Cluster129,0.0
Area of Cluster130,0.0
Area of Cluster131,0.0
Area of Cluster132,0.0
Area of Cluster133,0.0
Area of Cluster134,0.0
Area of Cluster135,0.0
Area of Cluster136,0.0
Area of Cluster137,0.0
Area of Cluster138,0.0
Area of Cluster139,0.0
Area of Cluster140,0.0
Area of Cluster141,0.0
Area of Cluster142,0.0
Area of Cluster143,0.0
Area of Cluster144,0.0
Area of Cluster145,0.0
Area of Cluster146,0.0
Area of Cluster147,0.0
Area of Cluster148,0.0
Area of Cluster149,0.0
Area of Cluster150,0.0
Area of Cluster151,0.0
Area of Cluster152,0.0
Area of Cluster153,0.0
Area of Cluster154,0.0
Area of Cluster155,0.0
Area of Cluster156,0.0
Area of Cluster157,0.0
Area of Cluster158,0.0
Area of Cluster159,0.0
Area of Cluster160,0.0
Area of Cluster161,0.0
Area of Cluster162,0.0
Area of Cluster163,0.0
Area of Cluster164,0.0
Area of Cluster165,0.0
Area of Cluster166,0.0
Area of Cluster167,0.0
Area of Cluster168,0.0
Area of Cluster169,0.0
Area of Cluster170,0.0
Area of Cluster171,0.0
Area of Cluster172,0.0
Area of Cluster173,0.0
Area of Cluster174,0.0
Area of Cluster175,0.0
Area of Cluster176,0.0
Area of Cluster177,0.0
Area of Cluster178,0.0
Area of Cluster179,0.0
Area of Cluster180,0.0
Area of Cluster181,0.0
Area of Cluster182,0.0
Area of Cluster183,0.0
Area of Cluster184,0.0
Area of Cluster185,0.0
Area of Cluster186,0.0
Area of Cluster187,0.0
Area of Cluster188,0.0
Area of Cluster189,0.0
Area of Cluster190,0.0
Area of Cluster191,0.0
Area of Cluster192,0.0
Area of Cluster193,0.0
Area of Cluster194,0.0
Area of Cluster195,0.0
Area of Cluster196,0.0
Area of Cluster197,0.0
Area of Cluster198,0.0
Area of Cluster199,0.0
Area of Cluster200,0.0
Area of Cluster201,0.0
Area of Cluster202,0.0
Area of Cluster203,0.0
Area of Cluster204,0.0
Area of Cluster205,0.0
Area of Cluster206,0.0
Area of Cluster207,0.0
Area of Cluster208,0.0
Area of Cluster209,0.0
Area of Cluster210,0.0
Area of Cluster211,0.0
Area of Cluster212,0.0
Area of Cluster213,0.0
Area of Cluster214,0.0
Area of Cluster215,0.0
Area of Cluster216,0.0
Area of Cluster217,0.0
Area of Cluster218,0.0
Area of Cluster219,0.0
Area of Cluster220,0.0
Area of Cluster221,0.0
Area of Cluster222,0.0
Area of Cluster223,0.0
Area of Cluster224,0.0
Area of Cluster225,0.0
Area of Cluster226,0.0
Area of Cluster227,0.0
Area of Cluster228,0.0
Area of Cluster229,0.0
Area of Cluster230,0.0
Area of Cluster231,0.0
Area of Cluster232,0.0
Area of Cluster233,0.0
Area of Cluster234,0.0
Area of Cluster235,0.0
Area of Cluster236,0.0
Area of Cluster237,0.0
Area of Cluster238,0.0
Area of Cluster239,0.0
Area of Cluster240,0.0
Area of Cluster241,0.0
Area of Cluster242,0.0
Area of Cluster243,0.0
Area of Cluster244,0.0
Area of Cluster245,0.0
Area of Cluster246,0.0
Area of Cluster247,0.0
Area of Cluster248,0.0
Area of Cluster249,0.0
Area of Cluster250,0.0
Area of Cluster251,0.0
Area of Cluster252,0.0
Area of Cluster253,0.0
Area of Cluster254,0.0
Area of Cluster255,0.0
Area of Cluster256,0.0
Area of Cluster257,0.0
Area of Cluster258,0.0
Area of Cluster259,0.0
Area of Cluster260,0.0
Area of Cluster261,0.0
Area of Cluster262,0.0
Area of Cluster263,0.0
Area of Cluster264,0.0
Area of Cluster265,0.0
Area of Cluster266,0.0
Area of Cluster267,0.0
Area of Cluster268,0.0
Area of Cluster269,0.0
Area of Cluster270,0.0
Area of Cluster271,0.0
Area of Cluster272,0.0
Area of Cluster273,0.0
Area of Cluster274,0.0
Area of Cluster275,0.0
Area of Cluster276,0.0
Area of Cluster277,0.0
Area of Cluster278,0.0
Area of Cluster279,0.0
Area of Cluster280,0.0
Area of Cluster281,0.0
Area of Cluster282,0.0
Area of Cluster283,0.0
Area of Cluster284,0.0
Area of Cluster285,0.0
Area of Cluster286,0.0
Area of Cluster287,0.0
Area of Cluster288,0.0
Area of Cluster289,0.0
Area of Cluster290,0.0
Area of Cluster291,0.0
Area of Cluster292,0.0
Area of Cluster293,0.0
Area of Cluster294,0.0
Area of Cluster295,0.0
Area of Cluster296,0.0
Area of Cluster297,0.0
Area of Cluster298,0.0
Area of Cluster299,0.0
Area of Cluster300,0.0
Area of Cluster301,0.0
Area of Cluster302,0.0
Area of Cluster303,0.0
Area of Cluster304,0.0
Area of Cluster305,0.0
Area of Cluster306,0.0
Area of Cluster307,0.0
Area of Cluster308,0.0
Area of Cluster309,0.0
Area of Cluster310,0.0
Area of Cluster311,0.0
Area of Cluster312,0.0
Area of Cluster313,0.0
Area of Cluster314,0.0
Area of Cluster315,0.5
Area of Cluster316,0.5
Area of Cluster317,0.5
Area of Cluster318,0.5
Area of Cluster319,0.5
Area of Cluster320,0.5
Area of Cluster321,0.5
Area of Cluster322,0.5
Area of Cluster323,0.5
Area of Cluster324,0.5
Area of Cluster325,0.5
Area of Cluster326,0.5
Area of Cluster327,0.5
Area of Cluster328,0.5
Area of Cluster329,0.5
Area of Cluster330,0.5
Area of Cluster331,0.5
Area of Cluster332,0.5
Area of Cluster333,0.5
Area of Cluster334,0.5
Area of Cluster335,0.5
Area of Cluster336,0.5
Area of Cluster337,0.5
Area of Cluster338,0.5
Area of Cluster339,0.5
Area of Cluster340,0.5
Area of Cluster341,0.5
Area of Cluster342,0.5
Area of Cluster343,0.5
Area of Cluster344,0.5
Area of Cluster345,0.5
Area of Cluster346,0.5
Area of Cluster347,0.5
Area of Cluster348,0.5
Area of Cluster349,0.5
Area of Cluster350,0.5
Area of Cluster351,0.5
Area of Cluster352,0.5
Area of Cluster353,0.5
Area of Cluster354,0.5
Area of Cluster355,0.5
Area of Cluster356,0.5
Area of Cluster357,0.5
Area of Cluster358,0.5
Area of Cluster359,0.5
Area of Cluster360,0.5
Area of Cluster361,0.5
Area of Cluster362,0.5
Area of Cluster363,0.5
Area of Cluster364,0.5
Area of Cluster365,0.5
Area of Cluster366,1.0
Area of Cluster367,1.0
Area of Cluster368,1.0
Area of Cluster369,1.0
Area of Cluster370,1.0
Area of Cluster371,1.0
Area of Cluster372,1.0
Area of Cluster373,1.0
Area of Cluster374,1.0
Area of Cluster375,1.0
Area of Cluster376,1.0
Area of Cluster377,1.0
Area of Cluster378,1.0
Area of Cluster379,1.0
Area of Cluster380,1.0
Area of Cluster381,1.0
Area of Cluster382,1.0
Area of Cluster383,1.0
Area of Cluster384,1.0
Area of Cluster385,1.0
Area of Cluster386,1.0
Area of Cluster387,1.0
Area of Cluster388,1.0
Area of Cluster389,1.0
Area of Cluster390,1.0
Area of Cluster391,1.0
Area of Cluster392,1.0
Area of Cluster393,1.0
Area of Cluster394,1.0
Area of Cluster395,1.0
Area of Cluster396,1.0
Area of Cluster397,1.0
Area of Cluster398,1.0
Area of Cluster399,1.0
Area of Cluster400,1.0
Area of Cluster401,1.0
Area of Cluster402,1.0
Area of Cluster403,1.0
Area of Cluster404,1.0
Area of Cluster405,1.0
Area of Cluster406,1.0
Area of Cluster407,1.0
Area of Cluster408,1.0
Area of Cluster409,1.0
Area of Cluster410,1.0
Area of Cluster411,1.0
Area of Cluster412,1.0
Area of Cluster413,1.0
Area of Cluster414,1.5
Area of Cluster415,1.5
Area of Cluster416,1.5
Area of Cluster417,1.5
Area of Cluster418,1.5
Area of Cluster419,1.5
Area of Cluster420,1.5
Area of Cluster421,1.5
Area of Cluster422,1.5
Area of Cluster423,1.5
Area of Cluster424,1.5
Area of Cluster425,1.5
Area of Cluster426,1.5
Area of Cluster427,1.5
Area of Cluster428,1.5
Area of Cluster429,1.5
Area of Cluster430,1.5
Area of Cluster431,1.5
Area of Cluster432,1.5
Area of Cluster433,1.5
Area of Cluster434,1.5
Area of Cluster435,1.5
Area of Cluster436,1.5
Area of Cluster437,1.5
Area of Cluster438,1.5
Area of Cluster439,1.5
Area of Cluster440,1.5
Area of Cluster441,1.5
Area of Cluster442,1.5
Area of Cluster443,1.5
Area of Cluster444,1.5
Area of Cluster445,1.5
Area of Cluster446,1.5
Area of Cluster447,1.5
Area of Cluster448,1.5
Area of Cluster449,1.5
Area of Cluster450,1.5
Area of Cluster451,1.5
Area of Cluster452,1.5
Area of Cluster453,1.5
Area of Cluster454,1.5
Area of Cluster455,1.5
Area of Cluster456,1.5
Area of Cluster457,1.5
Area of Cluster458,1.5
Area of Cluster459,1.5
Area of Cluster460,1.5
Area of Cluster461,1.5
Area of Cluster462,1.5
Area of Cluster463,1.5
Area of Cluster464,1.5
Area of Cluster465,1.5
Area of Cluster466,1.5
Area of Cluster467,1.5
Area of Cluster468,1.5
Area of Cluster469,1.5
Area of Cluster470,1.5
Area of Cluster471,1.5
Area of Cluster472,1.5
Area of Cluster473,2.0
Area of Cluster474,2.0
Area of Cluster475,2.0
Area of Cluster476,2.0
Area of Cluster477,2.0
Area of Cluster478,2.0
Area of Cluster479,2.0
Area of Cluster480,2.0
Area of Cluster481,2.0
Area of Cluster482,2.0
Area of Cluster483,2.0
Area of Cluster484,2.0
Area of Cluster485,2.0
Area of Cluster486,2.0
Area of Cluster487,2.0
Area of Cluster488,2.0
Area of Cluster489,2.0
Area of Cluster490,2.0
Area of Cluster491,2.0
Area of Cluster492,2.0
Area of Cluster493,2.0
Area of Cluster494,2.0
Area of Cluster495,2.0
Area of Cluster496,2.0
Area of Cluster497,2.0
Area of Cluster498,2.0
Area of Cluster499,2.0
Area of Cluster500,2.0
Area of Cluster501,2.0
Area of Cluster502,2.0
Area of Cluster503,2.0
Area of Cluster504,2.0
Area of Cluster505,2.0
Area of Cluster506,2.0
Area of Cluster507,2.0
Area of Cluster508,2.0
Area of Cluster509,2.0
Area of Cluster510,2.0
Area of Cluster511,2.0
Area of Cluster512,2.0
Area of Cluster513,2.0
Area of Cluster514,2.5
Area of Cluster515,2.5
Area of Cluster516,2.5
Area of Cluster517,2.5
Area of Cluster518,2.5
Area of Cluster519,2.5
Area of Cluster520,2.5
Area of Cluster521,2.5
Area of Cluster522,2.5
Area of Cluster523,2.5
Area of Cluster524,2.5
Area of Cluster525,2.5
Area of Cluster526,2.5
Area of Cluster527,2.5
Area of Cluster528,2.5
Area of Cluster529,2.5
Area of Cluster530,2.5
Area of Cluster531,2.5
Area of Cluster532,2.5
Area of Cluster533,3.0
Area of Cluster534,3.0
Area of Cluster535,3.0
Area of Cluster536,3.0
Area of Cluster537,3.0
Area of Cluster538,3.0
Area of Cluster539,3.0
Area of Cluster540,3.0
Area of Cluster541,3.0
Area of Cluster542,3.0
Area of Cluster543,3.0
Area of Cluster544,3.0
Area of Cluster545,3.0
Area of Cluster546,3.0
Area of Cluster547,3.0
Area of Cluster548,3.0
Area of Cluster549,3.0
Area of Cluster550,3.0
Area of Cluster551,3.0
Area of Cluster552,3.0
Area of Cluster553,3.5
Area of Cluster554,3.5
Area of Cluster555,3.5
Area of Cluster556,3.5
Area of Cluster557,3.5
Area of Cluster558,3.5
Area of Cluster559,3.5
Area of Cluster560,3.5
Area of Cluster561,3.5
Area of Cluster562,3.5
Area of Cluster563,3.5
Area of Cluster564,3.5
Area of Cluster565,3.5
Area of Cluster566,3.5
Area of Cluster567,3.5
Area of Cluster568,3.5
Area of Cluster569,3.5
Area of Cluster570,3.5
Area of Cluster571,3.5
Area of Cluster572,3.5
Area of Cluster573,3.5
Area of Cluster574,3.5
Area of Cluster575,3.5
Area of Cluster576,4.0
Area of Cluster577,4.0
Area of Cluster578,4.0
Area of Cluster579,4.0
Area of Cluster580,4.0
Area of Cluster581,4.0
Area of Cluster582,4.0
Area of Cluster583,4.0
Area of Cluster584,4.0
Area of Cluster585,4.0
Area of Cluster586,4.0
Area of Cluster587,4.0
Area of Cluster588,4.0
Area of Cluster589,4.0
Area of Cluster590,4.0
Area of Cluster591,4.0
Area of Cluster592,4.0
Area of Cluster593,4.0
Area of Cluster594,4.0
Area of Cluster595,4.0
Area of Cluster596,4.0
Area of Cluster597,4.0
Area of Cluster598,4.0
Area of Cluster599,4.0
Area of Cluster600,4.0
Area of Cluster601,4.0
Area of Cluster602,4.0
Area of Cluster603,4.0
Area of Cluster604,4.0
Area of Cluster605,4.0
Area of Cluster606,4.0
Area of Cluster607,4.0
Area of Cluster608,4.0
Area of Cluster609,4.5
Area of Cluster610,4.5
Area of Cluster611,4.5
Area of Cluster612,4.5
Area of Cluster613,4.5
Area of Cluster614,4.5
Area of Cluster615,4.5
Area of Cluster616,4.5
Area of Cluster617,4.5
Area of Cluster618,4.5
Area of Cluster619,4.5
Area of Cluster620,5.0
Area of Cluster621,5.0
Area of Cluster622,5.0
Area of Cluster623,5.0
Area of Cluster624,5.0
Area of Cluster625,5.0
Area of Cluster626,5.0
Area of Cluster627,5.0
Area of Cluster628,5.0
Area of Cluster629,5.0
Area of Cluster630,5.0
Area of Cluster631,5.0
Area of Cluster632,5.0
Area of Cluster633,5.0
Area of Cluster634,5.0
Area of Cluster635,5.0
Area of Cluster636,5.0
Area of Cluster637,5.0
Area of Cluster638,5.0
Area of Cluster639,5.0
Area of Cluster640,5.5
Area of Cluster641,5.5
Area of Cluster642,5.5
Area of Cluster643,5.5
Area of Cluster644,5.5
Area of Cluster645,5.5
Area of Cluster646,5.5
Area of Cluster647,5.5
Area of Cluster648,5.5
Area of Cluster649,5.5
Area of Cluster650,5.5
Area of Cluster651,6.0
Area of Cluster652,6.0
Area of Cluster653,6.0
Area of Cluster654,6.0
Area of Cluster655,6.0
Area of Cluster656,6.0
Area of Cluster657,6.0
Area of Cluster658,6.0
Area of Cluster659,6.0
Area of Cluster660,6.0
Area of Cluster661,6.0
Area of Cluster662,6.0
Area of Cluster663,6.0
Area of Cluster664,6.0
Area of Cluster665,6.0
Area of Cluster666,6.0
Area of Cluster667,6.0
Area of Cluster668,6.0
Area of Cluster669,6.5
Area of Cluster670,6.5
Area of Cluster671,6.5
Area of Cluster672,6.5
Area of Cluster673,6.5
Area of Cluster674,6.5
Area of Cluster675,6.5
Area of Cluster676,6.5
Area of Cluster677,6.5
Area of Cluster678,6.5
Area of Cluster679,6.5
Area of Cluster680,6.5
Area of Cluster681,6.5
Area of Cluster682,6.5
Area of Cluster683,6.5
Area of Cluster684,6.5
Area of Cluster685,6.5
Area of Cluster686,7.0
Area of Cluster687,7.0
Area of Cluster688,7.0
Area of Cluster689,7.0
Area of Cluster690,7.0
Area of Cluster691,7.0
Area of Cluster692,7.0
Area of Cluster693,7.0
Area of Cluster694,7.0
Area of Cluster695,7.0
Area of Cluster696,7.0
Area of Cluster697,7.0
Area of Cluster698,7.0
Area of Cluster699,7.0
Area of Cluster700,7.0
Area of Cluster701,7.5
Area of Cluster702,7.5
Area of Cluster703,7.5
Area of Cluster704,7.5
Area of Cluster705,7.5
Area of Cluster706,7.5
Area of Cluster707,7.5
Area of Cluster708,7.5
Area of Cluster709,7.5
Area of Cluster710,7.5
Area of Cluster711,7.5
Area of Cluster712,7.5
Area of Cluster713,7.5
Area of Cluster714,7.5
Area of Cluster715,8.0
Area of Cluster716,8.0
Area of Cluster717,8.0
Area of Cluster718,8.0
Area of Cluster719,8.0
Area of Cluster720,8.0
Area of Cluster721,8.0
Area of Cluster722,8.0
Area of Cluster723,8.0
Area of Cluster724,8.0
Area of Cluster725,8.0
Area of Cluster726,8.0
Area of Cluster727,8.5
Area of Cluster728,8.5
Area of Cluster729,8.5
Area of Cluster730,8.5
Area of Cluster731,8.5
Area of Cluster732,8.5
Area of Cluster733,8.5
Area of Cluster734,9.0
Area of Cluster735,9.0
Area of Cluster736,9.0
Area of Cluster737,9.0
Area of Cluster738,9.0
Area of Cluster739,9.0
Area of Cluster740,9.0
Area of Cluster741,9.0
Area of Cluster742,9.0
Area of Cluster743,9.0
Area of Cluster744,9.0
Area of Cluster745,9.0
Area of Cluster746,9.0
Area of Cluster747,9.0
Area of Cluster748,9.0
Area of Cluster749,9.0
Area of Cluster750,9.5
Area of Cluster751,9.5
Area of Cluster752,9.5
Area of Cluster753,9.5
Area of Cluster754,9.5
Area of Cluster755,9.5
Area of Cluster756,9.5
Area of Cluster757,9.5
Area of Cluster758,10.0
Area of Cluster759,10.0
Area of Cluster760,10.0
Area of Cluster761,10.0
Area of Cluster762,10.0
Area of Cluster763,10.0
Area of Cluster764,10.0
Area of Cluster765,10.0
Area of Cluster766,10.0
Area of Cluster767,10.5
Area of Cluster768,10.5
Area of Cluster769,10.5
Area of Cluster770,10.5
Area of Cluster771,10.5
Area of Cluster772,10.5
Area of Cluster773,10.5
Area of Cluster774,10.5
Area of Cluster775,10.5
Area of Cluster776,10.5
Area of Cluster777,11.0
Area of Cluster778,11.0
Area of Cluster779,11.0
Area of Cluster780,11.0
Area of Cluster781,11.0
Area of Cluster782,11.0
Area of Cluster783,11.0
Area of Cluster784,11.5
Area of Cluster785,11.5
Area of Cluster786,11.5
Area of Cluster787,11.5
Area of Cluster788,11.5
Area of Cluster789,11.5
Area of Cluster790,12.0
Area of Cluster791,12.0
Area of Cluster792,12.0
Area of Cluster793,12.0
Area of Cluster794,12.5
Area of Cluster795,12.5
Area of Cluster796,12.5
Area of Cluster797,12.5
Area of Cluster798,12.5
Area of Cluster799,12.5
Area of Cluster800,13.0
Area of Cluster801,13.0
Area of Cluster802,13.0
Area of Cluster803,13.0
Area of Cluster804,13.0
Area of Cluster805,13.0
Area of Cluster806,13.0
Area of Cluster807,13.5
Area of Cluster808,13.5
Area of Cluster809,13.5
Area of Cluster810,13.5
Area of Cluster811,13.5
Area of Cluster812,13.5
Area of Cluster813,13.5
Area of Cluster814,13.5
Area of Cluster815,13.5
Area of Cluster816,13.5
Area of Cluster817,13.5
Area of Cluster818,13.5
Area of Cluster819,13.5
Area of Cluster820,14.0
Area of Cluster821,14.0
Area of Cluster822,14.0
Area of Cluster823,14.0
Area of Cluster824,14.0
Area of Cluster825,14.0
Area of Cluster826,14.5
Area of Cluster827,14.5
Area of Cluster828,14.5
Area of Cluster829,14.5
Area of Cluster830,14.5
Area of Cluster831,14.5
Area of Cluster832,14.5
Area of Cluster833,14.5
Area of Cluster834,15.0
Area of Cluster835,15.0
Area of Cluster836,15.5
Area of Cluster837,15.5
Area of Cluster838,15.5
Area of Cluster839,15.5
Area of Cluster840,15.5
Area of Cluster841,15.5
Area of Cluster842,15.5
Area of Cluster843,15.5
Area of Cluster844,15.5
Area of Cluster845,15.5
Area of Cluster846,15.5
Area of Cluster847,15.5
Area of Cluster848,15.5
Area of Cluster849,15.5
Area of Cluster850,15.5
Area of Cluster851,16.0
Area of Cluster852,16.0
Area of Cluster853,16.0
Area of Cluster854,16.0
Area of Cluster855,16.5
Area of Cluster856,16.5
Area of Cluster857,16.5
Area of Cluster858,16.5
Area of Cluster859,16.5
Area of Cluster860,16.5
Area of Cluster861,16.5
Area of Cluster862,16.5
Area of Cluster863,16.5
Area of Cluster864,16.5
Area of Cluster865,16.5
Area of Cluster866,17.0
Area of Cluster867,17.0
Area of Cluster868,17.0
Area of Cluster869,17.0
Area of Cluster870,17.0
Area of Cluster871,17.0
Area of Cluster872,17.5
Area of Cluster873,17.5
Area of Cluster874,18.0
Area of Cluster875,18.0
Area of Cluster876,18.0
Area of Cluster877,18.0
Area of Cluster878,18.0
Area of Cluster879,18.0
Area of Cluster880,18.0
Area of Cluster881,18.5
Area of Cluster882,18.5
Area of Cluster883,18.5
Area of Cluster884,19.0
Area of Cluster885,19.0
Area of Cluster886,19.0
Area of Cluster887,19.0
Area of Cluster888,19.0
Area of Cluster889,19.0
Area of Cluster890,19.0
Area of Cluster891,19.0
Area of Cluster892,19.5
Area of Cluster893,19.5
Area of Cluster894,19.5
Area of Cluster895,19.5
Area of Cluster896,19.5
Area of Cluster897,19.5
Area of Cluster898,20.0
Area of Cluster899,20.0
Area of Cluster900,20.0
Area of Cluster901,20.5
Area of Cluster902,20.5
Area of Cluster903,20.5
Area of Cluster904,21.0
Area of Cluster905,21.0
Area of Cluster906,21.0
Area of Cluster907,21.5
Area of Cluster908,21.5
Area of Cluster909,21.5
Area of Cluster910,21.5
Area of Cluster911,21.5
Area of Cluster912,21.5
Area of Cluster913,22.0
Area of Cluster914,22.0
Area of Cluster915,22.0
Area of Cluster916,22.0
Area of Cluster917,22.0
Area of Cluster918,22.0
Area of Cluster919,22.0
Area of Cluster920,22.0
Area of Cluster921,22.5
Area of Cluster922,22.5
Area of Cluster923,23.0
Area of Cluster924,23.0
Area of Cluster925,23.0
Area of Cluster926,23.0
Area of Cluster927,23.5
Area of Cluster928,23.5
Area of Cluster929,23.5
Area of Cluster930,23.5
Area of Cluster931,23.5
Area of Cluster932,24.0
Area of Cluster933,24.0
Area of Cluster934,24.0
Area of Cluster935,24.0
Area of Cluster936,24.0
Area of Cluster937,24.0
Area of Cluster938,24.0
Area of Cluster939,24.5
Area of Cluster940,24.5
Area of Cluster941,25.0
Area of Cluster942,25.0
Area of Cluster943,25.0
Area of Cluster944,25.0
Area of Cluster945,25.5
Area of Cluster946,25.5
Area of Cluster947,25.5
Area of Cluster948,26.0
Area of Cluster949,26.0
Area of Cluster950,26.0
Area of Cluster951,26.5
Area of Cluster952,26.5
Area of Cluster953,26.5
Area of Cluster954,26.5
Area of Cluster955,27.0
Area of Cluster956,27.0
Area of Cluster957,27.0
Area of Cluster958,27.0
Area of Cluster959,27.5
Area of Cluster960,27.5
Area of Cluster961,27.5
Area of Cluster962,27.5
Area of Cluster963,28.0
Area of Cluster964,28.0
Area of Cluster965,28.0
Area of Cluster966,28.0
Area of Cluster967,28.5
Area of Cluster968,29.0
Area of Cluster969,29.5
Area of Cluster970,29.5
Area of Cluster971,29.5
Area of Cluster972,30.0
Area of Cluster973,30.0
Area of Cluster974,30.0
Area of Cluster975,30.5
Area of Cluster976,30.5
Area of Cluster977,31.0
Area of Cluster978,31.5
Area of Cluster979,31.5
Area of Cluster980,31.5
Area of Cluster981,31.5
Area of Cluster982,31.5
Area of Cluster983,31.5
Area of Cluster984,32.0
Area of Cluster985,32.5
Area of Cluster986,32.5
Area of Cluster987,32.5
Area of Cluster988,32.5
Area of Cluster989,33.0
Area of Cluster990,33.0
Area of Cluster991,33.0
Area of Cluster992,33.5
Area of Cluster993,33.5
Area of Cluster994,34.0
Area of Cluster995,34.0
Area of Cluster996,34.5
Area of Cluster997,35.0
Area of Cluster998,35.0
Area of Cluster999,35.0
Area of Cluster1000,35.5
Area of Cluster1001,35.5
Area of Cluster1002,36.0
Area of Cluster1003,36.0
Area of Cluster1004,36.5
Area of Cluster1005,37.0
Area of Cluster1006,37.5
Area of Cluster1007,37.5
Area of Cluster1008,38.0
Area of Cluster1009,38.0
Area of Cluster1010,38.0
Area of Cluster1011,38.0
Area of Cluster1012,38.5
Area of Cluster1013,38.5
Area of Cluster1014,38.5
Area of Cluster1015,39.0
Area of Cluster1016,39.0
Area of Cluster1017,39.5
Area of Cluster1018,39.5
Area of Cluster1019,39.5
Area of Cluster1020,40.0
Area of Cluster1021,40.0
Area of Cluster1022,40.5
Area of Cluster1023,40.5
Area of Cluster1024,40.5
Area of Cluster1025,40.5
Area of Cluster1026,40.5
Area of Cluster1027,41.0
Area of Cluster1028,41.0
Area of Cluster1029,41.5
Area of Cluster1030,41.5
Area of Cluster1031,41.5
Area of Cluster1032,41.5
Area of Cluster1033,41.5
Area of Cluster1034,41.5
Area of Cluster1035,42.5
Area of Cluster1036,42.5
Area of Cluster1037,43.0
Area of Cluster1038,43.0
Area of Cluster1039,43.0
Area of Cluster1040,43.0
Area of Cluster1041,43.0
Area of Cluster1042,43.5
Area of Cluster1043,43.5
Area of Cluster1044,43.5
Area of Cluster1045,44.0
Area of Cluster1046,44.5
Area of Cluster1047,44.5
Area of Cluster1048,45.0
Area of Cluster1049,45.0
Area of Cluster1050,45.0
Area of Cluster1051,46.0
Area of Cluster1052,46.0
Area of Cluster1053,46.0
Area of Cluster1054,46.0
Area of Cluster1055,46.0
Area of Cluster1056,47.0
Area of Cluster1057,47.0
Area of Cluster1058,47.5
Area of Cluster1059,48.0
Area of Cluster1060,48.0
Area of Cluster1061,48.0
Area of Cluster1062,48.0
Area of Cluster1063,48.0
Area of Cluster1064,48.5
Area of Cluster1065,49.0
Area of Cluster1066,49.5
Area of Cluster1067,49.5
Area of Cluster1068,49.5
